Id,CreatedDate,Status,ContractID,OpportunityId,Opportunity_StageName,Opportunity_TenancyId,Opportunity_Tenancy_status
a0sNz000000eZtVIAU,2024-03-15T12:21:36.000+0000,Signed,800Nz000009u3MMIAY,006Nz000008nAsuIAE,Closed Won,,
a0sNz000000eaXpIAI,2024-03-15T12:55:01.000+0000,Signed,800Nz000009u95BIAQ,006Nz0000082DSrIAM,Closed Won,,
a0sNz000000ebaLIAQ,2024-03-15T14:16:25.000+0000,Signed,800Nz000009uLPiIAM,006Nz000008CgoUIAS,Closed Won,,
a0sNz000000ebgnIAA,2024-03-15T14:31:25.000+0000,Signed,800Nz000009uTrmIAE,006Nz000008HpSyIAK,Closed Won,,
a0sNz000000ebyXIAQ,2024-03-15T15:44:55.000+0000,Signed,800Nz000009ufuYIAQ,006Nz000008Y6kkIAC,Closed Won,,
a0sNz000000ec3NIAQ,2024-03-15T15:48:56.000+0000,Signed,800Nz000009uUXrIAM,006Nz0000090urRIAQ,Closed Won,,
a0sNz000000ecD3IAI,2024-03-15T16:02:34.000+0000,Signed,800Nz000009uZfXIAU,006Nz000009A3fPIAS,Closed Won,,
a0sNz000000en21IAA,2024-03-18T10:04:35.000+0000,Signed,800Nz000009R11TIAS,006Nz000008TarWIAS,Closed Won,,
a0sNz000000en8TIAQ,2024-03-18T10:08:56.000+0000,Signed,800Nz000009yuTdIAI,006Nz000008F40IIAS,Closed Won,,
a0sNz000000enQDIAY,2024-03-18T10:19:59.000+0000,Draft,800Nz000009yyR3IAI,006Nz000008HyPmIAK,Closed Won,,
a0sNz000000enTRIAY,2024-03-18T10:21:05.000+0000,Signed,800Nz000009ynCKIAY,006Nz000008HyPmIAK,Closed Won,,
a0sNz000000enWfIAI,2024-03-18T10:29:31.000+0000,Signed,800Nz000009YaNFIA0,006Nz000008PszwIAC,Closed Won,,
a0sNz000000engLIAQ,2024-03-18T10:51:10.000+0000,Signed,800Nz000009z2HUIAY,006Nz000007deUfIAI,Closed Won,,
a0sNz000000eqXmIAI,2024-03-18T13:51:20.000+0000,Signed,800Nz000009yw2RIAQ,006Nz000008yoBsIAI,Closed Won,,
a0sNz000000erSDIAY,2024-03-18T13:40:12.000+0000,Signed,800Nz000009zQ3kIAE,006Nz000008hAe2IAE,Closed Won,,
a0sNz000000es05IAA,2024-03-18T14:46:32.000+0000,Expired,800Nz000009zarDIAQ,006Nz000008qVb4IAE,Closed Won,,
a0sNz000000es89IAA,2024-03-18T14:49:31.000+0000,Signed,800Nz000009znMoIAI,006Nz0000094Rm6IAE,Closed Won,,
a0sNz000000esrJIAQ,2024-03-18T15:26:36.000+0000,Signed,800Nz000008vznfIAA,006Nz000008DSt8IAG,Closed Won,,
a0sNz000000et2bIAA,2024-03-18T15:36:45.000+0000,Cancelled / Declined,800Nz00000A00TkIAJ,006Nz000008nwr4IAA,Closed Won,,
a0sNz000000et5pIAA,2024-03-18T15:54:07.000+0000,Signed,800Nz000009zrDfIAI,006Nz000007t8FVIAY,Closed Won,,
a0sNz000000etKLIAY,2024-03-18T16:05:18.000+0000,Signed,800Nz00000A07N8IAJ,006Nz000008nYdRIAU,Closed Won,,
a0sNz000000etVdIAI,2024-03-18T16:14:05.000+0000,Expired,800Nz000009zwgJIAQ,006Nz0000097cD4IAI,Closed Won,,
a0sNz000000etXFIAY,2024-03-18T16:15:25.000+0000,Signed,800Nz00000A08RFIAZ,006Nz000008nqvPIAQ,Closed Won,,
a0sNz000000etdhIAA,2024-03-18T16:24:22.000+0000,Signed,800Nz00000A09n8IAB,006Nz000008QFTUIA4,Closed Won,,
a0sNz000000etvRIAQ,2024-03-18T16:32:05.000+0000,Signed,800Nz000009YKnCIAW,006Nz000008TFWyIAO,Closed Won,,
a0sNz000000eu1tIAA,2024-03-18T16:44:10.000+0000,Signed,800Nz00000A09okIAB,006Nz0000097IO4IAM,Closed Won,,
a0sNz000000euEnIAI,2024-03-18T16:48:14.000+0000,Signed,800Nz00000A0AJQIA3,006Nz000009ADV3IAO,Closed Won,,
a0sNz000000f1rNIAQ,2024-03-19T09:44:20.000+0000,Signed,800Nz00000A1djIIAR,006Nz0000097cD4IAI,Closed Won,,
a0sNz000000f25tIAA,2024-03-19T09:46:12.000+0000,Signed,800Nz000009cGWSIA2,006Nz000008taHaIAI,Closed Won,,
a0sNz000000f2HBIAY,2024-03-19T09:52:04.000+0000,Cancelled / Declined,800Nz00000A1Ut7IAF,006Nz000008nwr4IAA,Closed Won,,
a0sNz000000f2M1IAI,2024-03-19T09:55:03.000+0000,Signed,800Nz00000A1WunIAF,006Nz000008nlh7IAA,Closed Won,,
a0sNz000000f2nRIAQ,2024-03-19T10:06:55.000+0000,Cancelled / Declined,800Nz00000A1YOlIAN,006Nz0000091uW9IAI,Closed Won,,
a0sNz000000f2vVIAQ,2024-03-19T10:17:23.000+0000,Expired,800Nz00000A1sWsIAJ,006Nz000009DogCIAS,Closed Won,,
a0sNz000000f35BIAQ,2024-03-19T10:28:10.000+0000,Expired,800Nz00000A1jtVIAR,006Nz000008D5y9IAC,Closed Won,,
a0sNz000000f3mjIAA,2024-03-19T10:54:52.000+0000,Signed,800Nz00000A1nnfIAB,006Nz000009GJciIAG,Closed Won,,
a0sNz000000f4IzIAI,2024-03-19T11:06:44.000+0000,Cancelled / Declined,800Nz00000A1lh2IAB,006Nz0000097IpSIAU,Closed Won,,
a0sNz000000f4xJIAQ,2024-03-19T11:22:19.000+0000,Draft,800Nz000009zarDIAQ,006Nz000008qVb4IAE,Closed Won,,
a0sNz000000f5N7IAI,2024-03-19T11:30:42.000+0000,Signed,800Nz00000A1lh2IAB,006Nz0000097IpSIAU,Closed Won,,
a0sNz000000f6CjIAI,2024-03-19T11:47:12.000+0000,Signed,800Nz00000A29ZOIAZ,006Nz000008Hz5lIAC,Closed Won,,
a0sNz000000f6kbIAA,2024-03-19T12:11:06.000+0000,Signed,800Nz00000A2ANUIA3,006Nz0000093xMYIAY,Closed Won,,
a0sNz000000f6sfIAA,2024-03-19T12:18:50.000+0000,Signed,800Nz00000A280mIAB,006Nz0000091zqnIAA,Closed Won,,
a0sNz000000f78nIAA,2024-03-19T12:25:52.000+0000,Signed,800Nz00000A2EXTIA3,006Nz0000094fnNIAQ,Closed Won,,
a0sNz000000f7FFIAY,2024-03-19T12:35:54.000+0000,Signed,800Nz00000A2CvSIAV,006Nz000008YwbGIAS,Closed Won,,
a0sNz000000f9KHIAY,2024-03-19T14:40:16.000+0000,Signed,800Nz00000A2TjSIAV,006Nz0000093pwsIAA,Closed Won,,
a0sNz000000f9k5IAA,2024-03-19T15:00:45.000+0000,Signed,800Nz00000A2qpZIAR,006Nz0000094ehfIAA,Closed Won,,
a0sNz000000fA0DIAU,2024-03-19T15:04:42.000+0000,Draft,800Nz00000A2gOwIAJ,006Nz000009HQLtIAO,Closed Won,,
a0sNz000000fA9tIAE,2024-03-19T15:05:21.000+0000,Signed,800Nz00000A2gOwIAJ,006Nz000009HQLtIAO,Closed Won,,
a0sNz000000fAReIAM,2024-03-19T16:11:16.000+0000,Signed,800Nz00000A3156IAB,006Nz000008nwr4IAA,Closed Won,,
a0sNz000000fAxtIAE,2024-03-19T15:07:46.000+0000,Signed,800Nz00000A2u8QIAR,006Nz000009HLNrIAO,Closed Won,,
a0sNz000000fBnVIAU,2024-03-19T15:30:06.000+0000,Signed,800Nz00000A2szaIAB,006Nz0000099meaIAA,Closed Won,,
a0sNz000000fHg1IAE,2024-03-20T09:46:58.000+0000,Pre-Send,800Nz00000A4sTwIAJ,006Nz0000096bcVIAQ,Closed Won,,
a0sNz000000fIAfIAM,2024-03-20T10:04:04.000+0000,Signed,800Nz00000A4sTwIAJ,006Nz0000096bcVIAQ,Closed Won,,
a0sNz000000fIyfIAE,2024-03-20T10:48:40.000+0000,Signed,800Nz00000A5194IAB,006Nz0000091uW9IAI,Closed Won,,
a0sNz000000fL3hIAE,2024-03-20T11:54:06.000+0000,Signed,800Nz00000A54qUIAR,006Nz000008xwTDIAY,Closed Won,,
a0sNz000000fLGbIAM,2024-03-20T12:08:52.000+0000,Signed,800Nz00000A5OlZIAV,006Nz000008n89aIAA,Closed Won,,
a0sNz000000fLZxIAM,2024-03-20T12:19:44.000+0000,Signed,800Nz00000A5SVEIA3,006Nz000009AB8HIAW,Closed Won,,
a0sNz000000fLi1IAE,2024-03-20T12:28:21.000+0000,Signed,800Nz00000A5GXwIAN,006Nz000008kBANIA2,Closed Won,,
a0sNz000000fPk1IAE,2024-03-20T15:18:22.000+0000,Expired,800Nz00000A5vWPIAZ,006Nz000009CaDzIAK,Closed Won,,
a0sNz000000fQL7IAM,2024-03-20T15:43:35.000+0000,Cancelled / Declined,800Nz00000A60fbIAB,006Nz0000091MPXIA2,Closed Won,,
a0sNz000000fYdeIAE,2024-03-21T09:13:01.000+0000,Signed,800Nz00000A7sxBIAR,006Nz0000091MvlIAE,Closed Won,,
a0sNz000000fYiTIAU,2024-03-21T09:00:38.000+0000,Signed,800Nz000009NFcSIAW,006Nz000008CuTLIA0,Closed Won,,
a0sNz000000fZ9tIAE,2024-03-21T09:20:12.000+0000,Signed,800Nz00000A7k5LIAR,006Nz000009J6PVIA0,Closed Won,,
a0sNz000000fZppIAE,2024-03-21T09:36:38.000+0000,Signed,800Nz00000A7jIwIAJ,006Nz0000099Hm1IAE,Closed Won,,
a0sNz000000faU9IAI,2024-03-21T10:20:09.000+0000,Signed,800Nz000009yk2zIAA,006Nz000008yMCLIA2,Closed Won,,
a0sNz000000fbwTIAQ,2024-03-21T11:05:37.000+0000,Signed,800Nz00000A8HxFIAV,006Nz0000096rnfIAA,Closed Won,,
a0sNz000000fc2vIAA,2024-03-21T11:08:23.000+0000,Signed,800Nz00000A8LHdIAN,006Nz0000096hhpIAA,Closed Won,,
a0sNz000000fdLZIAY,2024-03-21T11:44:51.000+0000,Signed,800Nz00000A8TYZIA3,006Nz000008bdaUIAQ,Closed Won,,
a0sNz000000fdgXIAQ,2024-03-21T11:52:31.000+0000,Signed,800Nz00000A8VDmIAN,006Nz000008FrqcIAC,Closed Won,,
a0sNz000000fdwfIAA,2024-03-21T11:59:51.000+0000,Signed,800Nz00000A8AZdIAN,006Nz000008o0eYIAQ,Closed Won,,
a0sNz000000feBBIAY,2024-03-21T12:13:34.000+0000,Signed,800Nz00000A8YgLIAV,006Nz000009DsomIAC,Closed Won,,
a0sNz000000ffiLIAQ,2024-03-21T13:10:01.000+0000,Signed,800Nz00000A8PoXIAV,006Nz000008qXUjIAM,Closed Won,,
a0sNz000000fg05IAA,2024-03-21T13:19:06.000+0000,Signed,800Nz00000A8XPeIAN,006Nz0000094EYhIAM,Closed Won,,
a0sNz000000fg3JIAQ,2024-03-21T13:20:14.000+0000,Expired,800Nz00000A8ikXIAR,006Nz000008nprCIAQ,Closed Won,,
a0sNz000000fgOHIAY,2024-03-21T13:55:04.000+0000,Signed,800Nz00000A8sVJIAZ,006Nz000008F26XIAS,Closed Won,,
a0sNz000000fgXxIAI,2024-03-21T14:12:06.000+0000,Expired,800Nz00000A8bg3IAB,006Nz0000094cuOIAQ,Closed Won,,
a0sNz000000fgcnIAA,2024-03-21T14:16:02.000+0000,Signed,800Nz00000A8o3YIAR,006Nz0000094PlpIAE,Closed Won,,
a0sNz000000fi9xIAA,2024-03-21T15:06:25.000+0000,Signed,800Nz00000A8wVmIAJ,006Nz000009JgjBIAS,Closed Won,,
a0sNz000000fk0TIAQ,2024-03-21T16:48:04.000+0000,Signed,800Nz00000A95HSIAZ,006Nz000009DeAbIAK,Closed Won,,
a0sNz000000fr5CIAQ,2024-03-22T10:37:33.000+0000,Signed,800Nz00000ABXkVIAX,006Nz000009JINRIA4,Closed Won,,
a0sNz000000ftN7IAI,2024-03-22T10:44:18.000+0000,Expired,800Nz00000ABRs7IAH,006Nz0000089yGcIAI,Closed Won,,
a0sNz000000ftmvIAA,2024-03-22T11:33:24.000+0000,Signed,800Nz00000ABckEIAT,006Nz000009N6M8IAK,Closed Won,,
a0sNz000000fuSrIAI,2024-03-22T11:52:57.000+0000,Signed,800Nz00000ABZw6IAH,006Nz000008YxKTIA0,Closed Won,,
a0sNz000000fvlVIAQ,2024-03-22T13:43:35.000+0000,Signed,800Nz00000AByPpIAL,006Nz000008hhQ7IAI,Closed Won,,
a0sNz000000fwBJIAY,2024-03-22T14:18:12.000+0000,Expired,800Nz00000ACBefIAH,006Nz0000089F54IAE,Closed Won,,
a0sNz000000fxwzIAA,2024-03-22T14:33:06.000+0000,Signed,800Nz00000ACDwbIAH,006Nz000009EqeJIAS,Closed Won,,
a0sNz000000fyOPIAY,2024-03-22T14:59:29.000+0000,Signed,800Nz00000AC0RfIAL,006Nz000009Kiu9IAC,Closed Won,,
a0sNz000000fzh3IAA,2024-03-22T16:32:16.000+0000,Signed,800Nz00000ACWPpIAP,006Nz0000099JJEIA2,Closed Won,,
a0sNz000000g9RtIAI,2024-03-25T10:18:11.000+0000,Signed,800Nz00000AHBHRIA5,006Nz0000094Xl1IAE,Closed Won,,
a0sNz000000g9dBIAQ,2024-03-25T10:35:23.000+0000,Signed,800Nz000009kxCsIAI,006Nz000008zQDuIAM,Closed Won,,
a0sNz000000g9gPIAQ,2024-03-25T10:37:22.000+0000,Signed,800Nz000009llxZIAQ,006Nz000007afyIIAQ,Closed Won,,
a0sNz000000g9q5IAA,2024-03-25T10:41:09.000+0000,Expired,800Nz00000AHFpiIAH,006Nz000008TNj0IAG,Closed Won,,
a0sNz000000gAkYIAU,2024-03-25T11:45:37.000+0000,Signed,800Nz00000AHGh5IAH,006Nz000009JogfIAC,Closed Won,,
a0sNz000000gApNIAU,2024-03-25T11:15:12.000+0000,Signed,800Nz00000AGvI5IAL,006Nz000009Eq9gIAC,Closed Won,,
a0sNz000000gAxRIAU,2024-03-25T11:23:19.000+0000,Signed,800Nz00000AH1iCIAT,006Nz000008qOMfIAM,Closed Won,,
a0sNz000000gB8jIAE,2024-03-25T11:32:45.000+0000,Pre-Send,800Nz000008wOa7IAE,006Nz000007mpdmIAA,Closed Won,,
a0sNz000000gBALIA2,2024-03-25T11:38:34.000+0000,Signed,800Nz000008wOa7IAE,006Nz000007mpdmIAA,Closed Won,,
a0sNz000000gBBxIAM,2024-03-25T11:39:11.000+0000,Signed,800Nz00000AH9PeIAL,006Nz0000095T96IAE,Closed Won,,
a0sNz000000gCftIAE,2024-03-25T11:51:48.000+0000,Signed,800Nz00000AHVb8IAH,006Nz0000098u1bIAA,Closed Won,,
a0sNz000000gEhhIAE,2024-03-25T13:04:49.000+0000,Signed,800Nz00000AHnQ1IAL,006Nz000009EXa1IAG,Closed Won,,
a0sNz000000gExpIAE,2024-03-25T13:23:07.000+0000,Expired,800Nz00000AHrdHIAT,006Nz0000097jWHIAY,Closed Won,,
a0sNz000000gFCLIA2,2024-03-25T13:31:03.000+0000,Signed,800Nz00000AHiDiIAL,006Nz000009JFhNIAW,Closed Won,,
a0sNz000000gFVhIAM,2024-03-25T13:49:25.000+0000,Cancelled / Declined,800Nz00000AHmInIAL,006Nz000009J5mnIAC,Closed Won,,
a0sNz000000gFkDIAU,2024-03-25T13:54:25.000+0000,Signed,800Nz00000AHmInIAL,006Nz000009J5mnIAC,Closed Won,,
a0sNz000000gFqfIAE,2024-03-25T14:01:41.000+0000,Signed,800Nz00000AHgVAIA1,006Nz000008ywRFIAY,Closed Won,,
a0sNz000000gFttIAE,2024-03-25T14:04:58.000+0000,Signed,800Nz00000AHz1QIAT,006Nz0000090zxcIAA,Closed Won,,
a0sNz000000gG6nIAE,2024-03-25T14:16:53.000+0000,Signed,800Nz00000AI1JIIA1,006Nz000009UikqIAC,Closed Won,,
a0sNz000000gGOYIA2,2024-03-25T14:46:48.000+0000,Signed,800Nz00000AI2AZIA1,006Nz0000097bk1IAA,Closed Won,,
a0sNz000000gGmjIAE,2024-03-25T14:41:42.000+0000,Signed,800Nz00000AHrwlIAD,006Nz0000097ewPIAQ,Closed Won,,
a0sNz000000gGpxIAE,2024-03-25T14:42:47.000+0000,Signed,800Nz00000AI4diIAD,006Nz0000097XzlIAE,Closed Won,,
a0sNz000000gH9JIAU,2024-03-25T15:02:31.000+0000,Signed,800Nz00000AIFneIAH,006Nz000009ESIbIAO,Closed Won,,
a0sNz000000gHHNIA2,2024-03-25T15:07:59.000+0000,Signed,800Nz00000AIH4fIAH,006Nz0000091RiZIAU,Closed Won,,
a0sNz000000gHIzIAM,2024-03-25T15:08:26.000+0000,Signed,800Nz00000AI5lAIAT,006Nz000009KJUMIA4,Closed Won,,
a0sNz000000gI0XIAU,2024-03-25T15:17:23.000+0000,Expired,800Nz00000AI942IAD,006Nz000008yBiLIAU,Closed Won,,
a0sNz000000gIRxIAM,2024-03-25T15:48:18.000+0000,Signed,800Nz00000AI9AQIA1,006Nz0000091JbOIAU,Closed Won,,
a0sNz000000gIVBIA2,2024-03-25T15:55:12.000+0000,Signed,800Nz00000AIJPsIAP,006Nz000008qmK7IAI,Closed Won,,
a0sNz000000gIwbIAE,2024-03-25T16:27:27.000+0000,Signed,800Nz00000AIL0JIAX,006Nz000009HBhpIAG,Closed Won,,
a0sNz000000gIyDIAU,2024-03-25T16:31:28.000+0000,Signed,800Nz00000AIP5qIAH,006Nz000009VKlFIAW,Closed Won,,
a0sNz000000gJ4fIAE,2024-03-25T16:42:27.000+0000,Signed,800Nz00000AIMfdIAH,006Nz0000084rKUIAY,Closed Won,,
a0sNz000000gPhxIAE,2024-03-26T09:31:21.000+0000,Signed,800Nz00000AK3VVIA1,006Nz000008yBiLIAU,Closed Won,,
a0sNz000000gRF7IAM,2024-03-26T10:12:27.000+0000,Signed,800Nz00000AJwAoIAL,006Nz000009MpzZIAS,Closed Won,,
a0sNz000000gSSvIAM,2024-03-26T10:54:58.000+0000,Signed,800Nz00000AKQjmIAH,006Nz000008rBIUIA2,Closed Won,,
a0sNz000000gSpVIAU,2024-03-26T11:00:56.000+0000,Signed,800Nz00000AKPxOIAX,006Nz000009Kiu9IAC,Closed Won,,
a0sNz000000gV93IAE,2024-03-26T12:16:57.000+0000,Signed,800Nz00000AKkc2IAD,006Nz000009H0EZIA0,Closed Won,,
a0sNz000000gW9xIAE,2024-03-26T12:51:18.000+0000,Signed,800Nz00000AKeq1IAD,006Nz000009U4AlIAK,Closed Won,,
a0sNz000000gWGPIA2,2024-03-26T12:58:38.000+0000,Signed,800Nz00000AKuEnIAL,006Nz000009PyJxIAK,Closed Won,,
a0sNz000000gXXRIA2,2024-03-26T14:11:22.000+0000,Signed,800Nz00000AKoROIA1,006Nz000009NOcLIAW,Closed Won,,
a0sNz000000gYdBIAU,2024-03-26T15:11:58.000+0000,Expired,800Nz00000ALIfOIAX,006Nz000009M2SbIAK,Closed Won,,
a0sNz000000gYi1IAE,2024-03-26T15:16:31.000+0000,Signed,800Nz00000ALKysIAH,006Nz000009XqM1IAK,Closed Won,,
a0sNz000000gZ9RIAU,2024-03-26T15:42:44.000+0000,Signed,800Nz00000ALKuDIAX,006Nz0000099Sr9IAE,Closed Won,,
a0sNz000000gZW1IAM,2024-03-26T15:51:22.000+0000,Signed,800Nz00000ALVO1IAP,006Nz000008g2aNIAQ,Closed Won,,
a0sNz000000gaFBIAY,2024-03-26T16:16:16.000+0000,Signed,800Nz00000ALMKqIAP,006Nz0000091BSXIA2,Closed Won,,
a0sNz000000gaGnIAI,2024-03-26T16:18:13.000+0000,Signed,800Nz00000ALWIXIA5,006Nz000009JbgEIAS,Closed Won,,
a0sNz000000gjbpIAA,2024-03-27T10:53:08.000+0000,Signed,800Nz00000ANJ19IAH,006Nz000007bLpTIAU,Closed Won,,
a0sNz000000gkEXIAY,2024-03-27T11:35:23.000+0000,Signed,800Nz00000ANezvIAD,006Nz000009ZpSIIA0,Closed Won,,
a0sNz000000gkG9IAI,2024-03-27T11:37:57.000+0000,Draft,800Nz00000ANYwGIAX,006Nz000009ZstBIAS,Closed Won,,
a0sNz000000gkJNIAY,2024-03-27T11:38:39.000+0000,Expired,800Nz00000ANYwGIAX,006Nz000009ZstBIAS,Closed Won,,
a0sNz000000gmoDIAQ,2024-03-27T13:55:18.000+0000,Signed,800Nz00000ANYwGIAX,006Nz000009ZstBIAS,Closed Won,,
a0sNz000000gnAnIAI,2024-03-27T14:23:35.000+0000,Signed,800Nz00000AO4nzIAD,006Nz000009EbtnIAC,Closed Won,,
a0sNz000000goA6IAI,2024-03-27T15:13:38.000+0000,Pre-Send,800Nz00000AO892IAD,006Nz000009aCFDIA2,Closed Won,,
a0sNz000000gp2vIAA,2024-03-27T15:06:59.000+0000,Signed,800Nz00000AOIyxIAH,006Nz000009PkC9IAK,Closed Won,,
a0sNz000000gpZBIAY,2024-03-27T15:33:05.000+0000,Signed,800Nz00000AOKpWIAX,006Nz000009PHdDIAW,Closed Won,,
a0sNz000000grBBIAY,2024-03-27T16:43:32.000+0000,Signed,800Nz00000AOM6dIAH,006Nz000008szEoIAI,Closed Won,,
a0sNz000000grMTIAY,2024-03-27T16:51:37.000+0000,Signed,800Nz00000AOaz3IAD,006Nz000009Xju1IAC,Closed Won,,
a0sNz000000grO5IAI,2024-03-27T16:51:46.000+0000,Pre-Send,800Nz00000AOVPvIAP,006Nz000009CaDzIAK,Closed Won,,
a0sNz000000gwQzIAI,2024-03-28T09:04:18.000+0000,Signed,800Nz00000APmaGIAT,006Nz000008ywMHIAY,Closed Won,,
a0sNz000000gwh8IAA,2024-03-28T09:37:20.000+0000,Signed,800Nz00000APy8CIAT,006Nz000008yoa2IAA,Closed Won,,
a0sNz000000gwpCIAQ,2024-03-28T10:14:33.000+0000,Signed,800Nz00000AQFLvIAP,006Nz000009HCnZIAW,Closed Won,,
a0sNz000000gzofIAA,2024-03-28T10:30:49.000+0000,Cancelled / Declined,800Nz00000AQ1KXIA1,006Nz0000091BicIAE,Closed Won,,
a0sNz000000h0snIAA,2024-03-28T11:31:22.000+0000,Signed,800Nz00000AQRlNIAX,006Nz000008spc4IAA,Closed Won,,
a0sNz000000h2wDIAQ,2024-03-28T12:32:23.000+0000,Signed,800Nz00000AQnLuIAL,006Nz000009EaHlIAK,Closed Won,,
a0sNz000000h4BdIAI,2024-03-28T13:30:55.000+0000,Signed,800Nz00000AQycHIAT,006Nz000009cmODIAY,Closed Won,,
a0sNz000000h4pxIAA,2024-03-28T14:15:23.000+0000,Signed,800Nz00000AQvzXIAT,006Nz000009cOH8IAM,Closed Won,,
a0sNz000000h4unIAA,2024-03-28T14:28:37.000+0000,Signed,800Nz00000AQw99IAD,006Nz0000091MPXIA2,Closed Won,,
a0sNz000000h5XVIAY,2024-03-28T15:21:54.000+0000,Signed,800Nz00000ARFVCIA5,006Nz000008hZqjIAE,Closed Won,,
a0sNz000000h5dxIAA,2024-03-28T15:29:35.000+0000,Signed,800Nz00000ARC7UIAX,006Nz000009GNRjIAO,Closed Won,,
a0sNz000000h629IAA,2024-03-28T15:52:34.000+0000,Signed,800Nz00000ARJglIAH,006Nz000009V3ULIA0,Closed Won,,
a0sNz000000h65NIAQ,2024-03-28T15:56:04.000+0000,Signed,800Nz00000ARJdcIAH,006Nz000009AYmPIAW,Closed Won,,
a0sNz000000h6DRIAY,2024-03-28T16:08:16.000+0000,Signed,800Nz00000ARLKPIA5,006Nz000008yKH2IAM,Closed Won,,
a0sNz000000hMDOIA2,2024-04-02T08:37:47.000+0000,Signed,800Nz00000AYNHRIA5,006Nz000009ZbFkIAK,Closed Won,,
a0sNz000000hO0fIAE,2024-04-02T08:25:26.000+0000,Signed,800Nz00000AZFxjIAH,006Nz0000091BicIAE,Closed Won,,
a0sNz000000hOgcIAE,2024-04-02T08:50:13.000+0000,Signed,800Nz00000AZLrtIAH,006Nz000009PkDlIAK,Closed Won,,
a0sNz000000hOn3IAE,2024-04-02T08:45:19.000+0000,Expired,800Nz00000AZNyVIAX,006Nz000009NM4KIAW,Closed Won,,
a0sNz000000hPcfIAE,2024-04-02T09:03:42.000+0000,Signed,800Nz00000AHrdHIAT,006Nz0000097jWHIAY,Closed Won,,
a0sNz000000hQC9IAM,2024-04-02T09:07:37.000+0000,Pre-Send,800Nz00000AOVPvIAP,006Nz000009CaDzIAK,Closed Won,,
a0sNz000000hQNRIA2,2024-04-02T09:12:36.000+0000,Signed,800Nz00000AOVPvIAP,006Nz000009CaDzIAK,Closed Won,,
a0sNz000000hQSHIA2,2024-04-02T09:13:50.000+0000,Expired,800Nz00000AZQhuIAH,006Nz000009QDPXIA4,Closed Won,,
a0sNz000000hQdZIAU,2024-04-02T09:19:51.000+0000,Signed,800Nz00000AZVeNIAX,006Nz000008Q6y1IAC,Closed Won,,
a0sNz000000hQk1IAE,2024-04-02T09:21:03.000+0000,Cancelled / Declined,800Nz00000AZRB1IAP,006Nz000009Kim6IAC,Closed Won,,
a0sNz000000hRWQIA2,2024-04-02T10:19:04.000+0000,Cancelled / Declined,800Nz00000AZmATIA1,006Nz000009d9j3IAA,Closed Won,,
a0sNz000000hRhhIAE,2024-04-02T09:53:46.000+0000,Signed,800Nz00000AZSLdIAP,006Nz000009lBvjIAE,Closed Won,,
a0sNz000000hSCLIA2,2024-04-02T10:08:47.000+0000,Expired,800Nz00000AO892IAD,006Nz000009aCFDIA2,Closed Won,,
a0sNz000000hSYwIAM,2024-04-02T11:57:47.000+0000,Expired,800Nz00000A8ikXIAR,006Nz000008nprCIAQ,Closed Won,,
a0sNz000000hSlqIAE,2024-04-02T11:07:50.000+0000,Signed,800Nz00000AZwJVIA1,006Nz000008yafDIAQ,Closed Won,,
a0sNz000000hTbRIAU,2024-04-02T11:11:30.000+0000,Signed,800Nz00000AZvFSIA1,006Nz000009lX1mIAE,Closed Won,,
a0sNz000000hUCXIA2,2024-04-02T11:24:23.000+0000,Signed,800Nz00000AZzPRIA1,006Nz000009EOTWIA4,Closed Won,,
a0sNz000000hUUHIA2,2024-04-02T11:35:18.000+0000,Signed,800Nz00000AZm7NIAT,006Nz0000099UMfIAM,Closed Won,,
a0sNz000000hUZ7IAM,2024-04-02T11:40:53.000+0000,Signed,800Nz00000AZpreIAD,006Nz000009TvVeIAK,Closed Won,,
a0sNz000000hUinIAE,2024-04-02T11:49:33.000+0000,Signed,800Nz00000A8bg3IAB,006Nz0000094cuOIAQ,Closed Won,,
a0sNz000000hUu5IAE,2024-04-02T11:53:43.000+0000,Signed,800Nz00000ABRs7IAH,006Nz0000089yGcIAI,Closed Won,,
a0sNz000000hVN7IAM,2024-04-02T12:03:31.000+0000,Signed,800Nz00000A8ikXIAR,006Nz000008nprCIAQ,Closed Won,,
a0sNz000000hXAPIA2,2024-04-02T12:41:29.000+0000,Signed,800Nz00000AZzavIAD,006Nz000009lClLIAU,Closed Won,,
a0sNz000000hXK5IAM,2024-04-02T12:52:54.000+0000,Signed,800Nz00000ACBefIAH,006Nz0000089F54IAE,Closed Won,,
a0sNz000000hZIfIAM,2024-04-02T13:58:14.000+0000,Draft,800Nz00000AaMaeIAF,006Nz000007t5hOIAQ,Closed Won,,
a0sNz000000hZfFIAU,2024-04-02T14:03:39.000+0000,Signed,800Nz00000AaMaeIAF,006Nz000007t5hOIAQ,Closed Won,,
a0sNz000000hZk5IAE,2024-04-02T14:07:01.000+0000,Signed,800Nz00000AaQr5IAF,006Nz000009UfmxIAC,Closed Won,,
a0sNz000000hZovIAE,2024-04-02T14:12:24.000+0000,Signed,800Nz00000AaS9iIAF,006Nz000009DchNIAS,Closed Won,,
a0sNz000000ha6fIAA,2024-04-02T14:29:15.000+0000,Signed,800Nz00000AaSsyIAF,006Nz0000094YCRIA2,Closed Won,,
a0sNz000000hbAnIAI,2024-04-02T14:44:45.000+0000,Signed,800Nz00000Aaf26IAB,006Nz000008VULPIA4,Closed Won,,
