contact__c,Tenancy__r:Contract:PMS_Reference__c,role__c,start_date__c,end_date__c,external_id__c
003Nz000007CYRkIAO,222522015003,2 Tenant,2024-03-07,,222522015003_003Nz000007CYRkIAO
0038d00000Cte8LAAR,222522016007,1 Lead Tenant,2024-05-13,,222522016007_0038d00000Cte8LAAR
0038d00000QhBjMAAV,222522016007,2 Tenant,2024-05-13,,222522016007_0038d00000QhBjMAAV
0038d00000AOERYAA5,222522017003,2 Tenant,2023-07-04,,222522017003_0038d00000AOERYAA5
0034J00000dhNGvQAM,222522018005,2 Tenant,2021-06-26,,222522018005_0034J00000dhNGvQAM
0038d00000AOtLDAA1,222522018005,2 Tenant,2021-06-26,,222522018005_0038d00000AOtLDAA1
0034J00000a4eqnQAA,222522019003,5 Relevant Person,2020-06-10,,222522019003_0034J00000a4eqnQAA
0034J00000a4faCQAQ,222522019003,5 Relevant Person,2020-06-10,,222522019003_0034J00000a4faCQAQ
0038d00000EAtJCAA1,222522020006,2 Tenant,2022-09-20,,222522020006_0038d00000EAtJCAA1
0038d00000EAsgZAAT,222522020006,2 Tenant,2022-09-20,,222522020006_0038d00000EAsgZAAT
0038d00000APryBAAT,222522021007,2 Tenant,2022-09-03,,222522021007_0038d00000APryBAAT
0038d0000027eubAAA,222522022004,2 Tenant,2021-12-13,,222522022004_0038d0000027eubAAA
0034J00000a4ft2QAA,222522023004,2 Tenant,2020-08-28,,222522023004_0034J00000a4ft2QAA
0038d00000HJb7yAAD,222522024002,2 Tenant,2019-10-24,,222522024002_0038d00000HJb7yAAD
0038d0000025rFWAAY,222522024002,5 Relevant Person,2019-10-24,,222522024002_0038d0000025rFWAAY
0038d00000SCVVHAA5,222522024002,2 Tenant,2019-10-24,,222522024002_0038d00000SCVVHAA5
0038d0000026oOiAAI,222522025008,2 Tenant,2023-08-31,,222522025008_0038d0000026oOiAAI
0034J00000a4g2nQAA,222522025008,2 Tenant,2023-08-31,,222522025008_0034J00000a4g2nQAA
003Nz0000087jS2IAI,222522026004,2 Tenant,2024-02-08,,222522026004_003Nz0000087jS2IAI
003Nz00000855FQIAY,222522026004,1 Lead Tenant,2024-02-08,,222522026004_003Nz00000855FQIAY
0034J00000bbzzMQAQ,222522027004,2 Tenant,2021-06-01,,222522027004_0034J00000bbzzMQAQ
0038d00000APJJFAA5,222522028005,2 Tenant,2022-08-06,,222522028005_0038d00000APJJFAA5
0038d00000APDa9AAH,222522028005,2 Tenant,2022-08-06,,222522028005_0038d00000APDa9AAH
0038d00000CtlQ1AAJ,222522029005,2 Tenant,2022-08-23,,222522029005_0038d00000CtlQ1AAJ
0038d00000DV2oAAAT,222522029005,2 Tenant,2022-08-23,,222522029005_0038d00000DV2oAAAT
0034J00000a4dTiQAI,222522030004,2 Tenant,2023-08-10,,222522030004_0034J00000a4dTiQAI
0038d00000G5tuLAAR,222522030004,2 Tenant,2023-08-10,,222522030004_0038d00000G5tuLAAR
003Nz00000BmU0gIAF,222522031005,2 Tenant,2024-05-06,,222522031005_003Nz00000BmU0gIAF
003Nz00000BRbrbIAD,222522031005,1 Lead Tenant,2024-05-06,,222522031005_003Nz00000BRbrbIAD
0034J00000gibgSQAQ,222522032008,2 Tenant,2021-09-02,,222522032008_0034J00000gibgSQAQ
0034J00000gjcHTQAY,222522032008,5 Relevant Person,2021-09-02,,222522032008_0034J00000gjcHTQAY
003Nz000001xfOOIAY,222522033004,2 Tenant,2022-08-08,,222522033004_003Nz000001xfOOIAY
0038d00000AOvDxAAL,222522033004,2 Tenant,2022-08-08,,222522033004_0038d00000AOvDxAAL
0038d0000027wUbAAI,222522034007,2 Tenant,2022-01-07,,222522034007_0038d0000027wUbAAI
0038d0000027wbnAAA,222522034007,2 Tenant,2022-01-07,,222522034007_0038d0000027wbnAAA
0034J00000bd7cjQAA,222522035003,2 Tenant,2021-04-27,,222522035003_0034J00000bd7cjQAA
0034J00000cD2NEQA0,222522035003,2 Tenant,2021-04-27,,222522035003_0034J00000cD2NEQA0
0034J00000a4fupQAA,222522036009,2 Tenant,2022-08-06,,222522036009_0034J00000a4fupQAA
0034J00000a4fofQAA,222522037003,5 Relevant Person,2018-09-26,,222522037003_0034J00000a4fofQAA
0034J00000a4ZZ6QAM,222522037003,5 Relevant Person,2018-09-26,,222522037003_0034J00000a4ZZ6QAM
003Nz000002Hv3zIAC,222522038006,2 Tenant,2023-11-20,,222522038006_003Nz000002Hv3zIAC
003Nz000002JokkIAC,222522038006,2 Tenant,2023-11-20,,222522038006_003Nz000002JokkIAC
0034J00000a4fnLQAQ,222522039005,2 Tenant,2024-06-12,,222522039005_0034J00000a4fnLQAQ
0034J00000a4fNSQAY,222522039005,1 Lead Tenant,2024-06-12,,222522039005_0034J00000a4fNSQAY
003Nz000003brA7IAI,222522040006,4 Permitted Occupier,2023-12-20,,222522040006_003Nz000003brA7IAI
003Nz000003KmA1IAK,222522040006,1 Lead Tenant,2023-12-20,,222522040006_003Nz000003KmA1IAK
003Nz000003bnRVIAY,222522040006,2 Tenant,2023-12-20,,222522040006_003Nz000003bnRVIAY
003Nz000001C8m1IAC,222522041005,2 Tenant,2023-09-23,,222522041005_003Nz000001C8m1IAC
003Nz0000050h8XIAQ,222522042008,1 Lead Tenant,2024-01-19,,222522042008_003Nz0000050h8XIAQ
0038d00000SEyRsAAL,222522043007,2 Tenant,2023-04-29,,222522043007_0038d00000SEyRsAAL
0038d00000SEnIDAA1,222522043007,2 Tenant,2023-04-29,,222522043007_0038d00000SEnIDAA1
0038d0000024SeVAAU,222522044004,5 Relevant Person,2021-09-25,,222522044004_0038d0000024SeVAAU
0038d000008xuw8AAA,222522045004,2 Tenant,2022-07-11,,222522045004_0038d000008xuw8AAA
0038d000008xvBgAAI,222522045004,2 Tenant,2022-07-11,,222522045004_0038d000008xvBgAAI
0038d000004VzjMAAS,222522046003,2 Tenant,2022-01-28,,222522046003_0038d000004VzjMAAS
0038d000004Vy0OAAS,222522046003,2 Tenant,2022-01-28,,222522046003_0038d000004Vy0OAAS
0038d000008xsqcAAA,222522047005,2 Tenant,2022-06-17,,222522047005_0038d000008xsqcAAA
0038d000008ufIAAAY,222522048004,2 Tenant,2022-07-18,,222522048004_0038d000008ufIAAAY
0038d00000HK3ASAA1,222522049005,2 Tenant,2022-11-08,,222522049005_0038d00000HK3ASAA1
0038d00000HKFK5AAP,222522049005,2 Tenant,2022-11-08,,222522049005_0038d00000HKFK5AAP
0038d00000SEIAHAA5,222522050005,2 Tenant,2023-04-07,,222522050005_0038d00000SEIAHAA5
0038d00000SEOuFAAX,222522050005,2 Tenant,2023-04-07,,222522050005_0038d00000SEOuFAAX
0038d000004WSGxAAO,222522051006,2 Tenant,2022-01-26,,222522051006_0038d000004WSGxAAO
003Nz00000Bs4UxIAJ,222522052009,1 Lead Tenant,2024-04-26,,222522052009_003Nz00000Bs4UxIAJ
0038d00000IFt5tAAD,222522053005,2 Tenant,2022-10-07,,222522053005_0038d00000IFt5tAAD
0038d00000IFt42AAD,222522053005,2 Tenant,2022-10-07,,222522053005_0038d00000IFt42AAD
0034J00000a4ffdQAA,222522054001,5 Relevant Person,2017-11-29,,222522054001_0034J00000a4ffdQAA
0038d0000026NgVAAU,222522055001,5 Relevant Person,2017-02-02,,222522055001_0038d0000026NgVAAU
0034J00000a4fGIQAY,222522055001,2 Tenant,2017-02-02,,222522055001_0034J00000a4fGIQAY
0038d00000De7p0AAB,222522056002,2 Tenant,2022-08-15,,222522056002_0038d00000De7p0AAB
0034J00000a4g7OQAQ,222522057006,2 Tenant,2020-12-02,,222522057006_0034J00000a4g7OQAQ
003Nz000000u9YUIAY,222522058005,2 Tenant,2023-07-24,,222522058005_003Nz000000u9YUIAY
003Nz000000uFagIAE,222522058005,2 Tenant,2023-07-24,,222522058005_003Nz000000uFagIAE
003Nz000004PdGnIAK,222522059003,2 Tenant,2024-01-12,,222522059003_003Nz000004PdGnIAK
0038d0000026DGOAA2,222522059003,1 Lead Tenant,2024-01-12,,222522059003_0038d0000026DGOAA2
0038d0000024arEAAQ,222522060004,5 Relevant Person,2021-10-01,,222522060004_0038d0000024arEAAQ
0038d00000G6pl7AAB,222522060004,2 Tenant,2021-10-01,,222522060004_0038d00000G6pl7AAB
0038d0000024aSNAAY,222522060004,2 Tenant,2021-10-01,,222522060004_0038d0000024aSNAAY
003Nz000001tPIAIA2,222522061004,2 Tenant,2023-10-02,,222522061004_003Nz000001tPIAIA2
003Nz000001ta8kIAA,222522061004,2 Tenant,2023-10-02,,222522061004_003Nz000001ta8kIAA
003Nz00000CyDDBIA3,222522062009,2 Tenant,2024-05-24,,222522062009_003Nz00000CyDDBIA3
003Nz00000CvUNRIA3,222522062009,1 Lead Tenant,2024-05-24,,222522062009_003Nz00000CvUNRIA3
0038d00000PHjyRAAT,222522063003,1 Lead Tenant,2025-04-01,,222522063003_0038d00000PHjyRAAT
0038d00000PHkJUAA1,222522063003,2 Tenant,2025-04-01,,222522063003_0038d00000PHkJUAA1
0034J00000a4fjEQAQ,222522065004,2 Tenant,2021-11-15,,222522065004_0034J00000a4fjEQAQ
0034J00000bbzzMQAQ,222522066003,2 Tenant,2021-06-01,,222522066003_0034J00000bbzzMQAQ
0038d00000IFt5tAAD,222522070004,2 Tenant,2022-10-07,,222522070004_0038d00000IFt5tAAD
0034J00000a4fnDQAQ,222522071002,2 Tenant,2021-02-19,,222522071002_0034J00000a4fnDQAQ
0034J00000a4fOrQAI,222522071002,2 Tenant,2021-02-19,,222522071002_0034J00000a4fOrQAI
0034J00000cD2NEQA0,222522072004,2 Tenant,2023-09-27,,222522072004_0034J00000cD2NEQA0
0038d00000PHjyRAAT,222522073005,2 Tenant,2023-03-20,,222522073005_0038d00000PHjyRAAT
0034J00000gh0QKQAY,222522075004,5 Relevant Person,2021-09-20,,222522075004_0034J00000gh0QKQAY
0034J00000a4fupQAA,222522076004,2 Tenant,2022-08-06,,222522076004_0034J00000a4fupQAA
0038d00000HK3ASAA1,222522077004,2 Tenant,2022-11-11,,222522077004_0038d00000HK3ASAA1
0038d00000HKFK5AAP,222522077004,2 Tenant,2022-11-11,,222522077004_0038d00000HKFK5AAP
0038d00000APJJFAA5,222522078004,2 Tenant,2022-08-06,,222522078004_0038d00000APJJFAA5
0038d0000026oOiAAI,222522080004,2 Tenant,2023-08-31,,222522080004_0038d0000026oOiAAI
003Nz000002Hv3zIAC,222522081004,2 Tenant,2023-11-20,,222522081004_003Nz000002Hv3zIAC
0034J00000bd7cjQAA,222522083005,2 Tenant,2023-09-27,,222522083005_0034J00000bd7cjQAA
0038d000007794OAAQ,222522085004,2 Tenant,2022-05-07,,222522085004_0038d000007794OAAQ
0038d00000AOvDxAAL,222522086005,2 Tenant,2022-08-08,,222522086005_0038d00000AOvDxAAL
0034J00000dhNGvQAM,222522087003,2 Tenant,2021-06-26,,222522087003_0034J00000dhNGvQAM
0038d00000EAsgZAAT,222522088005,2 Tenant,2022-09-20,,222522088005_0038d00000EAsgZAAT
0038d00000APryBAAT,222522090004,2 Tenant,2022-09-23,,222522090004_0038d00000APryBAAT
003Nz000002JokkIAC,222522091006,2 Tenant,2023-11-20,,222522091006_003Nz000002JokkIAC
0038d0000024aSNAAY,222522092004,2 Tenant,2021-10-01,,222522092004_0038d0000024aSNAAY
0038d00000HKFK5AAP,222522094003,2 Tenant,2022-11-11,,222522094003_0038d00000HKFK5AAP
0038d00000HK3ASAA1,222522094003,2 Tenant,2022-11-11,,222522094003_0038d00000HK3ASAA1
0034J00000a4ft2QAA,222522097006,2 Tenant,2023-05-05,,222522097006_0034J00000a4ft2QAA
003Nz00000Cv69rIAB,222522101005,1 Lead Tenant,2024-06-10,,222522101005_003Nz00000Cv69rIAB
0038d00000HKVv5AAH,222522101005,5 Relevant Person,2024-06-10,,222522101005_0038d00000HKVv5AAH
003Nz000000uFagIAE,222522102004,2 Tenant,2023-07-24,,222522102004_003Nz000000uFagIAE
0038d00000DV2oAAAT,222522104004,2 Tenant,2022-08-23,,222522104004_0038d00000DV2oAAAT
0034J00000a4ffdQAA,222522105001,5 Relevant Person,2017-11-29,,222522105001_0034J00000a4ffdQAA
0034J00000a4fGIQAY,222522107001,2 Tenant,2017-02-02,,222522107001_0034J00000a4fGIQAY
0034J00000a4ftDQAQ,222522107001,2 Tenant,2017-02-02,,222522107001_0034J00000a4ftDQAQ
0034J00000a4g0VQAQ,222522107001,5 Relevant Person,2017-02-02,,222522107001_0034J00000a4g0VQAQ
003Nz000001xfOOIAY,222522109004,2 Tenant,2023-10-08,,222522109004_003Nz000001xfOOIAY
0038d00000VZeOgAAL,222522111004,1 Lead Tenant,2024-04-19,,222522111004_0038d00000VZeOgAAL
0038d00000UXQvWAAX,222522112004,1 Lead Tenant,2024-04-19,,222522112004_0038d00000UXQvWAAX
0034J00000a4g7OQAQ,222522113002,2 Tenant,2022-04-01,,222522113002_0034J00000a4g7OQAQ
0034J00000a4fofQAA,222522114001,5 Relevant Person,2019-10-25,,222522114001_0034J00000a4fofQAA
003Nz000000V2VNIA0,222529001006,2 Tenant,2023-07-24,,222529001006_003Nz000000V2VNIA0
003Nz000000V1ZJIA0,222529001006,2 Tenant,2023-07-24,,222529001006_003Nz000000V1ZJIA0
0034J00000bdBD6QAM,222529002001,2 Tenant,2022-07-19,,222529002001_0034J00000bdBD6QAM
0034J00000a4fIMQAY,222530001002,5 Relevant Person,2020-08-14,,222530001002_0034J00000a4fIMQAY
0034J00000a4fIMQAY,222530002002,2 Tenant,2022-08-14,,222530002002_0034J00000a4fIMQAY
0038d00000QfrNVAAZ,222531001006,2 Tenant,2023-03-31,,222531001006_0038d00000QfrNVAAZ
0038d00000Qfqh0AAB,222531001006,2 Tenant,2023-03-31,,222531001006_0038d00000Qfqh0AAB
0034J00000b1O6bQAE,222531002002,2 Tenant,2022-03-26,,222531002002_0034J00000b1O6bQAE
0034J00000b1O6qQAE,222531002002,2 Tenant,2022-03-26,,222531002002_0034J00000b1O6qQAE
003Nz00000CeRIjIAN,222532001009,1 Lead Tenant,2024-06-18,,222532001009_003Nz00000CeRIjIAN
003Nz00000CfTK5IAN,222532001009,2 Tenant,2024-06-18,,222532001009_003Nz00000CfTK5IAN
003Nz000001mUjFIAU,222533001003,2 Tenant,2023-11-11,,222533001003_003Nz000001mUjFIAU
003Nz000001mqF4IAI,222533001003,2 Tenant,2023-11-11,,222533001003_003Nz000001mqF4IAI
0034J00000a4fPMQAY,222533002001,2 Tenant,2020-12-27,,222533002001_0034J00000a4fPMQAY
0034J00000a4fPbQAI,222533003001,2 Tenant,2020-12-27,,222533003001_0034J00000a4fPbQAI
0034J00000a4fPCQAY,222534001001,5 Relevant Person,2018-03-08,,222534001001_0034J00000a4fPCQAY
0034J00000a4fA6QAI,222534001001,5 Relevant Person,2018-03-08,,222534001001_0034J00000a4fA6QAI
0034J00000a4ekOQAQ,222535001003,2 Tenant,2022-02-14,,222535001003_0034J00000a4ekOQAQ
003Nz000001D4BhIAK,222536001005,2 Tenant,2023-07-28,,222536001005_003Nz000001D4BhIAK
0038d000004YfiOAAS,222536002001,2 Tenant,2022-03-09,,222536002001_0038d000004YfiOAAS
0038d000004YfjMAAS,222536002001,2 Tenant,2022-03-09,,222536002001_0038d000004YfjMAAS
003Nz000007asaaIAA,222537001004,1 Lead Tenant,2024-01-31,,222537001004_003Nz000007asaaIAA
0034J00000a4f7YQAQ,222537002001,2 Tenant,2022-11-01,,222537002001_0034J00000a4f7YQAQ
0034J00000a4erGQAQ,222537002001,2 Tenant,2022-11-01,,222537002001_0034J00000a4erGQAQ
0034J00000a4erGQAQ,222537003002,2 Tenant,2022-11-01,,222537003002_0034J00000a4erGQAQ
0034J00000a4f7YQAQ,222537003002,2 Tenant,2022-11-01,,222537003002_0034J00000a4f7YQAQ
0034J00000a4f7YQAQ,222537004001,2 Tenant,2022-11-01,,222537004001_0034J00000a4f7YQAQ
0034J00000a4erGQAQ,222537004001,2 Tenant,2022-11-01,,222537004001_0034J00000a4erGQAQ
003Nz000005xJDSIA2,222538001003,1 Lead Tenant,2024-02-08,,222538001003_003Nz000005xJDSIA2
003Nz000005xKJCIA2,222538001003,2 Tenant,2024-02-08,,222538001003_003Nz000005xKJCIA2
0034J00000a4fFmQAI,222538002001,2 Tenant,2022-04-26,,222538002001_0034J00000a4fFmQAI
0034J00000a4fFmQAI,222538003001,2 Tenant,2022-04-26,,222538003001_0034J00000a4fFmQAI
0034J00000a4fFmQAI,222538004001,2 Tenant,2022-04-26,,222538004001_0034J00000a4fFmQAI
003Nz000001Py0PIAS,222539001002,2 Tenant,2023-09-11,,222539001002_003Nz000001Py0PIAS
003Nz000001PtiHIAS,222539001002,2 Tenant,2023-09-11,,222539001002_003Nz000001PtiHIAS
0034J00000a4fEmQAI,222539002001,2 Tenant,2022-05-01,,222539002001_0034J00000a4fEmQAI
0038d00000UVdfVAAT,222539002001,2 Tenant,2022-05-01,,222539002001_0038d00000UVdfVAAT
0038d00000UVdfVAAT,222539003001,2 Tenant,2022-05-01,,222539003001_0038d00000UVdfVAAT
0034J00000a4fEmQAI,222539003001,2 Tenant,2022-05-01,,222539003001_0034J00000a4fEmQAI
0034J00000a4fEmQAI,222539004001,2 Tenant,2022-05-01,,222539004001_0034J00000a4fEmQAI
0038d00000UVdfVAAT,222539004001,2 Tenant,2022-05-01,,222539004001_0038d00000UVdfVAAT
0034J00000a4ejHQAQ,222540001004,5 Relevant Person,2020-10-12,,222540001004_0034J00000a4ejHQAQ
0034J00000a4ejHQAQ,222540002002,2 Tenant,2021-10-12,,222540002002_0034J00000a4ejHQAQ
0034J00000a4f72QAA,222541001002,2 Tenant,2020-12-23,,222541001002_0034J00000a4f72QAA
0034J00000a4fR3QAI,222541001002,2 Tenant,2020-12-23,,222541001002_0034J00000a4fR3QAI
0034J00000a4fR3QAI,222541002001,2 Tenant,2022-12-23,,222541002001_0034J00000a4fR3QAI
0034J00000a4f72QAA,222541002001,2 Tenant,2022-12-23,,222541002001_0034J00000a4f72QAA
0034J00000a4fRrQAI,222542001002,5 Relevant Person,2019-11-01,,222542001002_0034J00000a4fRrQAI
0034J00000a4f7LQAQ,222542001002,5 Relevant Person,2019-11-01,,222542001002_0034J00000a4f7LQAQ
0034J00000a4f7LQAQ,222542002002,2 Tenant,2021-05-01,,222542002002_0034J00000a4f7LQAQ
0034J00000a4fRrQAI,222542003001,2 Tenant,2021-05-01,,222542003001_0034J00000a4fRrQAI
003Nz0000027Vh5IAE,222543001006,5 Relevant Person,2023-11-15,,222543001006_003Nz0000027Vh5IAE
003Nz0000026sSnIAI,222543001006,2 Tenant,2023-11-15,,222543001006_003Nz0000026sSnIAI
0038d000004YHdZAAW,222543002001,2 Tenant,2023-02-28,,222543002001_0038d000004YHdZAAW
003Nz000000qIaMIAU,222544001003,2 Tenant,2023-08-25,,222544001003_003Nz000000qIaMIAU
003Nz000000qHrDIAU,222544001003,2 Tenant,2023-08-25,,222544001003_003Nz000000qHrDIAU
0034J00000a4f75QAA,222545001002,5 Relevant Person,2020-09-14,,222545001002_0034J00000a4f75QAA
0034J00000a4fSVQAY,222545001002,5 Relevant Person,2020-09-14,,222545001002_0034J00000a4fSVQAY
0034J00000a4f75QAA,222545002001,5 Relevant Person,2020-09-14,,222545002001_0034J00000a4f75QAA
0034J00000a4fSVQAY,222545002001,5 Relevant Person,2020-09-14,,222545002001_0034J00000a4fSVQAY
0038d00000PHlpqAAD,222546001004,2 Tenant,2023-03-08,,222546001004_0038d00000PHlpqAAD
0038d00000PHRMkAAP,222546001004,2 Tenant,2023-03-08,,222546001004_0038d00000PHRMkAAP
0038d00000PHlpqAAD,222546002001,2 Tenant,2023-03-08,,222546002001_0038d00000PHlpqAAD
0038d00000PHRMkAAP,222546002001,2 Tenant,2023-03-08,,222546002001_0038d00000PHRMkAAP
0038d00000VcXq6AAF,222547001003,2 Tenant,2023-05-30,,222547001003_0038d00000VcXq6AAF
0038d00000VcgiVAAR,222547001003,2 Tenant,2023-05-30,,222547001003_0038d00000VcgiVAAR
0034J00000a4e47QAA,222547002001,2 Tenant,2022-05-23,,222547002001_0034J00000a4e47QAA
0034J00000a4euBQAQ,222547002001,2 Tenant,2022-05-23,,222547002001_0034J00000a4euBQAQ
0034J00000a4f9HQAQ,222548001003,2 Tenant,2021-03-06,,222548001003_0034J00000a4f9HQAQ
0034J00000a4f9HQAQ,222548002002,2 Tenant,2022-03-06,,222548002002_0034J00000a4f9HQAQ
0038d000008vuPeAAI,222549001004,2 Tenant,2022-06-20,,222549001004_0038d000008vuPeAAI
0038d000008vuoqAAA,222549001004,2 Tenant,2022-06-20,,222549001004_0038d000008vuoqAAA
0038d000008vuPeAAI,222549002002,2 Tenant,2022-06-20,,222549002002_0038d000008vuPeAAI
0038d000008vuoqAAA,222549002002,2 Tenant,2022-06-20,,222549002002_0038d000008vuoqAAA
0038d000008vuoqAAA,222549003002,2 Tenant,2022-06-20,,222549003002_0038d000008vuoqAAA
0038d000008vuPeAAI,222549003002,2 Tenant,2022-06-20,,222549003002_0038d000008vuPeAAI
0034J00000a4fH1QAI,222550001002,2 Tenant,2023-07-07,,222550001002_0034J00000a4fH1QAI
0038d00000UVQSFAA5,222550002001,2 Tenant,2020-05-25,,222550002001_0038d00000UVQSFAA5
0034J00000a4fOPQAY,222550002001,2 Tenant,2020-05-25,,222550002001_0034J00000a4fOPQAY
0034J00000a4fOPQAY,222550003001,2 Tenant,2020-05-25,,222550003001_0034J00000a4fOPQAY
0038d00000UVQSFAA5,222550003001,2 Tenant,2020-05-25,,222550003001_0038d00000UVQSFAA5
003Nz000003mHBLIA2,222551001003,4 Permitted Occupier,2024-01-12,,222551001003_003Nz000003mHBLIA2
003Nz000003lcBTIAY,222551001003,1 Lead Tenant,2024-01-12,,222551001003_003Nz000003lcBTIAY
003Nz000003mFntIAE,222551001003,4 Permitted Occupier,2024-01-12,,222551001003_003Nz000003mFntIAE
003Nz000003mH1zIAE,222551001003,2 Tenant,2024-01-12,,222551001003_003Nz000003mH1zIAE
003Nz000003mI90IAE,222551001003,4 Permitted Occupier,2024-01-12,,222551001003_003Nz000003mI90IAE
003Nz000003kk7nIAA,222552001003,2 Tenant,2024-01-03,,222552001003_003Nz000003kk7nIAA
003Nz000003ksZxIAI,222552001003,2 Tenant,2024-01-03,,222552001003_003Nz000003ksZxIAI
003Nz000003ksQHIAY,222552001003,2 Tenant,2024-01-03,,222552001003_003Nz000003ksQHIAY
003Nz000003kmPhIAI,222552001003,1 Lead Tenant,2024-01-03,,222552001003_003Nz000003kmPhIAI
0034J00000dh5rRQAQ,222552002001,2 Tenant,2022-06-14,,222552002001_0034J00000dh5rRQAQ
0034J00000dh6hDQAQ,222552002001,2 Tenant,2022-06-14,,222552002001_0034J00000dh6hDQAQ
0038d00000247BfAAI,222553001003,5 Relevant Person,2021-10-09,,222553001003_0038d00000247BfAAI
0038d00000247B1AAI,222553001003,5 Relevant Person,2021-10-09,,222553001003_0038d00000247B1AAI
0038d00000247B1AAI,222553002001,2 Tenant,2021-10-09,,222553002001_0038d00000247B1AAI
0038d00000247BfAAI,222553002001,2 Tenant,2021-10-09,,222553002001_0038d00000247BfAAI
0038d00000airlZAAQ,222554001003,2 Tenant,2023-06-01,,222554001003_0038d00000airlZAAQ
0038d00000aiwXgAAI,222554001003,2 Tenant,2023-06-01,,222554001003_0038d00000aiwXgAAI
0034J00000a4fTdQAI,222555001001,5 Relevant Person,2018-05-14,,222555001001_0034J00000a4fTdQAI
0034J00000a4fTiQAI,222555001001,5 Relevant Person,2018-05-14,,222555001001_0034J00000a4fTiQAI
0034J00000a4fD4QAI,222556001003,5 Relevant Person,2020-04-27,,222556001003_0034J00000a4fD4QAI
0034J00000a4fD4QAI,222556002001,2 Tenant,2022-04-27,,222556002001_0034J00000a4fD4QAI
0038d00000IHOywAAH,222557001002,2 Tenant,2022-11-07,,222557001002_0038d00000IHOywAAH
0034J00000a4eR5QAI,222557001002,2 Tenant,2022-11-07,,222557001002_0034J00000a4eR5QAI
0038d00000IHOzkAAH,222557001002,2 Tenant,2022-11-07,,222557001002_0038d00000IHOzkAAH
0034J00000a4fIIQAY,222557001002,2 Tenant,2022-11-07,,222557001002_0034J00000a4fIIQAY
0034J00000a4eR5QAI,222557002001,2 Tenant,2022-11-07,,222557002001_0034J00000a4eR5QAI
0038d00000IHOzkAAH,222557002001,2 Tenant,2022-11-07,,222557002001_0038d00000IHOzkAAH
0038d00000IHOywAAH,222557002001,2 Tenant,2022-11-07,,222557002001_0038d00000IHOywAAH
0034J00000a4fIIQAY,222557002001,2 Tenant,2022-11-07,,222557002001_0034J00000a4fIIQAY
0034J00000a4f4BQAQ,222558001001,5 Relevant Person,2018-06-08,,222558001001_0034J00000a4f4BQAQ
0034J00000a4fI0QAI,222558001001,5 Relevant Person,2018-06-08,,222558001001_0034J00000a4fI0QAI
0034J00000a4fKNQAY,222559001002,5 Relevant Person,2019-08-09,,222559001002_0034J00000a4fKNQAY
003Nz00000ApjroIAB,222560001003,2 Tenant,2024-03-18,2025-03-17,222560001003_003Nz00000ApjroIAB
003Nz00000ApdRQIAZ,222560001003,1 Lead Tenant,2024-03-18,,222560001003_003Nz00000ApdRQIAZ
003Nz000000pTROIA2,222561001003,2 Tenant,2023-08-21,,222561001003_003Nz000000pTROIA2
003Nz000000pXI5IAM,222561001003,2 Tenant,2023-08-21,,222561001003_003Nz000000pXI5IAM
003Nz000003RXflIAG,222562001007,2 Tenant,2023-12-08,,222562001007_003Nz000003RXflIAG
0034J00000a4fU2QAI,222563001001,5 Relevant Person,2018-06-06,,222563001001_0034J00000a4fU2QAI
0034J00000a4ekOQAQ,222564001004,2 Tenant,2022-02-14,,222564001004_0034J00000a4ekOQAQ
0034J00000a4fKxQAI,222565001001,5 Relevant Person,2018-07-23,,222565001001_0034J00000a4fKxQAI
003Nz0000011RYiIAM,222565001001,2 Tenant,2018-07-23,,222565001001_003Nz0000011RYiIAM
0034J00000a4fKfQAI,222565001001,5 Relevant Person,2018-07-23,,222565001001_0034J00000a4fKfQAI
0034J00000a4fTxQAI,222566001002,2 Tenant,2019-09-13,,222566001002_0034J00000a4fTxQAI
0034J00000a4ekOQAQ,222567001005,2 Tenant,2022-03-01,,222567001005_0034J00000a4ekOQAQ
0034J00000a4fOHQAY,222568001001,5 Relevant Person,2018-07-23,,222568001001_0034J00000a4fOHQAY
0034J00000a4f5GQAQ,222568001001,5 Relevant Person,2018-07-23,,222568001001_0034J00000a4f5GQAQ
0034J00000a4ekOQAQ,222569001005,2 Tenant,2023-04-06,,222569001005_0034J00000a4ekOQAQ
0034J00000a4etjQAA,222570001002,5 Relevant Person,2019-08-22,,222570001002_0034J00000a4etjQAA
0034J00000a4eMXQAY,222570001002,5 Relevant Person,2019-08-22,,222570001002_0034J00000a4eMXQAY
0034J00000a4e39QAA,222571001001,5 Relevant Person,2018-08-03,,222571001001_0034J00000a4e39QAA
0034J00000a4eqmQAA,222571001001,5 Relevant Person,2018-08-03,,222571001001_0034J00000a4eqmQAA
003Nz000000lnzlIAA,222572001006,2 Tenant,2023-07-21,,222572001006_003Nz000000lnzlIAA
003Nz000000ljXzIAI,222572001006,2 Tenant,2023-07-21,,222572001006_003Nz000000ljXzIAI
0034J00000aNCBLQA4,222573001003,2 Tenant,2021-03-15,,222573001003_0034J00000aNCBLQA4
0038d000002440nAAA,222574001004,2 Tenant,2021-09-10,,222574001004_0038d000002440nAAA
0038d000002440TAAQ,222574001004,2 Tenant,2021-09-10,,222574001004_0038d000002440TAAQ
0034J00000a4ecNQAQ,222577001001,2 Tenant,2019-05-31,,222577001001_0034J00000a4ecNQAQ
0034J00000a4eRxQAI,222577001001,5 Relevant Person,2019-05-31,,222577001001_0034J00000a4eRxQAI
