Id,Status__c,Tenancy__c,Parent_Tenancy
a24Nz000001OgwnIAC,Active,800Pv00000GF1asIAD,800Pv00000G4tozIAB
a24Nz000001OgyPIAS,Complete,8008d000000YYiwAAG,
a24Nz000001Oi0wIAC,Active,800Nz000004o2SZIAY,
a24Nz000001OxRNIA0,Complete,8008d000000YKXeAAO,
a24Nz000001P0CNIA0,Active,,
a24Nz000001P0x7IAC,Complete,800Nz000005d9VCIAY,
a24Nz000001P1WcIAK,Active,800Nz000004mgCOIAY,
a24Nz000001P4KnIAK,Complete,800Nz000002jQwWIAU,
a24Nz000001P4RFIA0,Active,800Pv00000GF3d1IAD,
a24Nz000001P4shIAC,Complete,800Nz000005ZUjxIAG,
a24Nz000001P50lIAC,Active,800Nz000000e3YrIAI,
a24Nz000001P5C1IAK,Active,800Nz000001yYr4IAE,
a24Nz000001P5n7IAC,Active,,
a24Nz000001P6XtIAK,Cancelled,800Nz000000pWXJIA2,
a24Nz000001P6knIAC,Active,800Pv00000G53z7IAB,
a24Nz000001P8hlIAC,Active,,
a24Nz000001P94LIAS,Active,8008d000000XsYKAA0,
a24Nz000001P9M5IAK,Active,800Pv00000GEyqrIAD,800Pv00000GF2jeIAD
a24Nz000001PAQDIA4,Complete,800Nz000005is1tIAA,
a24Nz000001PBirIAG,Active,800Nz000001zi21IAA,
a24Nz000001PBsXIAW,Closed - Tenant Retained,800Nz0000049oD2IAI,800Pv00000GF3RPIA1
a24Nz000001PC73IAG,Closed - Tenant Retained,800Nz000004TG7KIAW,
a24Nz000001PPkDIAW,Complete,8008d000000YXbAAAW,
a24Nz000001PRHPIA4,Active,800Nz000000rXHGIA2,
a24Nz000001PS3lIAG,Active,8008d000000Yp88AAC,
a24Nz000001PSa1IAG,Complete,8008d000000YnIOAA0,
a24Nz000001PSbdIAG,Active,800Pv00000GEvmIIAT,
a24Nz000001PSuzIAG,Active,,
a24Nz000001PVhaIAG,Active,,
a24Nz000001PfAfIAK,Complete,8008d000000YocfAAC,
a24Nz000001PfH7IAK,Active,,
a24Nz000001Ph4PIAS,Complete,800Nz000000wokbIAA,
a24Nz000001PhfVIAS,Active,8008d000000Y0e3AAC,
a24Nz000001PiZxIAK,Cancelled,800Nz000000fZGMIA2,
a24Nz000001Pii1IAC,Cancelled,800Nz000000eJiKIAU,
a24Nz000001PjnlIAC,Complete,800Nz000004UkCrIAK,
a24Nz000001PlETIA0,Active,800Pv00000G56ekIAB,
a24Nz000001PwJZIA0,Cancelled,8008d000000YJKhAAO,800Pv00000Fztf9IAB
a24Nz000001PxPKIA0,Complete,8008d000000YpVmAAK,
a24Nz000001QO4XIAW,Active,800Pv00000G4zorIAB,
a24Nz000001QOSjIAO,Active,,
a24Nz000001QPAHIA4,Active,800Pv00000G4x11IAB,
a24Nz000001QPqDIAW,Active,800Nz000007fhl4IAA,
a24Nz000001QTU1IAO,Complete,8008d000000YiB1AAK,
a24Nz000001QU0HIAW,Active,800Pv00000GF1u0IAD,
a24Nz000001QX6DIAW,Active,800Pv00000G55pZIAR,
a24Nz000001QdbSIAS,Complete,800Nz000001cOX2IAM,
a24Nz000001QeNpIAK,Active,800Pv00000G55kXIAR,
a24Nz000001QgXhIAK,Closed - Tenant Retained,8008d000000YkCUAA0,800Pv00000G4raWIAR
a24Nz000001Qhn8IAC,Active,800Pv00000G55WGIAZ,
a24Nz000001QhrxIAC,Active,800Pv00000G4toBIAR,
a24Nz000001QirFIAS,Cancelled,800Nz0000019mHmIAI,800Pv00000G55p8IAB
a24Nz000001QjTxIAK,Active,,
a24Nz000001QwhJIAS,Active,800Pv00000G4zIQIAZ,
a24Nz000001QyHhIAK,Active,800Pv00000GErRrIAL,800Pv00000G4zorIAB
a24Nz000001QyRNIA0,Cancelled,800Nz000009ukZOIAY,
a24Nz000001QzGzIAK,Active,8008d000000YnmeAAC,
a24Nz000001R3yxIAC,Active,800Pv00000G4tp4IAB,
a24Nz000001RChFIAW,Active,800Pv00000G4x19IAB,
a24Nz000001RRGTIA4,Active,800Pv00000GEuaZIAT,800Pv00000G4toBIAR
a24Nz000001RTOjIAO,Complete,800Nz000008b2zDIAQ,800Pv00000GF0I5IAL
a24Nz000001RTtNIAW,Active,8008d000000YlufAAC,
a24Nz000001RXSLIA4,Cancelled,8008d000000YGsxAAG,
a24Nz000001RtavIAC,Complete,8008d000000YWa4AAG,
a24Nz000001S0KfIAK,Closed - Tenant Retained,800Nz000006nmbJIAQ,800Pv00000G56iqIAB
a24Nz000001S0pJIAS,Active,800Pv00000G4x1pIAB,
a24Nz000001S21VIAS,Active,800Pv00000G54GuIAJ,
a24Nz000001S2BBIA0,Active,800Pv00000G55p8IAB,
a24Nz000001S2CnIAK,Active,800Pv00000GF29CIAT,
a24Nz000001S37FIAS,Active,800Pv00000GEnlTIAT,800Pv00000GF29CIAT
a24Nz000001S3DhIAK,Active,800Nz000007jPBJIA2,
a24Nz000001SIvtIAG,Closed - Tenant Retained,8008d000000YnhoAAC,800Pv00000G56e6IAB
a24Nz000001SJvBIAW,Active,,
a24Nz000001SLFTIA4,Active,800Pv00000GF3Q7IAL,
a24Nz000001SLQjIAO,Active,800Pv00000G4toUIAR,
a24Nz000001SNltIAG,Complete,800Nz0000012efIIAQ,
a24Nz000001SQ73IAG,Pending Cancel/Close,800Pv00000G4mQUIAZ,
a24Nz000001STsvIAG,Active,800Nz000006khBVIAY,
a24Nz000001SUgvIAG,Complete,800Nz000002RdFgIAK,
a24Nz000001SYFtIAO,Active,800Pv00000G4zaSIAR,
a24Nz000001SYZFIA4,Complete,800Nz000007TQjCIAW,
a24Nz000001SYnlIAG,Active,800Nz000008zXc4IAE,
a24Nz000001SZIPIA4,Active,8008d000000YjkuAAC,
a24Nz000001SaWDIA0,Complete,8008d000000YnvWAAS,
a24Nz000001SdaXIAS,Active,8004J000001Iy7TQAS,
a24Nz000001SlrRIAS,Active,800Nz000004xXU4IAM,
a24Nz000001SmltIAC,Active,,
a24Nz000001SmnVIAS,Complete,800Nz000000aHlbIAE,
a24Nz000001SnjZIAS,Active,800Nz000000w4zRIAQ,
a24Nz000001SoirIAC,Active,800Pv00000GF0IsIAL,
a24Nz000001SuebIAC,Active,800Nz000002MGpzIAG,
a24Nz000001T2ibIAC,Active,800Pv00000GF0ZPIA1,800Pv00000G4zaSIAR
a24Nz000001T6W5IAK,Active,800Pv00000G4tp9IAB,
a24Nz000001T6avIAC,Active,800Pv00000GEz7cIAD,800Pv00000G4tp9IAB
a24Nz000001T6pRIAS,Complete,8008d000000YorzAAC,
a24Nz000001T6vtIAC,Active,800Pv00000GEqWFIA1,
a24Nz000001TmALIA0,Active,800Nz000000rZxPIAU,
a24Nz000001TmBxIAK,Active,800Pv00000G4zXGIAZ,
a24Nz000001TmOrIAK,Complete,8008d000000Yn9qAAC,
a24Nz000001TmiDIAS,Active,8008d000000Ym21AAC,
a24Nz000001TnxdIAC,Active,800Nz00000AcNlsIAF,
a24Nz000001Tq5tIAC,Active,800Pv00000G4torIAB,
a24Nz000001TuCjIAK,Pending Cancel/Close,800Pv00000GF2ADIA1,
a24Nz000001TvqMIAS,Active,800Pv00000G4uhZIAR,
a24Nz000001TxQkIAK,Active,800Nz000001cVwkIAE,
a24Nz000001TyWTIA0,Active,8008d000000YnWvAAK,
a24Nz000001TzsMIAS,Active,800Pv00000G4znEIAR,
a24Nz000001U1anIAC,Active,800Nz000003H3pVIAS,
a24Nz000001U82nIAC,Active,800Pv00000G4r6wIAB,
a24Nz000001UB5VIAW,Complete,800Nz000005ZAL2IAO,
a24Nz000001UB77IAG,Active,800Pv00000G4uhKIAR,
a24Nz000001UDGzIAO,Active,800Pv00000GEvmhIAD,
a24Nz000001UFInIAO,Active,800Pv00000GF3EnIAL,
a24Nz000001UFfNIAW,Active,,
a24Nz000001UGWbIAO,Active,8008d000000Yjl4AAC,
a24Nz000001UKAPIA4,Active,800Pv00000GEuBUIA1,
a24Nz000001UWTJIA4,Active,800Pv00000G4toxIAB,
a24Nz000001UWt7IAG,Active,800Pv00000GEuaQIAT,
a24Nz000001UXUDIA4,Active,800Pv00000G4zXNIAZ,
a24Nz000001UXVpIAO,Active,800Nz000005SqTxIAK,
a24Nz000001UXZ3IAO,Active,800Nz000000mvFLIAY,
a24Nz000001UZPaIAO,Active,800Pv00000G4vc1IAB,
a24Nz000001UZiwIAG,Active,800Pv00000GF3WIIA1,
a24Nz000001UbMYIA0,Active,800Pv00000GEuBSIA1,
a24Nz000001UcVVIA0,Active,800Pv00000GF2HyIAL,
a24Nz000001UdZdIAK,Active,800Pv00000G55kgIAB,
a24Nz000001UfrZIAS,Active,800Pv00000GF3OOIA1,
a24Nz000001UiHZIA0,Active,800Pv00000GEz2IIAT,
a24Nz000001UiJBIA0,Complete,800Nz000005ZwzBIAS,
a24Nz000001UiMPIA0,Active,800Pv00000G4zaUIAR,
a24Nz000001UjITIA0,Complete,800Nz000000irgeIAA,
a24Nz000001UrSwIAK,Closed - Tenant Retained,800Nz0000019wVkIAI,800Pv00000FzquEIAR
a24Nz000001V4A1IAK,Active,800Nz000000qiwPIAQ,
a24Nz000001V4UzIAK,Active,800Pv00000GErRzIAL,
a24Nz000001V4YDIA0,Active,800Pv00000GF2glIAD,
a24Nz000001V57hIAC,Active,800Pv00000GEuC1IAL,
a24Nz000001V7avIAC,Active,800Pv00000G4tpCIAR,
a24Nz000001V9hZIAS,Active,,
a24Nz000001V9o3IAC,Active,8008d000000Y6EkAAK,
a24Nz000001VAH3IAO,Complete,8008d000000YRubAAG,800Pv00000GEyzsIAD
a24Nz000001VB0DIAW,Complete,800Nz000005MvETIA0,
a24Nz000001VB54IAG,Active,800Nz000001o6uTIAQ,
a24Nz000001VCIsIAO,Active,,
a24Nz000001VESjIAO,Cancelled,800Nz00000BgVKRIA3,
a24Nz000001VEZBIA4,Cancelled,800Nz000007HHvFIAW,800Pv00000GF0TIIA1
a24Nz000001VHSDIA4,Complete,800Nz000008FR8BIAW,
a24Nz000001VHiMIAW,Active,800Pv00000GF1s9IAD,
a24Nz000001VHnBIAW,Active,8008d000000YKZkAAO,
a24Nz000001VJAfIAO,Active,800Pv00000G4uhHIAR,
a24Nz000001VJNZIA4,Active,800Pv00000G56dhIAB,
a24Nz000001VJc5IAG,Active,8008d000000YW3jAAG,
a24Nz000001VKI1IAO,Cancelled,800Nz000000sS2gIAE,
a24Nz000001VKRhIAO,Active,800Pv00000G4x1sIAB,
a24Nz000001VKecIAG,Active,800Nz000003PZkAIAW,
a24Nz000001VLZ3IAO,Complete,8008d000000YNm5AAG,
a24Nz000001VLnZIAW,Cancelled,800Nz000003RUecIAG,
a24Nz000001VMBlIAO,Cancelled,800Nz000003FPSdIAO,800Pv00000GF3b5IAD
a24Nz000001VXf3IAG,Active,800Pv00000GF3b5IAD,
a24Nz000001VYCvIAO,Active,800Pv00000GErRaIAL,
a24Nz000001VZybIAG,Closed - Tenant Retained,800Nz000001jaI7IAI,800Pv00000GEuaRIAT
a24Nz000001VaQ1IAK,Active,800Pv00000GF0JmIAL,
a24Nz000001VcJlIAK,Active,800Pv00000GF0JnIAL,
a24Nz000001VdKfIAK,Active,800Pv00000G54H4IAJ,
a24Nz000001VdcPIAS,Active,800Nz00000BlqjCIAR,
a24Nz000001VdpJIAS,Cancelled,800Nz000000kwZ1IAI,800Pv00000G4uhZIAR
a24Nz000001Ve5RIAS,Active,800Pv00000GF0JfIAL,
a24Nz000001VeLZIA0,Active,800Nz000001HF0hIAG,
a24Nz000001VeOnIAK,Active,800Pv00000GF0JlIAL,
a24Nz000001Vev3IAC,Active,800Nz000001msjuIAA,
a24Nz000001VfCnIAK,Active,8008d000000YnHaAAK,
a24Nz000001Vfj3IAC,Active,800Pv00000GF0YqIAL,
a24Nz000001ViAfIAK,Complete,800Nz000009UtEtIAK,
a24Nz000001VinNIAS,Active,8008d000000Yp2jAAC,
a24Nz000001Vj57IAC,Active,800Pv00000G4ySjIAJ,
a24Nz000001VjQ5IAK,Active,8008d000000Yp2UAAS,
a24Nz000001Vn0fIAC,Cancelled,800Nz000005sf6YIAQ,800Pv00000GF1fQIAT
a24Nz000001VnYXIA0,Active,800Pv00000GF1fQIAT,
a24Nz000001VoJJIA0,Cancelled,800Nz0000019rFsIAI,
a24Nz000001VpYjIAK,Active,800Pv00000GF39VIAT,800Pv00000GF3b5IAD
a24Nz000001VqMjIAK,Active,800Pv00000G53z1IAB,
a24Nz000001VrHBIA0,Active,800Pv00000G55VyIAJ,
a24Nz000001W1LNIA0,Active,800Pv00000G53DJIAZ,
a24Nz000001W961IAC,Active,8008d000000YoYxAAK,
a24Nz000001WA6wIAG,Active,800Nz000000X0KfIAK,
a24Nz000001WAtJIAW,Active,800Pv00000GEvj8IAD,
a24Nz000001WGttIAG,Complete,800Nz000002OXbIIAW,
a24Nz000001WU0nIAG,Active,800Pv00000GExNAIA1,
a24Nz000001XFxNIAW,Active,800Pv00000G55YAIAZ,
a24Nz000001XHsjIAG,Active,800Pv00000G4uhBIAR,
a24Nz000001XI2PIAW,Active,800Pv00000G4x1EIAR,
a24Nz000001XIwrIAG,Active,800Pv00000G4r6eIAB,
a24Nz000001XKvRIAW,Active,800Pv00000G53zTIAR,
a24Nz000001XM2oIAG,Active,800Pv00000G4xsvIAB,
a24Nz000001XMveIAG,Active,800Pv00000G51LsIAJ,
a24Nz000001XPn3IAG,Active,800Nz000000ghBuIAI,
a24Nz000001XPtVIAW,Complete,800Nz000002aCeDIAU,
a24Nz000001XVpFIAW,Active,800Nz000006jPTRIA2,800Pv00000G4yTMIAZ
a24Nz000001XWgUIAW,Active,800Pv00000G4vbgIAB,
a24Nz000001XeR7IAK,Active,,
a24Nz000001Xf0bIAC,Active,800Pv00000G4uhtIAB,
a24Nz000001XrkvIAC,Active,800Pv00000G4raVIAR,
a24Nz000001XtMvIAK,Cancelled,8008d000000Yb19AAC,
a24Nz000001XuR3IAK,Active,800Pv00000GF2AmIAL,
a24Nz000001XwB7IAK,Active,800Pv00000GEvjGIAT,
a24Nz000001XwMPIA0,Closed - Tenant Retained,800Nz000002oJWGIA2,800Pv00000G53b7IAB
a24Nz000001XwnpIAC,Active,800Pv00000G4x1QIAR,
a24Nz000001XyG9IAK,Active,800Pv00000GEqWTIA1,
a24Nz000001XyPpIAK,Active,800Nz00000BT1jxIAD,
a24Nz000001XztnIAC,Active,8008d000000Ye6SAAS,
a24Nz000001Y34XIAS,Active,800Pv00000G580XIAR,
a24Nz000001Y5BBIA0,Active,800Nz0000076XezIAE,
a24Nz000001Y9oHIAS,Active,800Pv00000GF1aoIAD,
a24Nz000001YB0TIAW,Active,800Pv00000G55VxIAJ,
a24Nz000001YMggIAG,Complete,8008d000000YZL5AAO,
a24Nz000001YQVlIAO,Active,800Pv00000GF13bIAD,
a24Nz000001YT0bIAG,Complete,800Nz000007sMfRIAU,800Pv00000GF045IAD
a24Nz000001YW9lIAG,Active,800Nz000005cSFTIA2,
a24Nz000001YWL3IAO,Active,800Pv00000GF2VEIA1,
a24Nz000001YY1zIAG,Active,800Pv00000GEz1lIAD,
a24Nz000001YaEzIAK,Active,800Pv00000G55p3IAB,
a24Nz000001YbvpIAC,Active,800Pv00000GEu4CIAT,
a24Nz000001YdsnIAC,Complete,800Nz000006JcSmIAK,
a24Nz000001Ye45IAC,Active,800Pv00000G55W2IAJ,
a24Nz000001Ye5hIAC,Active,800Pv00000G54eiIAB,
a24Nz000001YfY1IAK,Active,800Pv00000GF2A3IAL,
a24Nz000001Ygc9IAC,Closed - Tenant Retained,8008d000000YFOIAA4,800Pv00000G4xEEIAZ
a24Nz000001YiR3IAK,Active,800Pv00000G4tpMIAR,
a24Nz000001Yk7tIAC,Active,800Pv00000G53DHIAZ,
a24Nz000001YkavIAC,Active,800Nz000000ktxbIAA,
a24Nz000001Z1n3IAC,Active,8008d000000YpGWAA0,
a24Nz000001Z1zxIAC,Complete,800Nz000008qs04IAA,
a24Nz000001Z21ZIAS,Active,800Pv00000GF0E0IAL,
a24Nz000001Z23BIAS,Active,800Nz000002NdZKIA0,
a24Nz000001Z3TtIAK,Closed - Tenant Retained,8008d000000XyToAAK,
a24Nz000001Z3vJIAS,Active,800Pv00000GF3EdIAL,
a24Nz000001Z8VBIA0,Active,800Pv00000GF3OyIAL,
a24Nz000001ZJf7IAG,Active,800Pv00000GF1gjIAD,
a24Nz000001ZJonIAG,Active,800Pv00000GEz8VIAT,800Pv00000GF1gjIAD
a24Nz000001ZnEzIAK,Active,800Pv00000GF3RlIAL,
a24Nz000001ZnenIAC,Active,800Pv00000G53aTIAR,
a24Nz000001Zo9RIAS,Active,800Pv00000GF0CqIAL,
a24Nz000001Zpn3IAC,Active,800Pv00000G4toeIAB,
a24Nz000001ZrDlIAK,Complete,800Nz00000AZaAxIAL,
a24Nz000001ZrYjIAK,Active,800Pv00000G4zpVIAR,
a24Nz000001ZtXJIA0,Active,,
a24Nz000001ZvFlIAK,Active,800Pv00000GF2A7IAL,
a24Nz000001Zx6IIAS,Active,800Nz000003DkeUIAS,
a24Nz000001ZxMPIA0,Active,800Nz000003dfOKIAY,
a24Nz000001ZzHlIAK,Active,800Pv00000G54fVIAR,
a24Nz000001a0YnIAI,Closed - Tenant Retained,800Nz000000dOk1IAE,800Pv00000G4voGIAR
a24Nz000001a2acIAA,Active,800Pv00000G4ySrIAJ,
a24Nz000001aEFCIA2,Active,800Pv00000G55pFIAR,
a24Nz000001aPFSIA2,Active,800Nz000001pHmNIAU,
a24Nz000001aQQ1IAM,Active,800Pv00000G4vcPIAR,
a24Nz000001aQY5IAM,Active,800Pv00000G4ojVIAR,
a24Nz000001aRsLIAU,Complete,800Nz000009QKY0IAO,
a24Nz000001aSQDIA2,Active,800Pv00000GEz8jIAD,
a24Nz000001aTHRIA2,Active,800Pv00000GExLwIAL,
a24Nz000001aTULIA2,Active,800Nz000005QF6zIAG,
a24Nz000001aW5eIAE,Active,800Nz000001PlRQIA0,
a24Nz000001aWGvIAM,Active,800Pv00000G51M5IAJ,
a24Nz000001aZJdIAM,Close - NTQ Denied,800Nz000002uuKzIAI,800Pv00000GF3IQIA1
a24Nz000001aZRhIAM,Close - NTQ Denied,800Nz000002oZj1IAE,800Pv00000GF3FxIAL
a24Nz000001aakLIAQ,Complete,800Nz00000AwYGfIAN,
a24Nz000001aau1IAA,Active,800Pv00000G4x0yIAB,
a24Nz000001aehVIAQ,Active,8008d000000YoeWAAS,
a24Nz000001afTtIAI,Active,800Pv00000G54fHIAR,
a24Nz000001ag9pIAA,Active,800Pv00000GExbCIAT,
a24Nz000001agD3IAI,Active,800Pv00000G4ySeIAJ,
a24Nz000001agmXIAQ,Active,800Pv00000G53zxIAB,
a24Nz000001akBpIAI,Active,800Pv00000G4sR0IAJ,
a24Nz000001alFxIAI,Complete,8008d000000YasQAAS,
a24Nz000001alpRIAQ,Active,800Pv00000GF0OUIA1,
a24Nz000001aluHIAQ,Active,800Pv00000GEnlWIAT,800Pv00000G55pFIAR
a24Nz000001amjtIAA,Active,800Pv00000GF0KjIAL,800Pv00000G56r6IAB
a24Nz000001b2S5IAI,Active,800Pv00000G4totIAB,
a24Nz000001b2yLIAQ,Active,800Pv00000GEyzWIAT,
a24Nz000001b3ZRIAY,Active,800Pv00000G53acIAB,800Pv00000G4totIAB
a24Nz000001b4C9IAI,Active,800Pv00000G4rw2IAB,
a24Nz000001b5OMIAY,Active,800Pv00000G4znIIAR,
a24Nz000001b5kvIAA,Active,800Pv00000GF34jIAD,
a24Nz000001b6U5IAI,Active,800Pv00000GF3NqIAL,
a24Nz000001b7JiIAI,Active,800Pv00000GEuaKIAT,
a24Nz000001bCZVIA2,Active,800Pv00000G4voiIAB,
a24Nz000001bGYHIA2,Active,800Pv00000G54eaIAB,
a24Nz000001bHPVIA2,Active,800Pv00000Fzg3cIAB,
a24Nz000001bHSjIAM,Active,800Pv00000GF2eRIAT,
a24Nz000001bILaIAM,Cancelled,800Nz0000016KbUIAU,800Pv00000GF3NqIAL
a24Nz000001bIobIAE,Active,800Pv00000GF0CjIAL,
a24Nz000001bItRIAU,Complete,8008d000000Y3cwAAC,
a24Nz000001bJuLIAU,Active,800Nz0000010ByzIAE,
a24Nz000001bKOzIAM,Active,800Pv00000G55kWIAR,
a24Nz000001bKwrIAE,Active,,
a24Nz000001bLphIAE,Active,800Pv00000G4uhrIAB,
a24Nz000001bLw9IAE,Active,800Pv00000GEuKCIA1,
a24Nz000001bWgHIAU,Active,800Pv00000G4ysdIAB,
a24Nz000001bYbdIAE,Active,800Pv00000G4r74IAB,
a24Nz000001bYrlIAE,Active,800Pv00000GEySnIAL,
a24Nz000001barxIAA,Active,800Pv00000G4zpbIAB,
a24Nz000001bb1dIAA,Active,800Pv00000GF1fnIAD,
a24Nz000001bbRRIAY,Active,800Pv00000G53zfIAB,
a24Nz000001bbb7IAA,Active,800Pv00000GF3EuIAL,
a24Nz000001bbxhIAA,Active,800Pv00000GF3OsIAL,
a24Nz000001bcwzIAA,Cancelled,800Nz000002qIiuIAE,800Pv00000G4zoXIAR
a24Nz000001bfDJIAY,Active,800Pv00000GF28tIAD,
a24Nz000001bgHRIAY,Active,800Pv00000G54H6IAJ,
a24Nz000001bghFIAQ,Active,800Pv00000G4zoXIAR,
a24Nz000001biXlIAI,Active,800Pv00000GF3F1IAL,
a24Nz000001bjiLIAQ,Active,800Pv00000G4sRLIAZ,
a24Nz000001bowXIAQ,Active,800Pv00000G53DbIAJ,
a24Nz000001brxdIAA,Active,800Pv00000GEz7xIAD,
a24Nz000001c5anIAA,Active,800Pv00000GF2NMIA1,
a24Nz000001c5pJIAQ,Active,800Pv00000GEvj0IAD,
a24Nz000001c5sXIAQ,Active,800Pv00000GEuaEIAT,800Pv00000GEvj0IAD
a24Nz000001c6WrIAI,Active,800Nz000001PtglIAC,
a24Nz000001c7vxIAA,Active,800Pv00000G53ClIAJ,
a24Nz000001c9o5IAA,Active,800Pv00000G4uhvIAB,
a24Nz000001cBTJIA2,Active,800Pv00000GF2CBIA1,800Pv00000G4uhvIAB
a24Nz000001cCkLIAU,Active,800Pv00000G55pCIAR,
a24Nz000001cEKjIAM,Active,800Pv00000G54GgIAJ,
a24Nz000001cEhJIAU,Active,800Pv00000G51MpIAJ,
a24Nz000001cIrOIAU,Active,800Pv00000GEzrvIAD,
a24Nz000001cKgHIAU,Active,800Pv00000GF0RiIAL,800Pv00000GEzrvIAD
a24Nz000001cP85IAE,Active,800Pv00000GExM8IAL,
a24Nz000001cfzFIAQ,Active,800Pv00000GEzy4IAD,
a24Nz000001cgFNIAY,Active,800Pv00000GEuK7IAL,800Pv00000GEzy4IAD
a24Nz000001d0xFIAQ,Active,800Pv00000G53ajIAB,
a24Nz000001d10TIAQ,Active,800Nz000006zRJMIA2,
a24Nz000001d2z3IAA,Complete,800Nz000002NZAPIA4,
a24Nz000001d5daIAA,Active,800Pv00000GEvmcIAD,
a24Nz000001d6ubIAA,Active,800Pv00000G53bDIAR,
a24Nz000001d8BdIAI,Active,800Pv00000GF1bZIAT,800Pv00000GEvmcIAD
a24Nz000001d8WbIAI,Active,800Pv00000G4tpQIAR,
a24Nz000001d8l7IAA,Active,800Pv00000G54egIAB,
a24Nz000001d9SfIAI,Active,,
a24Nz000001d9XVIAY,Active,800Pv00000G4tpOIAR,
a24Nz000001d9pGIAQ,Active,800Pv00000G54GpIAJ,
a24Nz000001dAOjIAM,Active,800Pv00000G55YLIAZ,
a24Nz000001dB6HIAU,Active,800Pv00000G53CSIAZ,
a24Nz000001dCiHIAU,Active,800Pv00000GF2BNIA1,
a24Nz000001dCjtIAE,Active,800Pv00000G4r7FIAR,
a24Nz000001dCojIAE,Active,800Pv00000GEz6IIAT,
a24Nz000001dCtZIAU,Active,800Pv00000G4tokIAB,
a24Nz000001dDMbIAM,Active,800Pv00000G4toKIAR,
a24Nz000001dDODIA2,Active,800Pv00000GF3WqIAL,
a24Nz000001dDrFIAU,Active,800Pv00000G4zosIAB,
a24Nz000001dE2XIAU,Active,800Pv00000G4uhGIAR,
a24Nz000001dEAbIAM,Active,800Pv00000G4znHIAR,
a24Nz000001dEIfIAM,Active,800Pv00000G54H8IAJ,
a24Nz000001dEvNIAU,Cancelled,800Nz000000sZ5gIAE,800Pv00000G53bNIAR
a24Nz000001dFt3IAE,Active,800Pv00000GEuaJIAT,800Pv00000G4toJIAR
a24Nz000001dG2jIAE,Active,800Pv00000G4toJIAR,
a24Nz000001dGE1IAM,Active,800Pv00000G4zpKIAR,
a24Nz000001dGPKIA2,Active,800Pv00000GF1bJIAT,
a24Nz000001dHbVIAU,Active,800Pv00000G4xrqIAB,
a24Nz000001dHejIAE,Cancelled,800Nz000000xDEGIA2,800Pv00000GF1bJIAT
a24Nz000001dI2vIAE,Active,800Pv00000GF0YVIA1,
a24Nz000001dINtIAM,Active,800Nz000000fKUSIA2,
a24Nz000001dIe1IAE,Active,800Pv00000G4zpMIAR,
a24Nz000001dIpJIAU,Active,800Pv00000GEsoQIAT,
a24Nz000001dJNCIA2,Closed - Tenant Retained,800Nz000008E9d7IAC,800Pv00000G564NIAR
a24Nz000001dJQPIA2,Active,800Pv00000GF1b1IAD,800Pv00000GEuKHIA1
a24Nz000001dJobIAE,Active,800Nz000001FL3ZIAW,
a24Nz000001dL0nIAE,Active,800Pv00000G53D4IAJ,
a24Nz000001dMPtIAM,Active,800Pv00000GF2C7IAL,
a24Nz000001dNH7IAM,Active,800Pv00000G53bNIAR,
a24Nz000001dcEXIAY,Active,800Pv00000G54GsIAJ,
a24Nz000001dcODIAY,Active,800Pv00000GF2NYIA1,
a24Nz000001dcUfIAI,Active,800Pv00000G4r6fIAB,
a24Nz000001dcZVIAY,Cancelled,8008d000000YDVxAAO,800Pv00000G4xslIAB
a24Nz000001dcrFIAQ,Active,800Pv00000G4tp3IAB,
a24Nz000001ddIfIAI,Active,800Pv00000G4zWyIAJ,
a24Nz000001deLBIAY,Active,800Pv00000G53zpIAB,
a24Nz000001dhFpIAI,Active,800Pv00000GF1blIAD,
a24Nz000001dhpJIAQ,Active,800Pv00000G54GqIAJ,
a24Nz000001diNBIAY,Active,800Pv00000G4okGIAR,
a24Nz000001dj4jIAA,Active,800Pv00000G4r7EIAR,
a24Nz000001djBBIAY,Active,800Pv00000GF3cJIAT,800Pv00000G4r7EIAR
a24Nz000001djMTIAY,Active,800Pv00000G53yrIAB,
a24Nz000001djj3IAA,Active,800Pv00000GF1bTIAT,800Pv00000G53ClIAJ
a24Nz000001djmHIAQ,Active,800Pv00000G4vofIAB,
a24Nz000001dkVRIAY,Active,800Pv00000G53b4IAB,800Pv00000G53bNIAR
a24Nz000001dkiLIAQ,Complete,800Nz000001C1kYIAS,
a24Nz000001dmXFIAY,Active,800Pv00000GF3P9IAL,800Pv00000G54GqIAJ
a24Nz000001doUDIAY,Cancelled,800Nz0000081cwIIAQ,
a24Nz000001doqnIAA,Cancelled,800Nz000003yZ4bIAE,
a24Nz000001dpQHIAY,Active,,
a24Nz000001dpV7IAI,Active,800Nz000005cRUBIA2,
a24Nz000001dvInIAI,Active,800Pv00000G4zpmIAB,
a24Nz000001dwy1IAA,Active,800Pv00000G55pmIAB,
a24Nz000001dyLVIAY,Active,800Pv00000GEzrzIAD,
a24Nz000001dzizIAA,Active,800Pv00000G4ySgIAJ,
a24Nz000001e03xIAA,Active,800Nz000001ygtRIAQ,
a24Nz000001e0FFIAY,Active,800Pv00000G4uhmIAB,800Pv00000G4tpQIAR
a24Nz000001e0GrIAI,Active,800Pv00000G4uhpIAB,
a24Nz000001e0OvIAI,Active,800Pv00000GF3OgIAL,
a24Nz000001e1EXIAY,Active,800Pv00000GF28pIAD,
a24Nz000001e353IAA,Active,800Pv00000G55WCIAZ,
