Unit_id,ERV ,ERV_DATE,Qube_Unit_ID
a1G4J0000025xVqUAI,9948,2024-09-30,127448001
a1G4J0000025xLrUAI,13882,2024-09-30,127449001
a1G4J0000025vQvUAI,9948,2024-09-30,127450001
a1G4J0000025xW4UAI,9948,2024-09-30,127451001
a1G4J0000025xTMUAY,9948,2024-09-30,127452001
a1G4J0000025wnXUAQ,1795,2024-09-30,127453001
a1G4J0000025xW9UAI,7497,2024-09-30,127454001
a1G4J0000025x89UAA,8676,2024-09-30,127456001
a1G4J0000025xWEUAY,7001,2024-09-30,127456002
a1G4J0000025xSdUAI,8676,2024-09-30,127456003
a1G4J0000025wmgUAA,7001,2024-09-30,127456004
a1G4J0000025xQgUAI,8676,2024-09-30,127456005
a1G4J0000025xWJUAY,7001,2024-09-30,127456006
a1G4J0000025xO1UAI,7096,2024-09-30,127458001
a1G4J0000025xQeUAI,11847,2024-09-30,127459001
a1G4J0000025xPpUAI,11847,2024-09-30,127460001
a1G4J0000025xNKUAY,11847,2024-09-30,127461001
a1G4J0000025xO2UAI,11847,2024-09-30,127462001
a1G4J0000025xWOUAY,7621,2024-09-30,127463001
a1G4J0000025xHBUAY,8676,2024-09-30,127464001
a1G4J0000025xPZUAY,8676,2024-09-30,127464002
a1G4J0000025xWsUAI,8676,2024-09-30,127464003
a1G4J0000025xWxUAI,8676,2024-09-30,127464004
a1G4J0000025xAqUAI,8676,2024-09-30,127464005
a1G4J0000025xTkUAI,8676,2024-09-30,127464006
a1G4J0000025x5vUAA,8676,2024-09-30,127464007
a1G4J0000025xM7UAI,8676,2024-09-30,127464008
a1G4J0000025xP9UAI,3051,2024-09-30,127465001
a1G4J0000025xXCUAY,3999,2024-09-30,127465002
a1G4J0000025x8uUAA,3069,2024-09-30,127465003
a1G4J0000025xTgUAI,2056,2024-09-30,127465004
a1G4J0000025xThUAI,3617,2024-09-30,127465005
a1G4J0000025xX7UAI,3175,2024-09-30,127465006
a1G4J0000025xCAUAY,5079,2024-09-30,127467001
a1G4J0000025xVwUAI,4548,2024-09-30,127468001
a1G4J0000025x0MUAQ,5442,2024-09-30,127469001
a1G4J0000025x9EUAQ,5442,2024-09-30,127470001
a1G4J0000025xWiUAI,2419,2024-09-30,127471001
a1G4J0000025xWYUAY,5371,2024-09-30,127472001
a1G4J0000025xQEUAY,5068,2024-09-30,127473001
a1G4J0000025xBxUAI,6011,2024-09-30,127474001
a1G4J0000025xWTUAY,11847,2024-09-30,127476001
a1G4J0000025xLmUAI,9948,2024-09-30,127477001
a1G4J0000025xWdUAI,9948,2024-09-30,127478001
a1G4J0000025xX2UAI,11847,2024-09-30,127479001
a1G4J0000025xMoUAI,9948,2024-09-30,127480001
a1G4J0000025xWnUAI,9948,2024-09-30,127481001
a1G4J0000025wnDUAQ,11847,2024-09-30,127482001
a1G4J0000025xLOUAY,14040,2024-09-30,127483001
a1G4J0000025x3iUAA,16560,2024-09-30,127483002
a1G4J0000025xXMUAY,14040,2024-09-30,127483003
a1G4J0000025xXbUAI,18600,2024-09-30,127483004
a1G4J0000025xV2UAI,14040,2024-09-30,127483005
a1G4J0000025xXIUAY,14040,2024-09-30,127483006
a1G4J0000025xXHUAY,16560,2024-09-30,127483007
a1G4J0000025xGEUAY,14040,2024-09-30,127483008
a1G4J0000025xWoUAI,18600,2024-09-30,127483009
a1G4J0000025xRwUAI,16560,2024-09-30,127483010
a1G4J0000025wcdUAA,14040,2024-09-30,127483011
a1G4J0000025wdSUAQ,16560,2024-09-30,127483012
a1G4J0000025xGyUAI,14040,2024-09-30,127483013
a1G4J0000025xXRUAY,18600,2024-09-30,127483014
a1G4J0000025wqlUAA,18600,2024-09-30,127483015
a1G4J0000025xKOUAY,16560,2024-09-30,127483016
a1G4J0000025xXWUAY,14040,2024-09-30,127483017
a1G4J0000025xXgUAI,16560,2024-09-30,127483018
a1G4J0000025xMWUAY,14040,2024-09-30,127483019
a1G4J0000025wzmUAA,18600,2024-09-30,127483020
a1G4J0000025x7NUAQ,18600,2024-09-30,127483021
a1G4J0000025xInUAI,16560,2024-09-30,127483022
a1G4J0000025xVWUAY,14040,2024-09-30,127483023
a1G4J0000025xHIUAY,16560,2024-09-30,127483024
a1G4J0000025vttUAA,14040,2024-09-30,127483025
a1G4J0000025xW5UAI,18600,2024-09-30,127483026
a1G4J0000025xQvUAI,18600,2024-09-30,127483027
a1G4J0000025wccUAA,16560,2024-09-30,127483028
a1G4J0000025xXvUAI,14040,2024-09-30,127483029
a1G4J0000025xYKUAY,16560,2024-09-30,127483030
a1G4J0000025xByUAI,14040,2024-09-30,127483031
a1G4J0000025xWeUAI,18600,2024-09-30,127483032
a1G4J0000025xP6UAI,18600,2024-09-30,127483033
a1G4J0000025xY0UAI,16560,2024-09-30,127483034
a1G4J0000025w3tUAA,18720,2024-09-30,127483035
a1G4J0000025xXlUAI,22080,2024-09-30,127483036
a1G4J0000025wubUAA,18720,2024-09-30,127483037
a1G4J0000025xYUUAY,29760,2024-09-30,127483038
a1G4J0000025xIKUAY,29760,2024-09-30,127483039
a1G4J0000025x44UAA,22080,2024-09-30,127483040
a1G4J0000025xZIUAY,18720,2024-09-30,127483041
a1G4J0000025xQhUAI,22080,2024-09-30,127483042
a1G4J0000025xYBUAY,18720,2024-09-30,127483043
a1G4J0000025wmJUAQ,29760,2024-09-30,127483044
a1G4J0000025v3EUAQ,29760,2024-09-30,127483045
a1G4J0000025xZ3UAI,22080,2024-09-30,127483046
a1G4J0000025vSDUAY,18720,2024-09-30,127483047
a1G4J0000025x5VUAQ,22080,2024-09-30,127483048
a1G4J0000025xKGUAY,18720,2024-09-30,127483049
a1G4J0000025xZDUAY,29760,2024-09-30,127483050
a1G4J0000025xU4UAI,29760,2024-09-30,127483051
a1G4J0000025xJwUAI,22080,2024-09-30,127483052
a1G4J0000025xXPUAY,18720,2024-09-30,127483053
a1G4J0000025xLyUAI,22080,2024-09-30,127483054
a1G4J0000025xYZUAY,18720,2024-09-30,127483055
a1G4J0000025xY1UAI,29760,2024-09-30,127483056
a1G4J0000025xVCUAY,29760,2024-09-30,127483057
a1G4J0000025xX3UAI,22080,2024-09-30,127483058
a1G4J0000025xGFUAY,18720,2024-09-30,127483059
a1G4J0000025xXJUAY,22080,2024-09-30,127483060
a1G4J0000025xYAUAY,18720,2024-09-30,127483061
a1G4J0000025xYFUAY,29760,2024-09-30,127483062
a1G4J0000025xPqUAI,29760,2024-09-30,127483063
a1G4J0000025xXhUAI,22080,2024-09-30,127483064
a1G4J0000025xLDUAY,18720,2024-09-30,127483065
a1G4J0000025xVxUAI,22080,2024-09-30,127483066
a1G4J0000025xY5UAI,18720,2024-09-30,127483067
a1G4J0000025xPaUAI,29760,2024-09-30,127483068
a1G4J0000025x92UAA,29760,2024-09-30,127483069
a1G4J0000025xYoUAI,22080,2024-09-30,127483070
a1G4J0000025xYtUAI,18720,2024-09-30,127483071
a1G4J0000025xXqUAI,22080,2024-09-30,127483072
a1G4J0000025xYeUAI,18720,2024-09-30,127483073
a1G4J0000025xXNUAY,29760,2024-09-30,127483074
a1G4J0000025xYPUAY,29760,2024-09-30,127483075
a1G4J0000025xPeUAI,22080,2024-09-30,127483076
a1G4J0000025w2JUAQ,18720,2024-09-30,127483077
a1G4J0000025xIFUAY,22080,2024-09-30,127483078
a1G4J0000025xQwUAI,18720,2024-09-30,127483079
a1G4J0000025xYjUAI,29760,2024-09-30,127483080
a1G4J0000025xQ7UAI,29760,2024-09-30,127483081
a1G4J0000025xYaUAI,22080,2024-09-30,127483082
a1G4J0000025xPfUAI,1560,2024-09-30,127484002
a1G4J0000025xJxUAI,1560,2024-09-30,127484003
a1G4J0000025xTiUAI,1320,2024-09-30,127484004
a1G4J0000025xOcUAI,1800,2024-09-30,127484006
a1G4J0000025xAlUAI,1320,2024-09-30,127484007
a1G4J0000025xXjUAI,1560,2024-09-30,127484008
a1G4J0000025xNiUAI,1560,2024-09-30,127484009
a1G4J0000025xHCUAY,1320,2024-09-30,127484010
a1G4J0000025xNaUAI,1560,2024-09-30,127484011
a1G4J0000025xXiUAI,1560,2024-09-30,127484012
a1G4J0000025wvlUAA,1560,2024-09-30,127484013
a1G4J0000025xTVUAY,1200,2024-09-30,127484014
a1G4J0000025xa1UAA,1560,2024-09-30,127484015
a1G4J0000025xafUAA,1800,2024-09-30,127484016
a1G4J0000025w2LUAQ,1560,2024-09-30,127484017
a1G4J0000025xRjUAI,1560,2024-09-30,127484018
a1G4J0000025xD4UAI,1560,2024-09-30,127484019
a1G4J0000025xaaUAA,1560,2024-09-30,127484020
a1G4J0000025xX4UAI,10471,2024-09-30,127486001
a1G4J0000025xZYUAY,8676,2024-09-30,127487001
a1G4J0000025xObUAI,8676,2024-09-30,127488001
a1G4J0000025xaLUAQ,4487,2024-09-30,127489001
a1G4J0000025wi3UAA,5427,2024-09-30,127490001
a1G4J0000025xZtUAI,2854,2024-09-30,127491001
a1G4J0000025xQFUAY,4418,2024-09-30,127492001
a1G4J0000025xapUAA,11847,2024-09-30,127493001
a1G4J0000025xY6UAI,9948,2024-09-30,127494001
a1G4J0000025xM3UAI,9948,2024-09-30,127495001
a1G4J0000025wjhUAA,9948,2024-09-30,127496001
a1G4J0000025xVTUAY,9948,2024-09-30,127497001
a1G4J0000025xakUAA,11847,2024-09-30,127498001
a1G4J0000025xZuUAI,11847,2024-09-30,127499001
a1G4J0000025xRBUAY,7579,2024-09-30,127500001
a1G4J0000025xXDUAY,13882,2024-09-30,127501001
a1G4J0000025xalUAA,13882,2024-09-30,127502001
a1G4J0000025xaqUAA,7493,2024-09-30,127503001
a1G4J0000025xCcUAI,6510,2024-09-30,127506001
a1G4J0000025wT1UAI,4488,2024-09-30,127507001
a1G4J0000025xazUAA,9948,2024-09-30,127508001
a1G4J0000025xb4UAA,9948,2024-09-30,127509001
a1G4J0000025xagUAA,11847,2024-09-30,127510001
a1G4J0000025xHPUAY,13882,2024-09-30,127511001
a1G4J0000025xLIUAY,13882,2024-09-30,127512001
a1G4J0000025ww5UAA,11847,2024-09-30,127513001
a1G4J0000025xX5UAI,11847,2024-09-30,127514001
a1G4J0000025wmiUAA,11847,2024-09-30,127515001
a1G4J0000025xVUUAY,7001,2024-09-30,127516001
a1G4J0000025xD5UAI,7001,2024-09-30,127517001
a1G4J0000025trMUAQ,7001,2024-09-30,127518001
a1G4J0000025xU9UAI,7001,2024-09-30,127519001
a1G4J0000025xbOUAQ,7001,2024-09-30,127520001
a1G4J0000025xM8UAI,7001,2024-09-30,127521001
a1G4J0000025xLPUAY,7001,2024-09-30,127522001
a1G4J0000025xYbUAI,7001,2024-09-30,127523001
a1G4J0000025xWUUAY,4423,2024-09-30,127524001
a1G4J0000025xbTUAQ,7515,2024-09-30,127525001
a1G4J0000025xaRUAQ,9948,2024-09-30,127526001
a1G4J0000025xN3UAI,9948,2024-09-30,127527001
a1G4J0000025xP7UAI,9948,2024-09-30,127528001
a1G4J0000025xXkUAI,6234,2024-09-30,127529001
a1G4J0000025xcIUAQ,6765,2024-09-30,127530001
a1G4J0000025wpDUAQ,13920,2024-09-30,127535001
a1G4J0000025xMXUAY,13260,2024-09-30,127535002
a1G4J0000025xQ8UAI,13920,2024-09-30,127535003
a1G4J0000025wcEUAQ,13920,2024-09-30,127535004
a1G4J0000025xbsUAA,13260,2024-09-30,127535005
a1G4J0000025x3yUAA,13920,2024-09-30,127535006
a1G4J0000025xOTUAY,13920,2024-09-30,127535007
a1G4J0000025xVlUAI,13260,2024-09-30,127535008
a1G4J0000025xIVUAY,13920,2024-09-30,127535009
a1G4J0000025xQ2UAI,13920,2024-09-30,127535010
a1G4J0000025xcHUAQ,13260,2024-09-30,127535011
a1G4J0000025x3zUAA,13920,2024-09-30,127535012
a1G4J0000025xS9UAI,13260,2024-09-30,127535013
a1G4J0000025xcgUAA,13920,2024-09-30,127535014
a1G4J0000025xcRUAQ,13920,2024-09-30,127535015
a1G4J0000025xWVUAY,13260,2024-09-30,127535016
a1G4J0000025xc8UAA,13920,2024-09-30,127535017
a1G4J0000025xbiUAA,13260,2024-09-30,127535018
a1G4J0000025xUYUAY,13920,2024-09-30,127535019
a1G4J0000025xc2UAA,13920,2024-09-30,127535020
a1G4J0000025xbnUAA,13260,2024-09-30,127535021
a1G4J0000025xbxUAA,13260,2024-09-30,127535022
a1G4J0000025xZPUAY,13920,2024-09-30,127535023
a1G4J0000025xW6UAI,13920,2024-09-30,127535024
a1G4J0000025xbYUAQ,13260,2024-09-30,127535025
a1G4J0000025xQIUAY,12180,2024-09-30,127536001
a1G4J0000025xZnUAI,13920,2024-09-30,127536002
a1G4J0000025xbdUAA,13920,2024-09-30,127536003
a1G4J0000025xClUAI,13260,2024-09-30,127536004
a1G4J0000025xJNUAY,13260,2024-09-30,127536005
a1G4J0000025xaCUAQ,12180,2024-09-30,127536006
a1G4J0000025xbyUAA,12180,2024-09-30,127536007
a1G4J0000025xcMUAQ,13920,2024-09-30,127536008
a1G4J0000025xc7UAA,13260,2024-09-30,127536009
a1G4J0000025xLjUAI,13260,2024-09-30,127536010
a1G4J0000025w2MUAQ,13260,2024-09-30,127536011
a1G4J0000025wzOUAQ,12180,2024-09-30,127536012
a1G4J0000025xHDUAY,12180,2024-09-30,127536013
a1G4J0000025xcbUAA,13920,2024-09-30,127536014
a1G4J0000025xBNUAY,13260,2024-09-30,127536015
a1G4J0000025xN4UAI,13260,2024-09-30,127536016
a1G4J0000025xQJUAY,13260,2024-09-30,127536017
a1G4J0000025xcCUAQ,12180,2024-09-30,127536018
a1G4J0000025xcvUAA,12180,2024-09-30,127536019
a1G4J0000025xOdUAI,13920,2024-09-30,127536020
a1G4J0000025xPlUAI,13260,2024-09-30,127536021
a1G4J0000025xZZUAY,13260,2024-09-30,127536022
a1G4J0000025xB0UAI,13260,2024-09-30,127536023
a1G4J0000025xKUUAY,12180,2024-09-30,127536024
a1G4J0000025xclUAA,13920,2024-09-30,127536025
a1G4J0000025xcqUAA,13920,2024-09-30,127536026
a1G4J0000025wmjUAA,13260,2024-09-30,127536027
a1G4J0000025xUfUAI,13920,2024-09-30,127536028
a1G4J0000025wcFUAQ,13920,2024-09-30,127536029
a1G4J0000025xZaUAI,13260,2024-09-30,127536030
a1G4J0000025xcXUAQ,17100,2024-09-30,127537001
a1G4J0000025xcWUAQ,17100,2024-09-30,127541001
a1G4J0000025xPLUAY,17100,2024-09-30,127542001
a1G4J0000025xFVUAY,17100,2024-09-30,127543001
a1G4J0000025xUFUAY,1,2024-09-30,127544001
a1G4J0000025xEhUAI,10471,2024-09-30,127546001
a1G4J0000025xWyUAI,10471,2024-09-30,127547001
a1G4J0000025xSwUAI,10471,2024-09-30,127548001
a1G4J0000025xXOUAY,10471,2024-09-30,127549001
a1G4J0000025x3fUAA,6038,2024-09-30,127550001
a1G4J0000025xCbUAI,5873,2024-09-30,127551001
a1G4J0000025xI4UAI,7001,2024-09-30,127552001
a1G4J0000025xHXUAY,8676,2024-09-30,127552002
a1G4J0000025xBjUAI,7001,2024-09-30,127552003
a1G4J0000025xUeUAI,8676,2024-09-30,127552004
a1G4J0000025ugxUAA,7001,2024-09-30,127552005
a1G4J0000025xZNUAY,8676,2024-09-30,127552006
a1G4J0000025xU5UAI,3665,2024-09-30,127553001
a1G4J0000025xSeUAI,6596,2024-09-30,127555001
a1G4J0000025xYyUAI,9948,2024-09-30,127556001
a1G4J0000025xZSUAY,11520,2024-09-30,127557001
a1G4J0000025xLxUAI,5572,2024-09-30,127558001
a1G4J0000025x5RUAQ,9948,2024-09-30,127559001
a1G4J0000025x5WUAQ,9948,2024-09-30,127560001
a1G4J0000025wjzUAA,9948,2024-09-30,127561001
a1G4J0000025xSUUAY,7380,2024-09-30,127562001
a1G4J0000025xRUUAY,11847,2024-09-30,127563001
a1G4J0000025wmhUAA,9948,2024-09-30,127564001
a1G4J0000025xZ8UAI,9948,2024-09-30,127565001
a1G4J0000025xNhUAI,11847,2024-09-30,127566001
a1G4J0000025x5zUAA,9948,2024-09-30,127567001
a1G4J0000025xZJUAY,9948,2024-09-30,127568001
a1G4J0000025x77UAA,11847,2024-09-30,127569001
a1G4J0000025x0fUAA,6739,2024-09-30,127570001
a1G4J0000025wqZUAQ,11847,2024-09-30,127571001
a1G4J0000025xXwUAI,6684,2024-09-30,127572001
a1G4J0000025x9NUAQ,11847,2024-09-30,127573001
a1G4J0000025x8AUAQ,6677,2024-09-30,127574001
a1G4J0000025xSXUAY,13882,2024-09-30,127575001
a1G4J0000025xDJUAY,11847,2024-09-30,127576001
a1G4J0000025w2KUAQ,13882,2024-09-30,127577001
a1G4J0000025xZcUAI,11847,2024-09-30,127578001
a1G4J0000025xZ5UAI,13882,2024-09-30,127579001
a1G4J0000025wlOUAQ,6777,2024-09-30,127580001
a1G4J0000025xZXUAY,13882,2024-09-30,127581001
a1G4J0000025xDIUAY,13882,2024-09-30,127582001
a1G4J0000025xZhUAI,13882,2024-09-30,127583001
a1G4J0000025xZ4UAI,6777,2024-09-30,127584001
a1G4J0000025xZwUAI,13882,2024-09-30,127585001
a1G4J0000025xaBUAQ,8377,2024-09-30,127586001
a1G4J0000025xaVUAQ,8377,2024-09-30,127586002
a1G4J0000025xYzUAI,10471,2024-09-30,127586003
a1G4J0000025xVSUAY,8377,2024-09-30,127586004
a1G4J0000025x7yUAA,10471,2024-09-30,127586005
a1G4J0000025xSYUAY,8377,2024-09-30,127586006
a1G4J0000025w8lUAA,8377,2024-09-30,127586007
a1G4J0000025x2XUAQ,8377,2024-09-30,127586008
a1G4J0000025xaQUAQ,8377,2024-09-30,127586009
a1G4J0000025xUtUAI,10471,2024-09-30,127586010
a1G4J0000025xM2UAI,8676,2024-09-30,127587001
a1G4J0000025x8BUAQ,8676,2024-09-30,127587002
a1G4J0000025xa6UAA,8676,2024-09-30,127587003
a1G4J0000025xQxUAI,8676,2024-09-30,127587004
a1G4J0000025xaGUAQ,8676,2024-09-30,127587005
a1G4J0000025xZsUAI,8676,2024-09-30,127587006
a1G4J0000025wucUAA,13882,2024-09-30,127589001
a1G4J0000025xUOUAY,13882,2024-09-30,127590001
a1G4J0000025xO3UAI,7280,2024-09-30,127591001
a1G4J0000025xZmUAI,6498,2024-09-30,127592001
a1G4J0000025xZOUAY,6776,2024-09-30,127593001
a1G4J0000025xZrUAI,9948,2024-09-30,127594001
a1G4J0000025xdPUAQ,9948,2024-09-30,127595001
a1G4J0000025xaDUAQ,9948,2024-09-30,127596001
a1G4J0000025xdjUAA,9948,2024-09-30,127597001
a1G4J0000025wbiUAA,4,2024-09-30,127598001
a1G4J0000025xd5UAA,6895,2024-09-30,127600001
a1G4J0000025xN5UAI,6907,2024-09-30,127601001
a1G4J0000025xQNUAY,6795,2024-09-30,127602001
a1G4J0000025xcJUAQ,11847,2024-09-30,127603001
a1G4J0000025xDKUAY,9948,2024-09-30,127604001
a1G4J0000025xcSUAQ,9948,2024-09-30,127605001
a1G4J0000025xJOUAY,11847,2024-09-30,127606001
a1G4J0000025xdZUAQ,11847,2024-09-30,127607001
a1G4J0000025xbtUAA,10471,2024-09-30,127608001
a1G4J0000025xZ6UAI,11309,2024-09-30,127608002
a1G4J0000025xdoUAA,10471,2024-09-30,127608003
a1G4J0000025xdkUAA,8377,2024-09-30,127608004
a1G4J0000025xbKUAQ,10471,2024-09-30,127608005
a1G4J0000025xYQUAY,10471,2024-09-30,127608006
a1G4J0000025xdyUAA,8377,2024-09-30,127608007
a1G4J0000025xd0UAA,11847,2024-09-30,127609001
a1G4J0000025xShUAI,11847,2024-09-30,127610001
a1G4J0000025xaHUAQ,5525,2024-09-30,127611001
a1G4J0000025xTlUAI,3635,2024-09-30,127611002
a1G4J0000025xdeUAA,4522,2024-09-30,127611003
a1G4J0000025xdKUAQ,5422,2024-09-30,127611004
a1G4J0000025xRkUAI,5525,2024-09-30,127611005
a1G4J0000025xdFUAQ,4177,2024-09-30,127611006
a1G4J0000025xVgUAI,3157,2024-09-30,127611007
a1G4J0000025xcYUAQ,5105,2024-09-30,127611008
a1G4J0000025wceUAA,5435,2024-09-30,127611009
a1G4J0000025xdUUAQ,4141,2024-09-30,127611010
a1G4J0000025xZKUAY,5624,2024-09-30,127613001
a1G4J0000025xYVUAY,10471,2024-09-30,127614001
a1G4J0000025wlPUAQ,11847,2024-09-30,127615001
a1G4J0000025xdfUAA,1,2024-09-30,127616001
a1G4J000004jugJUAQ,7499,2024-09-30,127620001
a1G4J000004jubmUAA,13882,2024-09-30,127621001
a1G4J000004jwNlUAI,9948,2024-09-30,127623001
a1G4J000004jwNgUAI,9948,2024-09-30,127624001
a1G4J000004PtF2UAK,9948,2024-09-30,127627001
a1G4J000004PtFCUA0,13882,2024-09-30,127628001
a1G4J000004PtF7UAK,13882,2024-09-30,127629001
a1G4J000004PteIUAS,13882,2024-09-30,127630001
a1G4J000004PteSUAS,13882,2024-09-30,127631001
a1G4J000004PtLUUA0,7534,2024-09-30,127632001
a1G4J000004PtLZUA0,5688,2024-09-30,127633001
a1G4J000004PteDUAS,7001,2024-09-30,127634001
a1G4J000004PtLeUAK,8676,2024-09-30,127634002
a1G4J000004PtEsUAK,7001,2024-09-30,127634003
a1G4J000004PtLjUAK,8676,2024-09-30,127634004
a1G4J000004PtLoUAK,7001,2024-09-30,127634005
a1G4J000004PtExUAK,8676,2024-09-30,127634006
a1G4J000004PteNUAS,8676,2024-09-30,127635001
a1G4J000004PvOMUA0,4287,2024-09-30,127638001
a1G4J000004PvORUA0,3342,2024-09-30,127639001
a1G4J000004PvOWUA0,4130,2024-09-30,127639002
a1G4J000004PvOgUAK,2851,2024-09-30,127639003
a1G4J000004PvOlUAK,3357,2024-09-30,127639004
a1G4J000004PvOqUAK,2851,2024-09-30,127639005
a1G4J000004PvOvUAK,3780,2024-09-30,127639006
a1G4J000004PvObUAK,3367,2024-09-30,127640001
a1G4J000004PvP0UAK,1930,2024-09-30,127641001
a1G4J000004PvOHUA0,2602,2024-09-30,127642001
a1G4J000004PvP5UAK,3215,2024-09-30,127643001
a1G4J000004PvPAUA0,5100,2024-09-30,127644001
a1G4J000004PvPPUA0,2836,2024-09-30,127645001
a1G4J000004PvPKUA0,4241,2024-09-30,127647001
a1G8d0000004H5CEAU,4512,2024-09-30,127648001
a1G8d0000004H0uEAE,7512,2024-09-30,127649001
a1G8d0000004H0zEAE,6285,2024-09-30,127650001
a1G8d0000004H0pEAE,6693,2024-09-30,127651001
a1G8d0000004Kn1EAE,8676,2024-09-30,127653001
a1G8d0000004KnBEAU,8676,2024-09-30,127654001
a1G8d0000004KmwEAE,4179,2024-09-30,127655001
a1G8d0000004KmmEAE,5346,2024-09-30,127656001
a1G8d0000004Kn6EAE,6693,2024-09-30,127657001
a1G8d0000004KmrEAE,5678,2024-09-30,127658001
a1G8d0000004KnGEAU,5760,2024-09-30,127659001
a1G8d0000004VChEAM,7001,2024-09-30,127662001
a1G8d0000004VCmEAM,7001,2024-09-30,127662002
a1G8d0000004VCrEAM,7001,2024-09-30,127662003
a1G8d0000004VCwEAM,7001,2024-09-30,127662004
a1G8d0000004VD1EAM,7001,2024-09-30,127662005
a1G8d0000004VD6EAM,7001,2024-09-30,127662006
a1G8d0000004VDBEA2,7001,2024-09-30,127662007
a1G8d0000004VDGEA2,7001,2024-09-30,127662008
a1G8d0000004VDLEA2,7001,2024-09-30,127662009
a1G8d0000004Y1iEAE,4939,2024-09-30,127663001
a1G8d0000004Y1sEAE,5557,2024-09-30,127664001
a1G8d0000004Y1nEAE,8676,2024-09-30,127665001
a1G8d0000004Yn5EAE,3956,2024-09-30,127666001
a1G8d0000004YnAEAU,5240,2024-09-30,127666002
a1G8d0000004YnKEAU,150,2024-09-30,127666003
a1G8d0000004YnPEAU,5240,2024-09-30,127666004
a1G8d0000004YnZEAU,3956,2024-09-30,127666005
a1G8d0000004YneEAE,5109,2024-09-30,127666006
a1G8d0000004YnoEAE,13882,2024-09-30,127667001
a1G8d0000004YnUEAU,9948,2024-09-30,127668001
a1G8d0000004YnFEAU,13882,2024-09-30,127669001
a1G8d0000004Yn6EAE,9948,2024-09-30,127670001
a1G8d0000004YnjEAE,9948,2024-09-30,127671001
a1G8d0000004Yn0EAE,11847,2024-09-30,127672001
a1G8d0000004bIgEAI,1,2024-09-30,127675001
a1G8d0000004bbWEAQ,3,2024-09-30,127677001
a1G8d0000004gFWEAY,200,2024-09-30,127679003
a1G8d0000004gG0EAI,200,2024-09-30,127679004
a1G8d0000004gGZEAY,200,2024-09-30,127679007
a1G8d0000004gGjEAI,200,2024-09-30,127679009
a1G8d0000004gUJEAY,200,2024-09-30,127680001
a1G8d0000004gVgEAI,200,2024-09-30,127682001
a1G8d0000004pFGEAY,200,2024-09-30,127683001
a1G8d0000004gXIEAY,200,2024-09-30,127684001
a1G8d0000004gopEAA,200,2024-09-30,127686001
a1G8d0000004gXwEAI,200,2024-09-30,127692001
a1G8d0000004gY6EAI,200,2024-09-30,127693001
a1G8d0000004j6KEAQ,8377,2024-09-30,127695001
a1G8d0000004j6PEAQ,8377,2024-09-30,127695002
a1G8d0000004j6UEAQ,10471,2024-09-30,127695003
a1G8d0000004j6ZEAQ,8377,2024-09-30,127695004
a1G8d0000004j6eEAA,10471,2024-09-30,127695005
a1G8d0000004j6jEAA,8377,2024-09-30,127695006
a1G8d0000004j6oEAA,10471,2024-09-30,127695007
a1G8d0000004j6tEAA,8377,2024-09-30,127695008
a1G8d0000004j5REAQ,5767,2024-09-30,127696001
a1G8d0000004j5WEAQ,5676,2024-09-30,127697001
a1G8d0000004j5lEAA,7001,2024-09-30,127698001
a1G8d0000004j5gEAA,8676,2024-09-30,127698002
a1G8d0000004j5bEAA,8676,2024-09-30,127698003
a1G8d0000004j5vEAA,8676,2024-09-30,127698004
a1G8d0000004j60EAA,7001,2024-09-30,127698005
a1G8d0000004j5qEAA,8676,2024-09-30,127698006
a1G8d0000004j6AEAQ,8676,2024-09-30,127698007
a1G8d0000004j6FEAQ,7001,2024-09-30,127698008
a1G8d0000004j65EAA,8676,2024-09-30,127698009
a1G8d0000005BaREAU,3,2024-09-30,127699001
a1G8d00000059oPEAQ,10471,2024-09-30,127701001
a1G8d00000059oZEAQ,10471,2024-09-30,127702001
a1G8d00000059oUEAQ,10471,2024-09-30,127703001
a1G8d00000059ojEAA,10471,2024-09-30,127704001
a1G8d00000059oFEAQ,10471,2024-09-30,127705001
a1G8d00000059oAEAQ,8676,2024-09-30,127706001
a1G8d00000059oKEAQ,10471,2024-09-30,127707001
a1G8d00000059ooEAA,10471,2024-09-30,127708001
a1G8d00000059oyEAA,11847,2024-09-30,127709001
a1G8d00000059otEAA,9948,2024-09-30,127710001
a1G8d00000059oeEAA,9948,2024-09-30,127711001
a1G8d0000005Gh8EAE,6069,2024-09-30,127712001
a1G8d0000005GhDEAU,5076,2024-09-30,127713001
a1G8d0000005GhIEAU,6068,2024-09-30,127714001
a1G8d0000005GhNEAU,6866,2024-09-30,127715001
a1G8d0000005YzpEAE,5401,2024-09-30,127716001
a1G8d0000005YzaEAE,5767,2024-09-30,127717001
a1G8d0000005YzfEAE,5541,2024-09-30,127718001
a1G8d0000005YzuEAE,3151,2024-09-30,127719001
a1G8d0000006XV5EAM,5,2024-09-30,127723001
a1G8d0000005f4LEAQ,5,2024-09-30,127724001
a1G8d0000005f4QEAQ,5,2024-09-30,127724002
a1G8d0000005i2YEAQ,3300,2024-09-30,127725001
a1G8d0000005i2OEAQ,6621,2024-09-30,127726001
a1G8d0000005i3WEAQ,11847,2024-09-30,127727001
a1G8d0000005i2EEAQ,11847,2024-09-30,127728001
a1G8d0000005i2xEAA,12266,2024-09-30,127729001
a1G8d0000005i2iEAA,12266,2024-09-30,127730001
