"parent_reference","salesforce_unit_id","cnt"
"104124001002","a1G4J0000025u6cUAA","2"
"317680005002","a1G4J0000025yX5UAI","2"
"222648007004","a1G4J0000025yVCUAY","2"
"222579090001","a1G4J0000025zCLUAY","4"
"222678015001","a1G8d0000004D9MEAU","3"
"222678011002","a1G8d0000004D8OEAU","2"
"104279001002","a1G4J0000025u9xUAA","2"
"418565009001","a1G4J0000025zxqUAA","3"
"127326001001","a1G4J0000025wulUAA","2"
"103580003002","a1G4J0000025tZjUAI","2"
"418636032004","a1G4J0000025xpdUAA","2"
"318293232001","a1G4J0000025zJNUAY","2"
"222648092003","a1G4J0000025xdEUAQ","2"
"418576067002","a1G4J0000026040UAA","2"
"222686125003","a1G8d0000004cBYEAY","2"
"418618001003","a1G4J0000025zwTUAQ","2"
"222578135003","a1G4J0000025yrOUAQ","2"
"111690001001","a1G4J0000025vcVUAQ","3"
"900002056003","a1G4J00000260GbUAI","2"
"111069001001","a1G4J0000025vJTUAY","2"
"222700012001","a1G8d0000004qaUEAQ","2"
"111868207004","a1G4J00000262BvUAI","2"
"222676047002","a1G8d0000004DDxEAM","2"
"222650001003","a1G4J0000025xJCUAY","2"
"222630228004","a1G4J0000025zUtUAI","2"
"418639068001","a1G8d0000004MjTEAU","3"
"104457029004","a1G4J0000025tjGUAQ","3"
"222695026001","a1G8d0000004qlgEAA","2"
"222737168001","a1G8d000002QBguEAG","2"
"216721001001","a1G4J0000025xUHUAY","2"
"222666029001","a1G4J000004jyeuUAA","4"
"900002019005","a1G4J00000260BkUAI","3"
"222664105001","a1G4J000004juyXUAQ","3"
"222522011002","a1G4J0000025xe9UAA","2"
"900002105002","a1G4J0000025zuiUAA","2"
"222677089003","a1G8d0000004DJqEAM","2"
"900002050004","a1G4J00000260QeUAI","2"
"113829001003","a1G4J0000025vomUAA","2"
"222578074004","a1G4J0000025yocUAA","3"
"110030056001","a1G4J0000025vDFUAY","2"
"110740001003","a1G4J0000025vO8UAI","2"
"222650064002","a1G4J0000025yNhUAI","3"
"222737210001","a1G8d000002QBm9EAG","2"
"222578133005","a1G4J0000025ytYUAQ","2"
"127592001001","a1G4J0000025xZmUAI","2"
"104152002003","a1G4J0000025u3FUAQ","3"
"418579016002","a1G4J0000025zxYUAQ","3"
"104110002006","a1G4J0000025tkBUAQ","2"
"222639103003","a1G4J0000025zKtUAI","2"
"418579019002","a1G4J0000025zw5UAA","2"
"127628001002","a1G4J000004PtFCUA0","2"
"122528045005","a1G4J0000025x0xUAA","2"
"122506035001","a1G4J0000025x4ZUAQ","2"
"418578041001","a1G4J000002601YUAQ","2"
"318295015002","a1G4J0000025zXBUAY","2"
"222490027006","a1G4J0000025xkKUAQ","2"
"109014001001","a1G4J0000025v0vUAA","2"
"418576084001","a1G4J0000025zHXUAY","3"
"222799099002","a1GNz000002tFuvMAE","2"
"317373009005","a1G4J00000262r3UAA","3"
"222683005002","a1G8d0000004Xc2EAE","2"
"104223002004","a1G4J00000261XvUAI","2"
"418636021003","a1G4J000002605cUAA","2"
"418594002004","a1G4J0000025zgHUAQ","2"
"222491075007","a1G4J0000025yDZUAY","2"
"222648054001","a1G4J0000025xj2UAA","2"
"222683204001","a1G8d0000004XapEAE","2"
"222581042003","a1G4J0000025xBlUAI","2"
"317352152002","a1G4J0000025z70UAA","2"
"418538015008","a1G4J0000025zmkUAA","2"
"222580086004","a1G4J0000025ygZUAQ","2"
"110447289001","a1G4J0000025uyrUAA","4"
"104154016005","a1G4J00000261YPUAY","2"
"900002097003","a1G4J00000260SSUAY","2"
"418578079005","a1G4J000002607gUAA","3"
"222666062001","a1G4J000004jyjGUAQ","3"
"222664073004","a1G4J000004juwRUAQ","2"
"127262158002","a1G4J0000025xP1UAI","2"
"222648115003","a1G4J0000025yeYUAQ","2"
"317678003005","a1G4J0000025yN2UAI","3"
"107722002002","a1G4J0000025uqkUAA","2"
"418578075003","a1G4J000002606TUAQ","3"
"317463016003","a1G4J00000262eNUAQ","2"
"222630135001","a1G4J0000025yzUUAQ","3"
"900002124001","a1G4J0000025zp7UAA","3"
"418547010005","a1G4J0000025zdIUAQ","2"
"222752041002","a1GNz0000000xL3MAI","2"
"114836001002","a1G4J0000025w6SUAQ","2"
"222683086002","a1G8d0000004XhCEAU","2"
"222649051002","a1G4J0000025yMSUAY","2"
"222753032001","a1GNz0000000wSEMAY","3"
"122506050001","a1G4J0000025wx6UAA","2"
"418645063001","a1G4J0000025znPUAQ","3"
"222643068003","a1G4J0000025yNKUAY","2"
"317652015002","a1G4J00000262uXUAQ","2"
"222708088002","a1G8d0000005rT9EAI","2"
"222683160003","a1G8d0000004XjKEAU","2"
"114058002005","a1G4J0000025w8RUAQ","2"
"317353013001","a1G4J0000025yHbUAI","3"
"418577018001","a1G4J0000025ziXUAQ","4"
"113608001002","a1G4J0000025vyNUAQ","3"
"317465001010","a1G4J00000262lAUAQ","2"
"222668043002","a1G4J000004jylRUAQ","2"
"122486044008","a1G4J0000025wtNUAQ","2"
"222693022002","a1G8d0000004qnIEAQ","2"
"317352037001","a1G4J0000025zJ3UAI","2"
"222521044006","a1G4J0000025xpjUAA","2"
"103702001001","a1G4J0000025tpHUAQ","3"
"122486023007","a1G4J0000025wluUAA","2"
"222741050001","a1G8d000002Q2cLEAS","2"
"222661017003","a1G4J0000025yPnUAI","2"
"317636001011","a1G4J00000262x6UAA","2"
"122612001004","a1G4J0000025w5VUAQ","3"
"127057111002","a1G4J0000025x9RUAQ","2"
"317470002003","a1G4J00000262oxUAA","3"
"104389001005","a1G4J0000025uDAUAY","2"
"115450002001","a1G4J0000025wXBUAY","2"
"127483072003","a1G4J0000025xXqUAI","2"
"317463002004","a1G4J00000262kDUAQ","2"
"222643008003","a1G4J0000025yMkUAI","4"
"127483063002","a1G4J0000025xPqUAI","5"
"107467019003","a1G4J0000025uhyUAA","2"
"105917001001","a1G4J0000025uZeUAI","2"
"222579043005","a1G4J0000025yimUAA","2"
"127057071001","a1G4J0000025x9VUAQ","2"
"222521011004","a1G4J0000025y2ZUAQ","2"
"114095002001","a1G4J0000025wA3UAI","2"
"900002004004","a1G4J00000260MdUAI","3"
"115462001003","a1G4J0000025wV3UAI","2"
"317666017002","a1G4J0000025yjkUAA","2"
"111196001001","a1G4J0000025vCGUAY","2"
"115463001002","a1G4J0000025wWJUAY","2"
"104239001001","a1G4J0000025u7rUAA","2"
"216716001001","a1G4J0000025xWWUAY","2"
"317633002010","a1G4J00000262wNUAQ","3"
"122601004007","a1G4J0000025x22UAA","3"
"116315001001","a1G4J0000025vvPUAQ","2"
"418645032004","a1G4J00000260A2UAI","2"
"110478001001","a1G4J0000025ualUAA","2"
"107522006002","a1G4J0000025ulMUAQ","2"
"113553001001","a1G4J0000025w3VUAQ","2"
"222579048002","a1G4J0000025z9ZUAQ","3"
"418639002002","a1G4J0000025z3NUAQ","2"
"418549003005","a1G4J0000025zkLUAQ","4"
"127456004001","a1G4J0000025wmgUAA","2"
"115708001003","a1G4J0000025wTFUAY","2"
"122192001001","a1G4J0000025wrVUAQ","2"
"217371103003","a1G4J0000025xYqUAI","2"
"222487027002","a1G4J0000025xiOUAQ","2"
"111181001001","a1G4J0000025vZWUAY","2"
"222799062002","a1GNz000002tFLRMA2","2"
"122602001004","a1G4J0000025x29UAA","4"
"104371001005","a1G4J0000025uBdUAI","2"
"222666170004","a1G4J000004jynJUAQ","3"
"900002080003","a1G4J00000260RgUAI","2"
"418639049001","a1G8d0000004MiBEAU","3"
"418574008008","a1G4J0000025zPkUAI","3"
"115570002002","a1G4J0000025wYjUAI","2"
"112358001004","a1G4J00000262C5UAI","2"
"216607001001","a1G4J0000025xGtUAI","2"
"104387002003","a1G4J00000261cCUAQ","2"
"222580036002","a1G4J0000025yQaUAI","4"
"222694017002","a1G8d0000004qbvEAA","2"
"222624073001","a1G4J0000025yUUUAY","3"
"222683120002","a1G8d0000004XiyEAE","2"
"418645124003","a1G4J000002607NUAQ","2"
"127057092001","a1G4J0000025xCSUAY","2"
"222758120002","a1GNz00000012cTMAQ","2"
"222582070001","a1G4J0000025xmPUAQ","2"
"222578099002","a1G4J0000025ykiUAA","2"
"222643047002","a1G4J0000025yMQUAY","2"
"104455019002","a1G4J00000261dZUAQ","2"
"111009001003","a1G4J0000025vKdUAI","2"
"222650094005","a1G4J0000025yUDUAY","3"
"317674009011","a1G4J0000025ycAUAQ","4"
"222579004002","a1G4J0000025yitUAA","2"
"222708076001","a1G8d0000005rU6EAI","2"
"122601023004","a1G4J0000025x9UUAQ","3"
"222708095001","a1G8d0000005rUzEAI","2"
"122506225001","a1G4J0000025wvpUAA","2"
"115260001004","a1G4J00000262XIUAY","2"
"222630144005","a1G4J0000025zKFUAY","2"
"115635001003","a1G4J0000025vs1UAA","2"
"222692011001","a1G8d0000004qkOEAQ","2"
"222488044007","a1G4J0000025xOiUAI","2"
"115057001001","a1G4J0000025wSfUAI","3"
"222648190004","a1G4J0000025yFvUAI","3"
"104721023004","a1G4J00000261ewUAA","2"
"111024001002","a1G4J0000025vVsUAI","2"
"418579008001","a1G4J0000025zxCUAQ","3"
"104722010004","a1G4J0000025uR1UAI","2"
"122506118001","a1G4J0000025x1tUAA","2"
"103253001001","a1G4J0000025tfbUAA","3"
"222578010004","a1G4J0000025yuYUAQ","2"
"104223011003","a1G4J00000261Y5UAI","2"
"317985001001","a1G4J0000025zKpUAI","2"
"222700021001","a1G8d0000004qfxEAA","2"
"418549035003","a1G4J0000025zrHUAQ","2"
"222664079003","a1G4J000004juwqUAA","2"
"222664025003","a1G4J000004jut8UAA","2"
"222753051001","a1GNz0000000xjFMAQ","2"
"115648002001","a1G4J0000025wdnUAA","2"
"222744020001","a1G8d000002QBM1EAO","2"
"317809001001","a1G4J0000025xIBUAY","3"
"418645080004","a1G4J0000025zxEUAQ","2"
"317351093004","a1G4J0000025zHEUAY","2"
"222758085001","a1GNz00000012HVMAY","2"
"222664031001","a1G4J000004jutcUAA","2"
"111867093005","a1G4J00000261xaUAA","2"
"222744044001","a1G8d000002QBNsEAO","3"
"222648057002","a1G4J0000025yBuUAI","2"
"122528010004","a1G4J0000025wg2UAA","2"
"112692002001","a1G4J00000262HFUAY","2"
"222578135005","a1G4J0000025yrOUAQ","2"
"418645106004","a1G4J0000025zs4UAA","2"
"217043001001","a1G4J0000025xhlUAA","2"
"112408001002","a1G4J00000262EuUAI","2"
"222758347001","a1GNz0000000zzZMAQ","2"
"222630124005","a1G4J0000025z7EUAQ","2"
"317881001002","a1G4J0000025yrCUAQ","2"
"222683197003","a1G8d0000004XaGEAU","2"
"111868052003","a1G4J00000261wlUAA","2"
"222515011003","a1G4J0000025xt3UAA","2"
"222664021001","a1G4J000004justUAA","2"
"222799035002","a1GNz000002t7BkMAI","2"
"106319002002","a1G4J00000261fLUAQ","2"
"222708194001","a1G8d0000005rGOEAY","2"
"222648011006","a1G4J0000025wSEUAY","2"
"418549016002","a1G4J0000025zTpUAI","3"
"222708125002","a1G8d0000005r6OEAQ","2"
"222708248001","a1G8d0000005rMqEAI","2"
"108619003002","a1G4J0000025uyUUAQ","2"
"111868107004","a1G4J0000026233UAA","2"
"222683164001","a1G8d0000004XkzEAE","2"
"104220001001","a1G4J0000025taYUAQ","3"
"222515006004","a1G4J0000025xtDUAQ","2"
"103956001004","a1G4J0000025tozUAA","2"
"104386002001","a1G4J0000025uGwUAI","2"
"222521007011","a1G4J0000025wjjUAA","2"
"122506031001","a1G4J0000025wtPUAQ","2"
"222677105004","a1G8d0000004DKoEAM","2"
"222581054002","a1G4J0000025xTdUAI","2"
"418536036002","a1G4J0000025zSgUAI","2"
"127265001002","a1G4J0000025xMZUAY","2"
"418645139001","a1G4J0000025xnNUAQ","2"
"222579120005","a1G4J0000025z5bUAA","2"
"418570044004","a1G4J0000025zqgUAA","2"
"114634001003","a1G4J0000025vz7UAA","2"
"111867127005","a1G4J000002624uUAA","2"
"103996001004","a1G4J0000025totUAA","2"
"222650078002","a1G4J0000025yKCUAY","2"
"222744046001","a1G8d000002QBO2EAO","2"
"127635001001","a1G4J000004PteNUAS","2"
"222578101007","a1G4J0000025yuvUAA","3"
"109788015002","a1G4J0000025uhkUAA","2"
"127481001001","a1G4J0000025xWnUAI","2"
"111799001003","a1G4J0000025vd6UAA","2"
"113565001002","a1G4J0000025w3GUAQ","2"
"110796001001","a1G4J0000025v5YUAQ","2"
"104305001002","a1G4J00000261ZDUAY","2"
"127608002002","a1G4J0000025xZ6UAI","2"
"418575009003","a1G4J0000025zdXUAQ","2"
"222744115001","a1G8d000002QBT7EAO","2"
"115926001002","a1G4J0000025wg4UAA","2"
"418547014004","a1G4J0000025zQYUAY","3"
"222752143001","a1GNz0000000yc7MAA","2"
"222659022003","a1G4J0000025yYGUAY","2"
"122171001002","a1G4J0000025wrLUAQ","2"
"222737151001","a1G8d000002QBe6EAG","2"
"111868249002","a1G4J00000261p8UAA","2"
"222648102002","a1G4J0000025yIyUAI","2"
"222581097002","a1G4J0000025xobUAA","2"
"222650066003","a1G4J0000025yJNUAY","2"
"418612003004","a1G4J0000025zogUAA","2"
"318293102002","a1G4J0000025zZRUAY","2"
"222520044006","a1G4J0000025xjjUAA","2"
"111133001001","a1G4J0000025vPxUAI","2"
"222683060003","a1G8d0000004XfkEAE","2"
"222488079007","a1G4J0000025xRlUAI","2"
"122190001001","a1G4J0000025woEUAQ","2"
"109110001001","a1G4J0000025umwUAA","2"
"107600004002","a1G4J0000025uTaUAI","2"
"418623004003","a1G4J0000025zteUAA","2"
"222624014004","a1G4J0000025yNdUAI","2"
"127453001001","a1G4J0000025wnXUAQ","2"
"318298008002","a1G4J00000260esUAA","2"
"111079001001","a1G4J0000025vXjUAI","2"
"111868059006","a1G4J00000261xoUAA","2"
"317909001001","a1G4J0000025yxiUAA","2"
"122528003002","a1G4J0000025x3qUAA","2"
"112859001001","a1G4J00000262JzUAI","2"
"103229001001","a1G4J0000025tb6UAA","2"
"122486097003","a1G4J0000025w7WUAQ","3"
"418636007002","a1G4J00000260AQUAY","4"
"104188001001","a1G4J0000025tdFUAQ","2"
"222737080003","a1G8d000002QBKpEAO","2"
"222744041001","a1G8d000002QBNdEAO","2"
"222678056003","a1G8d0000004DGwEAM","3"
"104455011003","a1G4J0000025uIxUAI","2"
"110530001002","a1G4J0000025vDfUAI","2"
"222659007004","a1G4J0000025yV7UAI","2"
"222666077001","a1G4J000004jyhzUAA","2"
"111868203003","a1G4J00000261zvUAA","2"
"127041001003","a1G4J0000025x2vUAA","2"
"222639038006","a1G4J0000025z0EUAQ","2"
"418536025007","a1G4J0000025zTtUAI","3"
"222601023004","a1G4J0000025y7SUAQ","2"
"222624025003","a1G4J0000025yQDUAY","2"
"122559003001","a1G4J0000025wyRUAQ","2"
"103138004002","a1G4J0000025tYuUAI","2"
"107352001003","a1G4J0000025ui7UAA","2"
"111544001001","a1G4J0000025vfOUAQ","2"
"104722039005","a1G4J0000025uRaUAI","2"
"108045006002","a1G4J0000025uusUAA","2"
"418645084001","a1G4J0000025zqdUAA","3"
"107467012002","a1G4J0000025ujyUAA","2"
"317351054003","a1G4J0000025yFUUAY","2"
"318293124003","a1G4J0000025zU8UAI","2"
"222666119004","a1G4J000004jypYUAQ","2"
"222739013001","a1G8d000002QBiWEAW","2"
"111868061003","a1G4J00000261y8UAA","2"
"222490016006","a1G4J0000025xkJUAQ","2"
"114491001001","a1G4J0000025wGpUAI","2"
"110080001001","a1G4J0000025v4cUAA","2"
"222580110004","a1G4J0000025yiNUAQ","2"
"317584002011","a1G4J00000262vyUAA","2"
"222630090003","a1G4J0000025zQEUAY","2"
"127262121002","a1G4J0000025xAZUAY","2"
"222639072002","a1G4J0000025zMgUAI","3"
"112830002006","a1G4J00000262JVUAY","2"
"127262174002","a1G4J0000025xBiUAI","2"
"109989104001","a1G4J0000025uruUAA","2"
"112276001006","a1G4J0000025vfLUAQ","2"
"418622003003","a1G4J0000025zvGUAQ","2"
"115476002001","a1G4J0000025wHuUAI","2"
"222666166003","a1G4J000004jys8UAA","2"
"222756044002","a1GNz0000001GU9MAM","2"
"116090001003","a1G4J0000025wMVUAY","2"
"418618012004","a1G4J0000025zwiUAA","2"
"122662001001","a1G4J0000025wpmUAA","2"
"113542001002","a1G4J00000262KiUAI","2"
"222737091001","a1G8d000002QBbaEAG","3"
"112906001005","a1G4J0000025vwLUAQ","2"
"418575023005","a1G4J0000025zYiUAI","3"
"418639022002","a1G8d0000004MgFEAU","2"
"222664015004","a1G4J000004jusPUAQ","2"
"116281001001","a1G4J0000025wi7UAA","2"
"222578067005","a1G4J0000025yw3UAA","2"
"222594011001","a1G4J0000025xXKUAY","2"
"317902001001","a1G4J0000025yyBUAQ","4"
"317774001001","a1G4J0000025yiCUAQ","2"
"109989029001","a1G4J0000025vC7UAI","2"
"127262193002","a1G4J0000025xRFUAY","2"
"122586009006","a1G4J0000025uWjUAI","2"
"418537012007","a1G4J0000025zaZUAQ","2"
"127758001002","a1G8d00000240W4EAI","2"
"418576095006","a1G4J0000025zgsUAA","2"
"222666239002","a1G4J000004jywKUAQ","3"
"418565047001","a1G4J0000025zhbUAA","2"
"103730002001","a1G4J0000025tfrUAA","2"
"127413001001","a1G4J0000025xMVUAY","2"
"222491160006","a1G4J0000025xyWUAQ","2"
"103180007002","a1G4J0000025tWVUAY","2"
"222799022002","a1GNz000002tEpBMAU","2"
"111190001002","a1G4J0000025vaUUAQ","2"
"115551001002","a1G4J0000025wO5UAI","2"
"222583029002","a1G4J0000025ySKUAY","2"
"127579001001","a1G4J0000025xZ5UAI","2"
"114556001003","a1G4J0000025wHcUAI","2"
"317628006004","a1G4J00000262zWUAQ","3"
"127535010001","a1G4J0000025xQ2UAI","2"
"222708091002","a1G8d0000005rNbEAI","2"
"217371105007","a1G4J0000025xnMUAQ","2"
"222743006002","a1G8d000002Q2SpEAK","2"
"110975001001","a1G4J0000025vSLUAY","2"
"418578072004","a1G4J0000025zToUAI","3"
"111092001003","a1G4J0000025vXBUAY","2"
"114066001001","a1G4J0000025vw1UAA","2"
"111867074002","a1G4J00000261zaUAA","2"
"222717001001","a1G8d000002OmTjEAK","2"
"418612007003","a1G4J0000025zT0UAI","3"
"222539003001","a1G4J0000025xjtUAA","2"
"222737157002","a1G8d000002QBUbEAO","2"
"109952007004","a1G4J00000261i1UAA","2"
"222520029005","a1G4J0000025yDOUAY","2"
"122486069003","a1G4J0000025x1cUAA","2"
"222664029001","a1G4J000004jutSUAQ","2"
"104722049004","a1G4J0000025uRkUAI","2"
"110661001002","a1G4J0000025vL9UAI","2"
"222520014004","a1G4J0000025xlIUAQ","2"
"222659106002","a1G4J0000025yAwUAI","2"
"222601001002","a1G4J0000025xr8UAA","2"
"222533001003","a1G4J0000025wzYUAQ","2"
"104620001002","a1G4J0000025uNTUAY","3"
"222744079001","a1G8d000002QBMqEAO","2"
"110079002001","a1G4J0000025uHcUAI","2"
"222581078001","a1G4J0000025y6wUAA","3"
"222676025003","a1G8d0000004DA0EAM","3"
"122601018006","a1G4J0000025x2IUAQ","2"
"222683100002","a1G8d0000004XhqEAE","2"
"110706001002","a1G4J0000025v8XUAQ","2"
"222758109001","a1GNz00000012UPMAY","2"
"222737198002","a1G8d000002QBkcEAG","2"
"222737211001","a1G8d000002QBPsEAO","2"
"222683168001","a1G8d0000004XlJEAU","2"
"222650036002","a1G4J0000025ySDUAY","2"
"114605001001","a1G4J0000025wHxUAI","2"
"222666204002","a1G4J000004jyv7UAA","2"
"222659107001","a1G4J0000025yN6UAI","2"
"317931001001","a1G4J0000025z0RUAQ","4"
"418578039002","a1G4J0000025zvNUAQ","2"
"317353047001","a1G4J0000025zAZUAY","2"
"127483033002","a1G4J0000025xP6UAI","2"
"222549001004","a1G4J0000025xknUAA","2"
"127380001001","a1G4J0000025xQmUAI","2"
"122586008006","a1G4J0000025uWiUAI","2"
"222580091004","a1G4J0000025yV5UAI","2"
"111830001002","a1G4J0000025vgrUAA","2"
"222579153004","a1G4J0000025z2HUAQ","2"
"112676001005","a1G4J00000262GqUAI","2"
"222799087002","a1GNz000002tFjdMAE","2"
"418578091003","a1G4J0000025zxoUAA","2"
"112418001003","a1G4J0000025voqUAA","2"
"418574029001","a1G4J0000025zh5UAA","4"
"418550005004","a1G4J0000025zRTUAY","2"
"222594005005","a1G4J0000025y0kUAA","2"
"114874002001","a1G4J0000025uvbUAA","2"
"418564045002","a1G4J0000025zYhUAI","2"
"317476001003","a1G4J00000262szUAA","4"
"222611022002","a1G4J0000025xrmUAA","2"
"222695008001","a1G8d0000004qhZEAQ","4"
"104457047003","a1G4J0000025uLDUAY","3"
"317674005001","a1G4J0000025ydzUAA","3"
"900002100003","a1G4J0000025vftUAA","3"
"418639039001","a1G8d0000004MhXEAU","2"
"418611003004","a1G4J0000025zicUAA","2"
"114138001003","a1G4J0000025wCwUAI","2"
"318297005002","a1G4J000002639HUAQ","2"
"222737139001","a1G8d000002QBejEAG","5"
"222683045002","a1G8d0000004XehEAE","2"
"222741089001","a1G8d000002Q2WNEA0","2"
"222623031001","a1G4J0000025yrYUAQ","2"
"114649001002","a1G4J00000262TVUAY","2"
"418576042004","a1G4J0000025zrRUAQ","2"
"222613001001","a1G4J0000025xgvUAA","3"
"222664058002","a1G4J000004juvOUAQ","3"
"317585031007","a1G4J00000262euUAA","3"
"317840001001","a1G4J0000025yzIUAQ","2"
"104174071004","a1G4J0000025tXuUAI","2"
"222648175001","a1G4J0000025y1iUAA","3"
"122506026001","a1G4J0000025uveUAA","2"
"222685023001","a1G8d0000004XmgEAE","2"
"222686091002","a1G8d0000004cA1EAI","2"
"900002134002","a1G4J00000260QoUAI","2"
"222579123004","a1G4J0000025zERUAY","2"
"222683006003","a1G8d0000004Xc7EAE","2"
"222749107002","a1GNz0000000darMAA","2"
"105099031004","a1G4J0000025uJeUAI","2"
"222579034003","a1G4J0000025y9ZUAQ","2"
"110847001002","a1G4J0000025v4kUAA","2"
"127799008001","a1GNz0000002jfNMAQ","2"
"222487001002","a1G4J0000025xjKUAQ","2"
"104464001003","a1G4J0000025uJ2UAI","2"
"222490002004","a1G4J0000025xeTUAQ","4"
"222799086002","a1GNz000002tFi1MAE","2"
"317384007006","a1G4J00000262iaUAA","2"
"222487053003","a1G4J0000025xpIUAQ","2"
"111027001001","a1G4J0000025vWMUAY","2"
"317478004007","a1G4J00000262txUAA","2"
"317352102006","a1G4J0000025zJaUAI","2"
"115184001001","a1G4J0000025wTsUAI","2"
"418549024001","a1G4J0000025zyPUAQ","2"
"317750001001","a1G4J0000025yEDUAY","3"
"103894001002","a1G4J0000025tuqUAA","2"
"317480003006","a1G4J00000262tnUAA","2"
"222581088003","a1G4J0000025xsdUAA","2"
"222748060001","a1GNz0000000bpBMAQ","2"
"318292023002","a1G4J0000025zWPUAY","2"
"222737041001","a1G8d000002QBYlEAO","2"
"122533001011","a1G4J0000025wvYUAQ","2"
"222676035001","a1G8d0000004DCBEA2","2"
"317373018002","a1G4J00000262rcUAA","2"
"222629059003","a1G4J0000025y5LUAQ","2"
"113707033002","a1G4J00000262PJUAY","2"
"127057030001","a1G4J0000025wlGUAQ","2"
"418576036003","a1G4J000002603QUAQ","2"
"222630025004","a1G4J0000025zKeUAI","2"
"222700002001","a1G8d0000004qcAEAQ","3"
"222580022003","a1G4J0000025yhTUAQ","2"
"222648061002","a1G4J0000025y92UAA","2"
"113223001001","a1G4J0000025vpyUAA","2"
"418577029001","a1G4J0000025zdTUAQ","2"
"127057051001","a1G4J0000025x8nUAA","2"
"110621001004","a1G4J0000025vMWUAY","2"
"122494044003","a1GNz000009Hme9MAC","2"
"114605002004","a1G4J0000025vu0UAA","2"
"111121001004","a1G4J0000025v7xUAA","2"
"222664027002","a1G4J000004jutIUAQ","2"
"114075002002","a1G4J0000025vr2UAA","2"
"222748067001","a1GNz0000000c3hMAA","2"
"111073001002","a1G4J0000025vR9UAI","2"
"418549054006","a1G4J0000025zw7UAA","2"
"222788045001","a1GNz0000019GzRMAU","3"
"222594016001","a1G4J0000025xw1UAA","2"
"418578053004","a1G4J0000025zsDUAQ","4"
"113568002003","a1G4J0000025w3uUAA","3"
"111113001001","a1G4J0000025uo7UAA","2"
"104231002002","a1G4J0000025tqGUAQ","2"
"222648060001","a1G4J0000025yIsUAI","2"
"113038001001","a1G4J0000025vplUAA","2"
"111867129003","a1G4J0000026254UAA","2"
"222578103005","a1G4J0000025yyeUAA","2"
"114960001002","a1G4J0000025wQuUAI","4"
"317464004005","a1G4J00000262osUAA","2"
"222650092003","a1G4J0000025yKDUAY","2"
"222708198002","a1G8d0000005rGiEAI","2"
"110522001003","a1G4J0000025vBVUAY","2"
"222758127001","a1GNz00000011N4MAI","2"
"317634003010","a1G4J00000262y4UAA","2"
"222487006005","a1G4J0000025xlLUAQ","2"
"222581049004","a1G4J0000025wtZUAQ","2"
"222578118001","a1G4J0000025z0zUAA","3"
"222741080001","a1G8d000002Q2TSEA0","2"
"107983006001","a1G4J0000025upBUAQ","2"
"418603002001","a1G4J0000025zkdUAA","2"
"418574044004","a1G4J0000025zooUAA","2"
"222666079002","a1G4J000004jylWUAQ","2"
"127819001001","a1GNz000000hvZJMAY","2"
"418576052001","a1G4J0000025ztsUAA","2"
"222581102002","a1G4J0000025xzdUAA","3"
"222676072003","a1G8d0000004DGFEA2","2"
"317584005005","a1G4J00000262tPUAQ","4"
"222624046001","a1G4J0000025yPtUAI","2"
"222521048004","a1G4J0000025y6lUAA","2"
"114353001002","a1G4J0000025wDRUAY","2"
"217371025007","a1G4J0000025yKEUAY","2"
"222578040009","a1G4J0000025ydAUAQ","2"
"107316001001","a1G4J0000025ui2UAA","2"
"104191002001","a1G4J0000025tqxUAA","2"
"317630007007","a1G4J00000262zqUAA","3"
"317352080001","a1G4J0000025zFGUAY","2"
"222630011004","a1G4J0000025z62UAA","2"
"106675001001","a1G4J0000025ueoUAA","2"
"317352109003","a1G4J0000025zPjUAI","2"
"222708157002","a1G8d0000005rB4EAI","2"
"222639046004","a1G4J0000025zA6UAI","3"
"113706001001","a1G4J0000025w6PUAQ","2"
"222581062005","a1G4J0000025xw3UAA","2"
"317352085001","a1G4J0000025zJwUAI","2"
"418549030012","a1G4J0000025zKJUAY","2"
"104111002001","a1G4J0000025u3YUAQ","2"
"113708001002","a1G4J0000025w6UUAQ","3"
"317728001001","a1G4J0000025y7fUAA","2"
"222758108001","a1GNz00000012SnMAI","2"
"127535007002","a1G4J0000025xOTUAY","2"
"122486027004","a1G4J0000025wrPUAQ","2"
"114870002003","a1G4J0000025uvUUAQ","2"
"222695016001","a1G8d0000004qiSEAQ","2"
"222708052002","a1G8d0000005rSoEAI","2"
"317469002008","a1G4J00000262m3UAA","2"
"127262171002","a1G4J0000025xR4UAI","2"
"418645158001","a1G4J0000025zsnUAA","2"
"222758234001","a1GNz00000016bFMAQ","2"
"418579012005","a1G4J0000025xl3UAA","2"
"222666050003","a1G4J000004jyhKUAQ","2"
"222758197001","a1GNz00000018bRMAQ","2"
"104372001002","a1G4J0000025uFNUAY","2"
"115502002001","a1G4J0000025wYdUAI","2"
"107519002003","a1G4J0000025uKHUAY","2"
"109989094001","a1G4J0000025v61UAA","2"
"106558001001","a1G4J0000025trWUAQ","3"
"222695012001","a1G8d0000004qhyEAA","2"
"222666224003","a1G4J000004jyvqUAA","2"
"122486041007","a1G4J0000025x3SUAQ","3"
"222578129007","a1G4J0000025yuGUAQ","3"
"222749170001","a1GNz0000000eGnMAI","2"
"222744010001","a1G8d000002QBLNEA4","2"
"222648044004","a1G4J0000025yZYUAY","2"
"104417001005","a1G4J0000025u6yUAA","2"
"110447287002","a1G4J0000025v5qUAA","2"
"222683149002","a1G8d0000004XkWEAU","2"
