product2id,pricebook2id,unitprice,rent_periodicity__c,isactive
01t8d000003HbQbAAK,01sPv00000246dZIAQ,1398.3,Monthly,TRUE
01t8d000003HbQbAAK,01sPv000002kqTtIAI,1405.24,Monthly,TRUE
01t8d000003HbQbAAK,01sPv000002kqTuIAI,1411.99,Monthly,TRUE
01t8d000003HbQbAAK,01sPv000002kqTvIAI,1418.99,Monthly,TRUE
01t8d000003HbQbAAK,01sPv000002kqTwIAI,1425.8,Monthly,TRUE
01t8d000003HbQbAAK,01sPv000002kqTxIAI,1432.88,Monthly,TRUE
01t8d000003HbQbAAK,01sPv000002kqTyIAI,1439.99,Monthly,TRUE
01t8d000003HbQbAAK,01sPv000002kqTzIAI,1446.9,Monthly,TRUE
01t8d000003HbQCAA0,01sPv0000038lL1IAI,1346.65,Monthly,TRUE
01t8d000003HbQCAA0,01sPv0000038lL2IAI,1353.11,Monthly,TRUE
01t8d000003HbQCAA0,01sPv0000038lKzIAI,1359.83,Monthly,TRUE
01t8d000003HbQCAA0,01sPv0000038lL0IAI,1366.57,Monthly,TRUE
01t8d000003HbQCAA0,01sPv00000246dZIAQ,1372.69,Monthly,TRUE
01t8d000003HbQCAA0,01sPv000002kqTtIAI,1379.5,Monthly,TRUE
01t8d000003HbQCAA0,01sPv000002kqTuIAI,1386.13,Monthly,TRUE
01t8d000003HbQCAA0,01sPv000002kqTvIAI,1393,Monthly,TRUE
01t8d000003HbQCAA0,01sPv000002kqTwIAI,1399.69,Monthly,TRUE
01t8d000003HbQCAA0,01sPv000002kqTxIAI,1406.64,Monthly,TRUE
01t8d000003HbQCAA0,01sPv000002kqTyIAI,1413.61,Monthly,TRUE
01t8d000003HbQCAA0,01sPv000002kqTzIAI,1420.4,Monthly,TRUE
01t8d000003HbQgAAK,01sPv0000038lL1IAI,1361.72,Monthly,TRUE
01t8d000003HbQgAAK,01sPv0000038lL2IAI,1368.26,Monthly,TRUE
01t8d000003HbQgAAK,01sPv0000038lKzIAI,1375.05,Monthly,TRUE
01t8d000003HbQgAAK,01sPv0000038lL0IAI,1381.87,Monthly,TRUE
01t8d000003HbQgAAK,01sPv00000246dZIAQ,1388.06,Monthly,TRUE
01t8d000003HbQgAAK,01sPv000002kqTtIAI,1394.95,Monthly,TRUE
01t8d000003HbQgAAK,01sPv000002kqTuIAI,1401.64,Monthly,TRUE
01t8d000003HbQgAAK,01sPv000002kqTvIAI,1408.6,Monthly,TRUE
01t8d000003HbQgAAK,01sPv000002kqTwIAI,1415.36,Monthly,TRUE
01t8d000003HbQgAAK,01sPv000002kqTxIAI,1422.38,Monthly,TRUE
01t8d000003HbQgAAK,01sPv000002kqTyIAI,1429.44,Monthly,TRUE
01t8d000003HbQgAAK,01sPv000002kqTzIAI,1436.3,Monthly,TRUE
01t8d000003HbQHAA0,01sPv0000038lL1IAI,1326.55,Monthly,TRUE
01t8d000003HbQHAA0,01sPv0000038lL2IAI,1332.92,Monthly,TRUE
01t8d000003HbQHAA0,01sPv0000038lKzIAI,1339.53,Monthly,TRUE
01t8d000003HbQHAA0,01sPv0000038lL0IAI,1346.18,Monthly,TRUE
01t8d000003HbQHAA0,01sPv00000246dZIAQ,1352.21,Monthly,TRUE
01t8d000003HbQHAA0,01sPv000002kqTtIAI,1358.91,Monthly,TRUE
01t8d000003HbQHAA0,01sPv000002kqTuIAI,1365.44,Monthly,TRUE
01t8d000003HbQHAA0,01sPv000002kqTvIAI,1372.21,Monthly,TRUE
01t8d000003HbQHAA0,01sPv000002kqTwIAI,1378.8,Monthly,TRUE
01t8d000003HbQHAA0,01sPv000002kqTxIAI,1385.64,Monthly,TRUE
01t8d000003HbQHAA0,01sPv000002kqTyIAI,1392.51,Monthly,TRUE
01t8d000003HbQHAA0,01sPv000002kqTzIAI,1399.2,Monthly,TRUE
01t8d000003HbQMAA0,01sPv0000038lL1IAI,1346.65,Monthly,TRUE
01t8d000003HbQMAA0,01sPv0000038lL2IAI,1353.11,Monthly,TRUE
01t8d000003HbQMAA0,01sPv0000038lKzIAI,1359.83,Monthly,TRUE
01t8d000003HbQMAA0,01sPv0000038lL0IAI,1366.57,Monthly,TRUE
01t8d000003HbQMAA0,01sPv00000246dZIAQ,1372.69,Monthly,TRUE
01t8d000003HbQMAA0,01sPv000002kqTtIAI,1379.5,Monthly,TRUE
01t8d000003HbQMAA0,01sPv000002kqTuIAI,1386.13,Monthly,TRUE
01t8d000003HbQMAA0,01sPv000002kqTvIAI,1393,Monthly,TRUE
01t8d000003HbQMAA0,01sPv000002kqTwIAI,1399.69,Monthly,TRUE
01t8d000003HbQMAA0,01sPv000002kqTxIAI,1406.64,Monthly,TRUE
01t8d000003HbQMAA0,01sPv000002kqTyIAI,1413.61,Monthly,TRUE
01t8d000003HbQMAA0,01sPv000002kqTzIAI,1420.4,Monthly,TRUE
01t8d000003HbQRAA0,01sPv0000038lL1IAI,1371.77,Monthly,TRUE
01t8d000003HbQRAA0,01sPv0000038lL2IAI,1378.36,Monthly,TRUE
01t8d000003HbQRAA0,01sPv0000038lKzIAI,1385.2,Monthly,TRUE
01t8d000003HbQRAA0,01sPv0000038lL0IAI,1392.07,Monthly,TRUE
01t8d000003HbQRAA0,01sPv00000246dZIAQ,1398.3,Monthly,TRUE
01t8d000003HbQRAA0,01sPv000002kqTtIAI,1405.24,Monthly,TRUE
01t8d000003HbQRAA0,01sPv000002kqTuIAI,1411.99,Monthly,TRUE
01t8d000003HbQRAA0,01sPv000002kqTvIAI,1418.99,Monthly,TRUE
01t8d000003HbQRAA0,01sPv000002kqTwIAI,1425.8,Monthly,TRUE
01t8d000003HbQRAA0,01sPv000002kqTxIAI,1432.88,Monthly,TRUE
01t8d000003HbQRAA0,01sPv000002kqTyIAI,1439.99,Monthly,TRUE
01t8d000003HbQRAA0,01sPv000002kqTzIAI,1446.9,Monthly,TRUE
01t8d000003HEWBAA4,01sPv0000038lL1IAI,1226.05,Monthly,TRUE
01t8d000003HEWBAA4,01sPv0000038lL2IAI,1231.94,Monthly,TRUE
01t8d000003HEWBAA4,01sPv0000038lKzIAI,1238.05,Monthly,TRUE
01t8d000003HEWBAA4,01sPv0000038lL0IAI,1244.19,Monthly,TRUE
01t8d000003HEWBAA4,01sPv00000246dZIAQ,1249.77,Monthly,TRUE
01t8d000003HEWBAA4,01sPv000002kqTtIAI,1255.97,Monthly,TRUE
01t8d000003HEWBAA4,01sPv000002kqTuIAI,1262,Monthly,TRUE
01t8d000003HEWBAA4,01sPv000002kqTvIAI,1268.26,Monthly,TRUE
01t8d000003HEWBAA4,01sPv000002kqTwIAI,1274.35,Monthly,TRUE
01t8d000003HEWBAA4,01sPv000002kqTxIAI,1280.67,Monthly,TRUE
01t8d000003HEWBAA4,01sPv000002kqTyIAI,1287.02,Monthly,TRUE
01t8d000003HEWBAA4,01sPv000002kqTzIAI,1293.2,Monthly,TRUE
01t8d000003HEWGAA4,01sPv0000038lL1IAI,1231.08,Monthly,TRUE
01t8d000003HEWGAA4,01sPv0000038lL2IAI,1236.99,Monthly,TRUE
01t8d000003HEWGAA4,01sPv0000038lKzIAI,1243.12,Monthly,TRUE
01t8d000003HEWGAA4,01sPv0000038lL0IAI,1249.29,Monthly,TRUE
01t8d000003HEWGAA4,01sPv00000246dZIAQ,1254.89,Monthly,TRUE
01t8d000003HEWGAA4,01sPv000002kqTtIAI,1261.11,Monthly,TRUE
01t8d000003HEWGAA4,01sPv000002kqTuIAI,1267.17,Monthly,TRUE
01t8d000003HEWGAA4,01sPv000002kqTvIAI,1273.45,Monthly,TRUE
01t8d000003HEWGAA4,01sPv000002kqTwIAI,1279.57,Monthly,TRUE
01t8d000003HEWGAA4,01sPv000002kqTxIAI,1285.92,Monthly,TRUE
01t8d000003HEWGAA4,01sPv000002kqTyIAI,1292.3,Monthly,TRUE
01t8d000003HEWGAA4,01sPv000002kqTzIAI,1298.5,Monthly,TRUE
01t8d000003HEWLAA4,01sPv0000038lL1IAI,1236.1,Monthly,TRUE
01t8d000003HEWLAA4,01sPv0000038lL2IAI,1242.04,Monthly,TRUE
01t8d000003HEWLAA4,01sPv0000038lKzIAI,1248.2,Monthly,TRUE
01t8d000003HEWLAA4,01sPv0000038lL0IAI,1254.39,Monthly,TRUE
01t8d000003HEWLAA4,01sPv00000246dZIAQ,1260.01,Monthly,TRUE
01t8d000003HEWLAA4,01sPv000002kqTtIAI,1266.26,Monthly,TRUE
01t8d000003HEWLAA4,01sPv000002kqTuIAI,1272.34,Monthly,TRUE
01t8d000003HEWLAA4,01sPv000002kqTvIAI,1278.65,Monthly,TRUE
01t8d000003HEWLAA4,01sPv000002kqTwIAI,1284.79,Monthly,TRUE
01t8d000003HEWLAA4,01sPv000002kqTxIAI,1291.17,Monthly,TRUE
01t8d000003HEWLAA4,01sPv000002kqTyIAI,1297.57,Monthly,TRUE
01t8d000003HEWLAA4,01sPv000002kqTzIAI,1303.8,Monthly,TRUE
01t8d000003HG1yAAG,01sPv0000038lL1IAI,1818.98,Monthly,TRUE
01t8d000003HG1yAAG,01sPv0000038lL2IAI,1827.71,Monthly,TRUE
01t8d000003HG1yAAG,01sPv0000038lKzIAI,1836.78,Monthly,TRUE
01t8d000003HG1yAAG,01sPv0000038lL0IAI,1845.89,Monthly,TRUE
01t8d000003HG1yAAG,01sPv00000246dZIAQ,1854.16,Monthly,TRUE
01t8d000003HG1yAAG,01sPv000002kqTtIAI,1863.36,Monthly,TRUE
01t8d000003HG1yAAG,01sPv000002kqTuIAI,1872.31,Monthly,TRUE
01t8d000003HG1yAAG,01sPv000002kqTvIAI,1881.59,Monthly,TRUE
01t8d000003HG1yAAG,01sPv000002kqTwIAI,1890.63,Monthly,TRUE
01t8d000003HG1yAAG,01sPv000002kqTxIAI,1900.01,Monthly,TRUE
01t8d000003HG1yAAG,01sPv000002kqTyIAI,1909.43,Monthly,TRUE
01t8d000003HG1yAAG,01sPv000002kqTzIAI,1918.6,Monthly,TRUE
01t8d000003HG23AAG,01sPv0000038lL1IAI,1808.93,Monthly,TRUE
01t8d000003HG23AAG,01sPv0000038lL2IAI,1817.61,Monthly,TRUE
01t8d000003HG23AAG,01sPv0000038lKzIAI,1826.63,Monthly,TRUE
01t8d000003HG23AAG,01sPv0000038lL0IAI,1835.69,Monthly,TRUE
01t8d000003HG23AAG,01sPv00000246dZIAQ,1843.92,Monthly,TRUE
01t8d000003HG23AAG,01sPv000002kqTtIAI,1853.07,Monthly,TRUE
01t8d000003HG23AAG,01sPv000002kqTuIAI,1861.96,Monthly,TRUE
01t8d000003HG23AAG,01sPv000002kqTvIAI,1871.2,Monthly,TRUE
01t8d000003HG23AAG,01sPv000002kqTwIAI,1880.18,Monthly,TRUE
01t8d000003HG23AAG,01sPv000002kqTxIAI,1889.51,Monthly,TRUE
01t8d000003HG23AAG,01sPv000002kqTyIAI,1898.88,Monthly,TRUE
01t8d000003HG23AAG,01sPv000002kqTzIAI,1908,Monthly,TRUE
01t8d000003HH38AAG,01sPv0000038lL1IAI,1723.51,Monthly,TRUE
01t8d000003HH38AAG,01sPv0000038lL2IAI,1731.78,Monthly,TRUE
01t8d000003HH38AAG,01sPv0000038lKzIAI,1740.37,Monthly,TRUE
01t8d000003HH38AAG,01sPv0000038lL0IAI,1749.01,Monthly,TRUE
01t8d000003HH38AAG,01sPv00000246dZIAQ,1756.84,Monthly,TRUE
01t8d000003HH38AAG,01sPv000002kqTtIAI,1765.56,Monthly,TRUE
01t8d000003HH38AAG,01sPv000002kqTuIAI,1774.04,Monthly,TRUE
01t8d000003HH38AAG,01sPv000002kqTvIAI,1782.84,Monthly,TRUE
01t8d000003HH38AAG,01sPv000002kqTwIAI,1791.4,Monthly,TRUE
01t8d000003HH38AAG,01sPv000002kqTxIAI,1800.28,Monthly,TRUE
01t8d000003HH38AAG,01sPv000002kqTyIAI,1809.21,Monthly,TRUE
01t8d000003HH38AAG,01sPv000002kqTzIAI,1817.9,Monthly,TRUE
01t8d000003HH3DAAW,01sPv0000038lL1IAI,1728.53,Monthly,TRUE
01t8d000003HH3DAAW,01sPv0000038lL2IAI,1736.83,Monthly,TRUE
01t8d000003HH3DAAW,01sPv0000038lKzIAI,1745.45,Monthly,TRUE
01t8d000003HH3DAAW,01sPv0000038lL0IAI,1754.11,Monthly,TRUE
01t8d000003HH3DAAW,01sPv00000246dZIAQ,1761.97,Monthly,TRUE
01t8d000003HH3DAAW,01sPv000002kqTtIAI,1770.71,Monthly,TRUE
01t8d000003HH3DAAW,01sPv000002kqTuIAI,1779.21,Monthly,TRUE
01t8d000003HH3DAAW,01sPv000002kqTvIAI,1788.03,Monthly,TRUE
01t8d000003HH3DAAW,01sPv000002kqTwIAI,1796.62,Monthly,TRUE
01t8d000003HH3DAAW,01sPv000002kqTxIAI,1805.53,Monthly,TRUE
01t8d000003HH3DAAW,01sPv000002kqTyIAI,1814.49,Monthly,TRUE
01t8d000003HH3DAAW,01sPv000002kqTzIAI,1823.2,Monthly,TRUE
01t8d000003HH3EAAW,01sPv0000038lL1IAI,1743.61,Monthly,TRUE
01t8d000003HH3EAAW,01sPv0000038lL2IAI,1751.98,Monthly,TRUE
01t8d000003HH3EAAW,01sPv0000038lKzIAI,1760.67,Monthly,TRUE
01t8d000003HH3EAAW,01sPv0000038lL0IAI,1769.4,Monthly,TRUE
01t8d000003HH3EAAW,01sPv00000246dZIAQ,1777.33,Monthly,TRUE
01t8d000003HH3EAAW,01sPv000002kqTtIAI,1786.15,Monthly,TRUE
01t8d000003HH3EAAW,01sPv000002kqTuIAI,1794.72,Monthly,TRUE
01t8d000003HH3EAAW,01sPv000002kqTvIAI,1803.63,Monthly,TRUE
01t8d000003HH3EAAW,01sPv000002kqTwIAI,1812.29,Monthly,TRUE
01t8d000003HH3EAAW,01sPv000002kqTxIAI,1821.28,Monthly,TRUE
01t8d000003HH3EAAW,01sPv000002kqTyIAI,1830.31,Monthly,TRUE
01t8d000003HH3EAAW,01sPv000002kqTzIAI,1839.1,Monthly,TRUE
01t8d000003HH3IAAW,01sPv0000038lL1IAI,1839.08,Monthly,TRUE
01t8d000003HH3IAAW,01sPv0000038lL2IAI,1847.91,Monthly,TRUE
01t8d000003HH3IAAW,01sPv0000038lKzIAI,1857.08,Monthly,TRUE
01t8d000003HH3IAAW,01sPv0000038lL0IAI,1866.29,Monthly,TRUE
01t8d000003HH3IAAW,01sPv00000246dZIAQ,1874.65,Monthly,TRUE
01t8d000003HH3IAAW,01sPv000002kqTtIAI,1883.95,Monthly,TRUE
01t8d000003HH3IAAW,01sPv000002kqTuIAI,1892.99,Monthly,TRUE
01t8d000003HH3IAAW,01sPv000002kqTvIAI,1902.39,Monthly,TRUE
01t8d000003HH3IAAW,01sPv000002kqTwIAI,1911.52,Monthly,TRUE
01t8d000003HH3IAAW,01sPv000002kqTxIAI,1921,Monthly,TRUE
01t8d000003HH3IAAW,01sPv000002kqTyIAI,1930.53,Monthly,TRUE
01t8d000003HH3IAAW,01sPv000002kqTzIAI,1939.8,Monthly,TRUE
01t8d000003HHw5AAG,01sPv0000038lL1IAI,1422.02,Monthly,TRUE
01t8d000003HHw5AAG,01sPv0000038lL2IAI,1428.85,Monthly,TRUE
01t8d000003HHw5AAG,01sPv0000038lKzIAI,1435.94,Monthly,TRUE
01t8d000003HHw5AAG,01sPv0000038lL0IAI,1443.06,Monthly,TRUE
01t8d000003HHw5AAG,01sPv00000246dZIAQ,1449.52,Monthly,TRUE
01t8d000003HHw5AAG,01sPv000002kqTtIAI,1456.72,Monthly,TRUE
01t8d000003HHw5AAG,01sPv000002kqTuIAI,1463.71,Monthly,TRUE
01t8d000003HHw5AAG,01sPv000002kqTvIAI,1470.97,Monthly,TRUE
01t8d000003HHw5AAG,01sPv000002kqTwIAI,1478.03,Monthly,TRUE
01t8d000003HHw5AAG,01sPv000002kqTxIAI,1485.36,Monthly,TRUE
01t8d000003HHw5AAG,01sPv000002kqTyIAI,1492.73,Monthly,TRUE
01t8d000003HHw5AAG,01sPv000002kqTzIAI,1499.9,Monthly,TRUE
01t8d000003HHWEAA4,01sPv0000038lL1IAI,1422.02,Monthly,TRUE
01t8d000003HHWEAA4,01sPv0000038lL2IAI,1428.85,Monthly,TRUE
01t8d000003HHWEAA4,01sPv0000038lKzIAI,1435.94,Monthly,TRUE
01t8d000003HHWEAA4,01sPv0000038lL0IAI,1443.06,Monthly,TRUE
01t8d000003HHWEAA4,01sPv00000246dZIAQ,1449.52,Monthly,TRUE
01t8d000003HHWEAA4,01sPv000002kqTtIAI,1456.72,Monthly,TRUE
01t8d000003HHWEAA4,01sPv000002kqTuIAI,1463.71,Monthly,TRUE
01t8d000003HHWEAA4,01sPv000002kqTvIAI,1470.97,Monthly,TRUE
01t8d000003HHWEAA4,01sPv000002kqTwIAI,1478.03,Monthly,TRUE
01t8d000003HHWEAA4,01sPv000002kqTxIAI,1485.36,Monthly,TRUE
01t8d000003HHWEAA4,01sPv000002kqTyIAI,1492.73,Monthly,TRUE
01t8d000003HHWEAA4,01sPv000002kqTzIAI,1499.9,Monthly,TRUE
01t8d000003HkrMAAS,01sPv0000038lL1IAI,1396.9,Monthly,TRUE
01t8d000003HkrMAAS,01sPv0000038lL2IAI,1403.6,Monthly,TRUE
01t8d000003HkrMAAS,01sPv0000038lKzIAI,1410.57,Monthly,TRUE
01t8d000003HkrMAAS,01sPv0000038lL0IAI,1417.56,Monthly,TRUE
01t8d000003HkrMAAS,01sPv00000246dZIAQ,1423.91,Monthly,TRUE
01t8d000003HkrMAAS,01sPv000002kqTtIAI,1430.98,Monthly,TRUE
01t8d000003HkrMAAS,01sPv000002kqTuIAI,1437.85,Monthly,TRUE
01t8d000003HkrMAAS,01sPv000002kqTvIAI,1444.98,Monthly,TRUE
01t8d000003HkrMAAS,01sPv000002kqTwIAI,1451.92,Monthly,TRUE
01t8d000003HkrMAAS,01sPv000002kqTxIAI,1459.12,Monthly,TRUE
01t8d000003HkrMAAS,01sPv000002kqTyIAI,1466.36,Monthly,TRUE
01t8d000003HkrMAAS,01sPv000002kqTzIAI,1473.4,Monthly,TRUE
01t8d000003HkrRAAS,01sPv0000038lL1IAI,1336.6,Monthly,TRUE
01t8d000003HkrRAAS,01sPv0000038lL2IAI,1343.01,Monthly,TRUE
01t8d000003HkrRAAS,01sPv0000038lKzIAI,1349.68,Monthly,TRUE
01t8d000003HkrRAAS,01sPv0000038lL0IAI,1356.37,Monthly,TRUE
01t8d000003HkrRAAS,01sPv00000246dZIAQ,1362.45,Monthly,TRUE
01t8d000003HkrRAAS,01sPv000002kqTtIAI,1369.21,Monthly,TRUE
01t8d000003HkrRAAS,01sPv000002kqTuIAI,1375.78,Monthly,TRUE
01t8d000003HkrRAAS,01sPv000002kqTvIAI,1382.61,Monthly,TRUE
01t8d000003HkrRAAS,01sPv000002kqTwIAI,1389.25,Monthly,TRUE
01t8d000003HkrRAAS,01sPv000002kqTxIAI,1396.14,Monthly,TRUE
01t8d000003HkrRAAS,01sPv000002kqTyIAI,1403.06,Monthly,TRUE
01t8d000003HkrRAAS,01sPv000002kqTzIAI,1409.8,Monthly,TRUE
01t8d000003HkrSAAS,01sPv0000038lL1IAI,1351.67,Monthly,TRUE
01t8d000003HkrSAAS,01sPv0000038lL2IAI,1358.16,Monthly,TRUE
01t8d000003HkrSAAS,01sPv0000038lKzIAI,1364.9,Monthly,TRUE
01t8d000003HkrSAAS,01sPv0000038lL0IAI,1371.67,Monthly,TRUE
01t8d000003HkrSAAS,01sPv00000246dZIAQ,1377.82,Monthly,TRUE
01t8d000003HkrSAAS,01sPv000002kqTtIAI,1384.65,Monthly,TRUE
01t8d000003HkrSAAS,01sPv000002kqTuIAI,1391.3,Monthly,TRUE
01t8d000003HkrSAAS,01sPv000002kqTvIAI,1398.2,Monthly,TRUE
01t8d000003HkrSAAS,01sPv000002kqTwIAI,1404.91,Monthly,TRUE
01t8d000003HkrSAAS,01sPv000002kqTxIAI,1411.88,Monthly,TRUE
01t8d000003HkrSAAS,01sPv000002kqTyIAI,1418.89,Monthly,TRUE
01t8d000003HkrSAAS,01sPv000002kqTzIAI,1425.7,Monthly,TRUE
01t8d000003HkrWAAS,01sPv0000038lL1IAI,1336.6,Monthly,TRUE
01t8d000003HkrWAAS,01sPv0000038lL2IAI,1343.01,Monthly,TRUE
01t8d000003HkrWAAS,01sPv0000038lKzIAI,1349.68,Monthly,TRUE
01t8d000003HkrWAAS,01sPv0000038lL0IAI,1356.37,Monthly,TRUE
01t8d000003HkrWAAS,01sPv00000246dZIAQ,1362.45,Monthly,TRUE
01t8d000003HkrWAAS,01sPv000002kqTtIAI,1369.21,Monthly,TRUE
01t8d000003HkrWAAS,01sPv000002kqTuIAI,1375.78,Monthly,TRUE
01t8d000003HkrWAAS,01sPv000002kqTvIAI,1382.61,Monthly,TRUE
01t8d000003HkrWAAS,01sPv000002kqTwIAI,1389.25,Monthly,TRUE
01t8d000003HkrWAAS,01sPv000002kqTxIAI,1396.14,Monthly,TRUE
01t8d000003HkrWAAS,01sPv000002kqTyIAI,1403.06,Monthly,TRUE
01t8d000003HkrWAAS,01sPv000002kqTzIAI,1409.8,Monthly,TRUE
01t8d000003HyApAAK,01sPv0000038lL1IAI,1391.87,Monthly,TRUE
01t8d000003HyApAAK,01sPv0000038lL2IAI,1398.55,Monthly,TRUE
01t8d000003HyApAAK,01sPv0000038lKzIAI,1405.49,Monthly,TRUE
01t8d000003HyApAAK,01sPv0000038lL0IAI,1412.46,Monthly,TRUE
01t8d000003HyApAAK,01sPv00000246dZIAQ,1418.79,Monthly,TRUE
01t8d000003HyApAAK,01sPv000002kqTtIAI,1425.83,Monthly,TRUE
01t8d000003HyApAAK,01sPv000002kqTuIAI,1432.68,Monthly,TRUE
01t8d000003HyApAAK,01sPv000002kqTvIAI,1439.78,Monthly,TRUE
01t8d000003HyApAAK,01sPv000002kqTwIAI,1446.7,Monthly,TRUE
01t8d000003HyApAAK,01sPv000002kqTxIAI,1453.87,Monthly,TRUE
01t8d000003HyApAAK,01sPv000002kqTyIAI,1461.09,Monthly,TRUE
01t8d000003HyApAAK,01sPv000002kqTzIAI,1468.1,Monthly,TRUE
01t8d000003HyAuAAK,01sPv0000038lL1IAI,1356.7,Monthly,TRUE
01t8d000003HyAuAAK,01sPv0000038lL2IAI,1363.21,Monthly,TRUE
01t8d000003HyAuAAK,01sPv0000038lKzIAI,1369.97,Monthly,TRUE
01t8d000003HyAuAAK,01sPv0000038lL0IAI,1376.77,Monthly,TRUE
01t8d000003HyAuAAK,01sPv00000246dZIAQ,1382.94,Monthly,TRUE
01t8d000003HyAuAAK,01sPv000002kqTtIAI,1389.8,Monthly,TRUE
01t8d000003HyAuAAK,01sPv000002kqTuIAI,1396.47,Monthly,TRUE
01t8d000003HyAuAAK,01sPv000002kqTvIAI,1403.4,Monthly,TRUE
01t8d000003HyAuAAK,01sPv000002kqTwIAI,1410.14,Monthly,TRUE
01t8d000003HyAuAAK,01sPv000002kqTxIAI,1417.13,Monthly,TRUE
01t8d000003HyAuAAK,01sPv000002kqTyIAI,1424.16,Monthly,TRUE
01t8d000003HyAuAAK,01sPv000002kqTzIAI,1431,Monthly,TRUE
01t8d000003HyAzAAK,01sPv0000038lL1IAI,1391.87,Monthly,TRUE
01t8d000003HyAzAAK,01sPv0000038lL2IAI,1398.55,Monthly,TRUE
01t8d000003HyAzAAK,01sPv0000038lKzIAI,1405.49,Monthly,TRUE
01t8d000003HyAzAAK,01sPv0000038lL0IAI,1412.46,Monthly,TRUE
01t8d000003HyAzAAK,01sPv00000246dZIAQ,1418.79,Monthly,TRUE
01t8d000003HyAzAAK,01sPv000002kqTtIAI,1425.83,Monthly,TRUE
01t8d000003HyAzAAK,01sPv000002kqTuIAI,1432.68,Monthly,TRUE
01t8d000003HyAzAAK,01sPv000002kqTvIAI,1439.78,Monthly,TRUE
01t8d000003HyAzAAK,01sPv000002kqTwIAI,1446.7,Monthly,TRUE
01t8d000003HyAzAAK,01sPv000002kqTxIAI,1453.87,Monthly,TRUE
01t8d000003HyAzAAK,01sPv000002kqTyIAI,1461.09,Monthly,TRUE
01t8d000003HyAzAAK,01sPv000002kqTzIAI,1468.1,Monthly,TRUE
01t8d000003HyB4AAK,01sPv0000038lL1IAI,1391.87,Monthly,TRUE
01t8d000003HyB4AAK,01sPv0000038lL2IAI,1398.55,Monthly,TRUE
01t8d000003HyB4AAK,01sPv0000038lKzIAI,1405.49,Monthly,TRUE
01t8d000003HyB4AAK,01sPv0000038lL0IAI,1412.46,Monthly,TRUE
01t8d000003HyB4AAK,01sPv00000246dZIAQ,1418.79,Monthly,TRUE
01t8d000003HyB4AAK,01sPv000002kqTtIAI,1425.83,Monthly,TRUE
01t8d000003HyB4AAK,01sPv000002kqTuIAI,1432.68,Monthly,TRUE
01t8d000003HyB4AAK,01sPv000002kqTvIAI,1439.78,Monthly,TRUE
01t8d000003HyB4AAK,01sPv000002kqTwIAI,1446.7,Monthly,TRUE
01t8d000003HyB4AAK,01sPv000002kqTxIAI,1453.87,Monthly,TRUE
01t8d000003HyB4AAK,01sPv000002kqTyIAI,1461.09,Monthly,TRUE
01t8d000003HyB4AAK,01sPv000002kqTzIAI,1468.1,Monthly,TRUE
01t8d000003HyBEAA0,01sPv0000038lL1IAI,1396.9,Monthly,TRUE
01t8d000003HyBEAA0,01sPv0000038lL2IAI,1403.6,Monthly,TRUE
01t8d000003HyBEAA0,01sPv0000038lKzIAI,1410.57,Monthly,TRUE
01t8d000003HyBEAA0,01sPv0000038lL0IAI,1417.56,Monthly,TRUE
01t8d000003HyBEAA0,01sPv00000246dZIAQ,1423.91,Monthly,TRUE
01t8d000003HyBEAA0,01sPv000002kqTtIAI,1430.98,Monthly,TRUE
01t8d000003HyBEAA0,01sPv000002kqTuIAI,1437.85,Monthly,TRUE
01t8d000003HyBEAA0,01sPv000002kqTvIAI,1444.98,Monthly,TRUE
01t8d000003HyBEAA0,01sPv000002kqTwIAI,1451.92,Monthly,TRUE
01t8d000003HyBEAA0,01sPv000002kqTxIAI,1459.12,Monthly,TRUE
01t8d000003HyBEAA0,01sPv000002kqTyIAI,1466.36,Monthly,TRUE
01t8d000003HyBEAA0,01sPv000002kqTzIAI,1473.4,Monthly,TRUE
01t8d000003HyBJAA0,01sPv0000038lL1IAI,1361.72,Monthly,TRUE
01t8d000003HyBJAA0,01sPv0000038lL2IAI,1368.26,Monthly,TRUE
01t8d000003HyBJAA0,01sPv0000038lKzIAI,1375.05,Monthly,TRUE
01t8d000003HyBJAA0,01sPv0000038lL0IAI,1381.87,Monthly,TRUE
01t8d000003HyBJAA0,01sPv00000246dZIAQ,1388.06,Monthly,TRUE
01t8d000003HyBJAA0,01sPv000002kqTtIAI,1394.95,Monthly,TRUE
01t8d000003HyBJAA0,01sPv000002kqTuIAI,1401.64,Monthly,TRUE
01t8d000003HyBJAA0,01sPv000002kqTvIAI,1408.6,Monthly,TRUE
01t8d000003HyBJAA0,01sPv000002kqTwIAI,1415.36,Monthly,TRUE
01t8d000003HyBJAA0,01sPv000002kqTxIAI,1422.38,Monthly,TRUE
01t8d000003HyBJAA0,01sPv000002kqTyIAI,1429.44,Monthly,TRUE
01t8d000003HyBJAA0,01sPv000002kqTzIAI,1436.3,Monthly,TRUE
01t8d000003HyBOAA0,01sPv0000038lL1IAI,1808.93,Monthly,TRUE
01t8d000003HyBOAA0,01sPv0000038lL2IAI,1817.61,Monthly,TRUE
01t8d000003HyBOAA0,01sPv0000038lKzIAI,1826.63,Monthly,TRUE
01t8d000003HyBOAA0,01sPv0000038lL0IAI,1835.69,Monthly,TRUE
01t8d000003HyBOAA0,01sPv00000246dZIAQ,1843.92,Monthly,TRUE
01t8d000003HyBOAA0,01sPv000002kqTtIAI,1853.07,Monthly,TRUE
