Id,Status__c,Tenancy__c
a24Nz0000049orJIAQ,Complete,800Nz00000FHyjtIAD
a24Nz0000049osvIAA,Complete,800Nz00000FHdpLIAT
a24Nz0000049ouXIAQ,Complete,800Nz00000FHgP3IAL
a24Nz000004AHYMIA4,Active,800Nz00000DemcxIAB
a24Nz000004ALx1IAG,Complete,8008d000000YjnAAAS
a24Nz000004AMPxIAO,Complete,800Nz00000GfDudIAF
a24Nz000004ARxVIAW,Complete,800Nz00000A8AZdIAN
a24Nz000004AS5ZIAW,Complete,800Nz00000FfBN3IAN
a24Nz000004ASYbIAO,Complete,800Nz00000AQzZxIAL
a24Nz000004ASgfIAG,Complete,800Nz00000ARLVfIAP
a24Nz000004ATHlIAO,Complete,800Nz00000AjQbhIAF
a24Nz000004ATMbIAO,Closed - Tenant Retained,800Nz00000BGQYBIA5
a24Nz000004AahRIAS,Cancelled,8008d000000YKi8AAG
a24Nz000004AeGPIA0,Complete,800Nz00000Iv1JdIAJ
a24Nz000004AeJdIAK,Complete,800Nz00000HC69VIAT
a24Nz000004AhCfIAK,Complete,800Nz00000A5N6OIAV
a24Nz000004AhMLIA0,Complete,800Nz00000C6ohZIAR
a24Nz000004AlszIAC,Active,800Nz00000LBEmlIAH
a24Nz000004AnA1IAK,Active,800Nz00000LDoULIA1
a24Nz000004B0dVIAS,Complete,800Nz00000C3mUMIAZ
a24Nz000004B0f7IAC,Active,800Nz000008wOa7IAE
a24Nz000004B16XIAS,Complete,800Nz00000NbST7IAN
a24Nz000004B1GDIA0,Complete,800Nz00000Rc3OxIAJ
a24Nz000004B4ArIAK,Active,800Nz00000C2bsaIAB
a24Nz000004B5i1IAC,Complete,800Nz00000A5PrJIAV
a24Nz000004B7FBIA0,Active,800Nz00000MxWdfIAF
a24Nz000004B8mLIAS,Complete,800Nz000001BnkpIAC
a24Nz000004BH1dIAG,Active,800Nz000002iLkVIAU
a24Nz000004BH3FIAW,Complete,800Nz00000KJ4W0IAL
a24Nz000004BemDIAS,Active,800Nz00000Le90UIAR
a24Nz000004BiTFIA0,Active,800Nz00000KaC3zIAF
a24Nz000004BiWTIA0,Complete,800Nz00000QYmmXIAT
a24Nz000004BkBhIAK,Active,800Nz00000ISQAAIA5
a24Nz000004BrgEIAS,Active,800Nz000003W3abIAC
a24Nz000004BunlIAC,Complete,800Nz000008I5xYIAS
a24Nz000004Buz4IAC,Complete,800Nz00000AzATBIA3
a24Nz000004CNmXIAW,Active,800Nz00000EUkIdIAL
a24Nz000004CO7WIAW,Active,800Nz000009Vnc0IAC
a24Nz000004CRmvIAG,Active,800Nz00000IEqcNIAT
a24Nz000004CU9iIAG,Complete,800Nz000007yNybIAE
a24Nz000004CxA5IAK,Complete,800Nz00000IZ1lKIAT
a24Nz000004CxMzIAK,Complete,800Nz00000GMHSSIA5
a24Nz000004CxoQIAS,Complete,800Nz00000Hr8HHIAZ
a24Nz000004D26YIAS,Active,800Nz00000D8GptIAF
a24Nz000004D2PuIAK,Active,800Nz00000D4Z81IAF
a24Nz000004D3QnIAK,Complete,800Nz00000IVjkrIAD
a24Nz000004D3yfIAC,Active,800Nz00000D5aReIAJ
a24Nz000004D4GPIA0,Complete,800Nz00000AH95yIAD
a24Nz000004D4WXIA0,Cancelled,800Nz00000E910WIAR
a24Nz000004D4ZmIAK,Complete,800Nz00000A8bg3IAB
a24Nz000004DATtIAO,Active,800Nz00000Ke3VKIAZ
a24Nz000004DBUnIAO,Active,800Nz00000Nb248IAB
a24Nz000004DFTZIA4,Complete,800Nz00000IdRdvIAF
a24Nz000004DG9WIAW,Complete,800Nz00000P5gBZIAZ
a24Nz000004DGkbIAG,Active,800Nz00000Hx7QKIAZ
a24Nz000004DJybIAG,Active,800Nz00000Azl4JIAR
a24Nz000004DKWUIA4,Active,800Nz00000KNEI5IAP
a24Nz000004DL2jIAG,Closed - Tenant Retained,800Nz00000D5HqOIAV
a24Nz000004DMV3IAO,Complete,8008d000000Ydc2AAC
a24Nz000004DNFpIAO,Active,800Nz00000JQVGaIAP
a24Nz000004DNcPIAW,Complete,800Nz00000QvxhDIAR
a24Nz000004DQC5IAO,Active,800Nz00000C2hrjIAB
a24Nz000004DTBZIA4,Cancelled,800Nz00000BGqaeIAD
a24Nz000004DlwTIAS,Complete,800Nz000009lnLCIAY
a24Nz000004DmHRIA0,Active,800Nz00000EzoeJIAR
a24Nz000004Do7xIAC,Active,800Nz00000BdOijIAF
a24Nz000004Dq6XIAS,Active,800Nz00000KhlY4IAJ
a24Nz000004Dqo5IAC,Complete,800Nz00000IuiP1IAJ
a24Nz000004DrfJIAS,Active,800Nz000009znMoIAI
a24Nz000004Dt4PIAS,Active,800Nz00000Eq1TcIAJ
a24Nz000004DtVpIAK,Active,800Nz00000G2s4jIAB
a24Nz000004DtZ3IAK,Complete,800Nz00000G2oFdIAJ
a24Nz000004DtafIAC,Complete,800Nz00000FfLO2IAN
a24Nz000004DvhJIAS,Active,800Nz00000CDTjlIAH
a24Nz000004DxG5IAK,Active,800Nz00000Iv3N1IAJ
a24Nz000004DyorIAC,Active,800Nz00000CDfOFIA1
a24Nz000004Dz8DIAS,Active,800Nz00000CDeDhIAL
a24Nz000004DzJVIA0,Active,800Nz00000CDaLMIA1
a24Nz000004DzWPIA0,Active,800Nz0000012ayIIAQ
a24Nz000004E2MDIA0,Active,800Nz00000OZbgFIAT
a24Nz000004E2inIAC,Closed - Tenant Retained,800Nz00000H4D5UIAV
a24Nz000004E4pRIAS,Complete,800Nz00000HwBW4IAN
a24Nz000004E6mPIAS,Complete,800Nz00000J01pBIAR
a24Nz000004E8ReIAK,Active,800Nz000009zyIIIAY
a24Nz000004EDuLIAW,Active,800Nz00000CgdrEIAR
a24Nz000004EFOHIA4,Complete,800Nz00000QXcahIAD
a24Nz000004EFePIAW,Complete,800Nz00000LrJF2IAN
a24Nz000004EFrJIAW,Complete,800Nz00000Kpzh9IAB
a24Nz000004EG2cIAG,Active,800Nz00000LQMLmIAP
a24Nz000004EHbNIAW,Complete,800Nz00000R1VVPIA3
a24Nz000004EJOfIAO,Active,800Nz00000DU2eWIAT
a24Nz000004EJq5IAG,Complete,800Nz000002pzjbIAA
a24Nz000004EeT7IAK,Closed - Tenant Retained,800Nz000002dac4IAA
a24Nz000004EerJIAS,Active,800Nz00000CuReXIAV
a24Nz000004EfqbIAC,Complete,800Nz00000DrNBtIAN
a24Nz000004EonRIAS,Complete,800Nz000008ypknIAA
a24Nz000004Etf4IAC,Closed - Tenant Retained,800Nz00000BmPabIAF
a24Nz000004EuPpIAK,Complete,800Nz00000AKEcGIAX
a24Nz000004EyejIAC,Active,800Nz00000MYR2jIAH
a24Nz000004F2nCIAS,Complete,800Nz00000A9JliIAF
a24Nz000004F3jGIAS,Complete,800Nz00000E3Y1uIAF
a24Nz000004F3uXIAS,Active,8008d000000YoJ4AAK
a24Nz000004F4dhIAC,Active,800Nz000009Rpz8IAC
a24Nz000004Fe2rIAC,Complete,800Nz000009c2rhIAA
a24Nz000004FgELIA0,Active,800Nz00000BmhvfIAB
a24Nz000004FgKnIAK,Active,800Nz000009YaNFIA0
a24Nz000004Fh0jIAC,Complete,800Nz00000B7mugIAB
a24Nz000004FhiHIAS,Complete,800Nz00000Rw1NeIAJ
a24Nz000004FhyQIAS,Complete,8008d000000YGu0AAG
a24Nz000004FieLIAS,Active,800Nz00000By9WjIAJ
a24Nz000004FmObIAK,Complete,800Nz00000HHE4nIAH
a24Nz000004FykjIAC,Active,800Nz00000HGYH3IAP
a24Nz000004FzLqIAK,Active,800Nz00000DIJPrIAP
a24Nz000004G9oDIAS,Active,800Nz00000DwiR1IAJ
a24Nz000004GawTIAS,Complete,800Nz00000CuOC6IAN
a24Nz000004GeLmIAK,Active,800Nz000008YMhsIAG
a24Nz000004GgKLIA0,Complete,800Nz00000JzFtqIAF
a24Nz000004GgSPIA0,Complete,800Nz00000FBNALIA5
a24Nz000004GkPhIAK,Active,800Nz00000DIiGGIA1
a24Nz000004GzJlIAK,Active,800Nz00000Dib9NIAR
a24Nz000004H55qIAC,Active,800Nz00000D5pfCIAR
a24Nz000004H83hIAC,Complete,800Nz00000KQW5hIAH
a24Nz000004H8rhIAC,Active,800Nz00000BSJxSIAX
a24Nz000004HAYXIA4,Active,800Nz00000EFmceIAD
a24Nz000004HL5lIAG,Complete,8008d000000YMlBAAW
a24Nz000004HOQDIA4,Complete,800Nz00000AHFpiIAH
a24Nz000004HOziIAG,Active,8008d000000YbJxAAK
a24Nz000004HwrhIAC,Active,800Nz00000IEL0bIAH
a24Nz000004I5oXIAS,Complete,800Nz00000CYUJQIA5
a24Nz000004IFKrIAO,Active,800Nz00000DTjthIAD
a24Nz000004IVO1IAO,Active,800Nz00000OnXppIAF
a24Nz000004IjM9IAK,Complete,800Nz00000RE1azIAD
a24Nz000004IkV7IAK,Active,800Nz00000Ccx9uIAB
a24Nz000004IpxqIAC,Complete,800Nz000003W76TIAS
a24Nz000004IrGTIA0,Active,800Nz00000CyDbWIAV
a24Nz000004Iy0DIAS,Active,800Nz00000HtCjbIAF
a24Nz000004J4DhIAK,Active,800Nz00000Gf8TSIAZ
a24Nz000004J5L3IAK,Active,800Nz00000L46FfIAJ
a24Nz000004J6CHIA0,Active,800Nz00000CydO0IAJ
a24Nz000004J8UDIA0,Complete,800Nz00000EziljIAB
a24Nz000004JEZdIAO,Closed - Tenant Retained,800Nz0000053rRXIAY
a24Nz000004JQAzIAO,Active,800Nz00000E3djDIAR
a24Nz000004JUEbIAO,Active,800Nz00000C6S4RIAV
a24Nz000004JUo5IAG,Closed - Tenant Retained,800Nz00000G2p70IAB
a24Nz000004JVNZIA4,Complete,800Nz00000EwegAIAR
a24Nz000004JWI1IAO,Complete,800Nz00000EwaHoIAJ
a24Nz000004JWt8IAG,Complete,800Nz00000ESh8SIAT
a24Nz000004JX61IAG,Active,800Nz00000MO1zCIAT
a24Nz000004JbPlIAK,Active,800Nz00000IPNFLIA5
a24Nz000004JcdZIAS,Active,800Nz00000LUgU5IAL
a24Nz000004JciPIAS,Active,800Nz00000Lrw3TIAR
a24Nz000004JiJBIA0,Complete,800Nz00000D9SlZIAV
a24Nz000004Jj2LIAS,Active,800Nz00000KkaRgIAJ
a24Nz000004JkzJIAS,Complete,800Nz00000KzXV3IAN
a24Nz000004Jm3SIAS,Active,800Nz00000Bx5YZIAZ
a24Nz000004Jo0QIAS,Active,800Nz00000C5uPFIAZ
a24Nz000004Jo8TIAS,Active,800Nz00000GACZoIAP
a24Nz000004Jq2DIAS,Active,800Nz00000A2YeGIAV
a24Nz000004Jqn0IAC,Complete,800Nz00000IWdTkIAL
a24Nz000004JrvxIAC,Complete,800Nz00000IWlJBIA1
a24Nz000004JxQHIA0,Complete,800Nz0000056M3FIAU
a24Nz000004KA7NIAW,Cancelled,800Nz00000Afk4MIAR
a24Nz000004KBeXIAW,Active,800Nz00000Jw9IGIAZ
a24Nz000004KBufIAG,Active,800Nz00000QQXvqIAH
a24Nz000004KC2jIAG,Active,800Nz00000DrOJOIA3
a24Nz000004KCfRIAW,Active,800Nz00000DiA4PIAV
a24Nz000004KJIjIAO,Complete,800Nz000009BWPEIA4
a24Nz000004KJYrIAO,Active,800Nz00000CYibLIAT
a24Nz000004KNivIAG,Active,800Nz00000DQwKIIA1
a24Nz000004KQKFIA4,Active,800Nz00000CM5P3IAL
a24Nz000004KQthIAG,Complete,800Nz00000JvxBtIAJ
a24Nz000004KTA1IAO,Complete,800Nz000009krNVIAY
a24Nz000004KToLIAW,Complete,800Nz00000IibCnIAJ
a24Nz000004KUE9IAO,Closed - Tenant Retained,800Nz00000EpHF0IAN
a24Nz000004KUUHIA4,Complete,800Nz00000CJmwlIAD
a24Nz000004KV8bIAG,Complete,800Nz00000AHmInIAL
a24Nz000004KY6TIAW,Active,800Nz00000MRyTFIA1
a24Nz000004KYhZIAW,Active,800Nz00000Ex95lIAB
a24Nz000004KuwbIAC,Active,800Nz000003GmolIAC
a24Nz000004KwjtIAC,Active,800Nz00000D4lAfIAJ
a24Nz000004Kxb7IAC,Cancelled,8008d000000YRLjAAO
a24Nz000004KyaPIAS,Active,800Nz000003GtV3IAK
a24Nz000004KynJIAS,Complete,800Nz00000GQPOBIA5
a24Nz000004KzkzIAC,Complete,800Nz00000BmaflIAB
a24Nz000004L0QvIAK,Active,800Nz00000Bk5b7IAB
a24Nz000004L0sMIAS,Active,800Nz00000CHR8LIAX
a24Nz000004L1tFIAS,Active,800Nz00000IF7VGIA1
a24Nz000004L24XIAS,Active,800Nz00000BgTImIAN
a24Nz000004L2EDIA0,Active,800Nz00000Mx1UuIAJ
a24Nz000004L2PVIA0,Complete,800Nz00000EQx1DIAT
a24Nz000004L3ILIA0,Active,800Nz00000AIP78IAH
a24Nz000004L3lOIAS,Active,800Nz00000CZ91mIAD
a24Nz000004L4CnIAK,Closed - Tenant Retained,800Nz000007flIQIAY
a24Nz000004L4eDIAS,Closed - Tenant Retained,800Nz00000JXla4IAD
a24Nz000004L541IAC,Active,800Nz00000K3swWIAR
a24Nz000004L5VRIA0,Active,800Nz000004QRbrIAG
a24Nz000004LALRIA4,Active,800Nz00000AKFJkIAP
a24Nz000004LATVIA4,Active,800Nz00000IeNy6IAF
a24Nz000004LEorIAG,Complete,800Nz00000RVkOtIAL
a24Nz000004LUIXIA4,Complete,800Nz00000Afk4MIAR
a24Nz000004LXbOIAW,Closed - Tenant Retained,800Nz00000HWnewIAD
a24Nz000004La2zIAC,Closed - Tenant Retained,800Nz00000P5qh8IAB
a24Nz000004MnkYIAS,Complete,800Nz00000F9b7xIAB
a24Nz000004Mpb3IAC,Complete,800Nz00000BSU3IIAX
a24Nz000004Mtd3IAC,Active,800Nz00000IyybdIAB
a24Nz000004N1fRIAS,Complete,800Nz00000Kkk9JIAR
a24Nz000004N2A5IAK,Complete,800Nz00000AOBKkIAP
a24Nz000004N2I9IAK,Active,800Nz00000BpiIiIAJ
a24Nz000004N2hxIAC,Complete,800Nz00000CGIV8IAP
a24Nz000004N32vIAC,Active,800Nz00000CZ8OpIAL
a24Nz000004N5KrIAK,Active,800Nz00000Ry7gdIAB
a24Nz000004N7PtIAK,Complete,800Nz00000HWuF2IAL
a24Nz000004N9bNIAS,Active,800Nz00000FWcBEIA1
a24Nz000004NA7dIAG,Complete,800Nz00000HrhhpIAB
a24Nz000004NCcTIAW,Active,800Nz00000DiLEFIA3
a24Nz000004NHKPIA4,Active,800Nz00000MCwhwIAD
a24Nz000004NXPBIA4,Active,800Nz00000AiL2zIAF
a24Nz000004NbMLIA0,Active,800Nz00000DmlegIAB
a24Nz000004NbhJIAS,Active,800Nz00000R1iaYIAR
a24Nz000004NcezIAC,Active,800Nz00000L0TUFIA3
a24Nz000004Nf8DIAS,Active,800Nz00000AfeBpIAJ
a24Nz000004NgnRIAS,Active,800Nz00000MCGXNIA5
a24Nz000004NhI5IAK,Active,800Nz00000BRTXnIAP
a24Nz000004NhtBIAS,Complete,800Nz00000M6WrpIAF
a24Nz000004NxgDIAS,Active,800Nz00000DThGjIAL
a24Nz000004O2eHIAS,Complete,800Nz00000MWuC9IAL
a24Nz000004OD1pIAG,Active,800Nz00000Mx1UrIAJ
a24Nz000004OXN8IAO,Active,800Nz00000A1mBOIAZ
a24Nz000004ObgrIAC,Active,800Nz00000A7ywPIAR
a24Nz000004OdIrIAK,Complete,800Nz00000AN6GnIAL
a24Nz000004OdVlIAK,Active,8008d000000Y5dDAAS
a24Nz000004OdYzIAK,Active,8004J000000Be2wQAC
a24Nz000004OdvZIAS,Active,800Nz00000GIbBKIA1
a24Nz000004OlczIAC,Active,800Nz00000JCa00IAD
a24Nz000004OljRIAS,Active,800Nz00000HGiBTIA1
a24Nz000004OmijIAC,Active,800Nz00000BP56HIAT
a24Nz000004OshhIAC,Complete,800Nz00000Qqz5FIAR
a24Nz000004OwYPIA0,Active,800Nz00000BCGArIAP
a24Nz000004OyvBIAS,Active,800Nz00000GfL34IAF
a24Nz000004PNn7IAG,Complete,800Nz00000PHKFKIA5
a24Nz000004POXtIAO,Complete,800Nz00000HzLHJIA3
a24Nz000004PP8zIAG,Active,800Nz00000NNX2wIAH
a24Nz000004PRM5IAO,Complete,800Nz00000ArQwHIAV
a24Nz000004PcCfIAK,Active,800Nz00000DQzZrIAL
a24Nz000004PdiDIAS,Active,800Nz00000CfOnXIAV
a24Nz000004PigHIAS,Active,800Nz00000HxqaHIAR
a24Nz000004Pj65IAC,Active,800Nz00000HxdE0IAJ
a24Nz000004PjHNIA0,Active,800Nz00000HxpSxIAJ
a24Nz000004PjPRIA0,Active,800Nz00000HxgY0IAJ
a24Nz000004PkrlIAC,Complete,800Nz00000AamjXIAR
a24Nz000004Pl1RIAS,Complete,800Nz00000Bm9AtIAJ
a24Nz000004PmGsIAK,Active,800Nz00000CE3NRIA1
a24Nz000004PmK5IAK,Active,800Nz00000IiIwZIAV
a24Nz000004PmojIAC,Active,800Nz00000HxfaIIAR
a24Nz000004PnHlIAK,Closed - Tenant Retained,8008d000000YlcRAAS
a24Nz000004PnJNIA0,Complete,800Nz00000MRQkwIAH
a24Nz000004PoIfIAK,Active,800Nz00000AO1RyIAL
a24Nz000004PpWTIA0,Active,800Nz00000CuKBiIAN
a24Nz000004ProPIAS,Active,800Nz00000IS2mAIAT
a24Nz000004Pt5RIAS,Complete,800Nz00000ShORyIAN
a24Nz000004QCxhIAG,Active,800Nz00000GPH65IAH
a24Nz000004QEzVIAW,Complete,800Nz00000JN6hiIAD
a24Nz000004QL4vIAG,Active,800Nz00000GPq3sIAD
a24Nz000004QQmAIAW,Active,800Nz00000Arfc1IAB
a24Nz000004QSsnIAG,Complete,800Nz00000H7f6IIAR
a24Nz000004QVlpIAG,Active,800Nz00000OudH3IAJ
a24Nz000004QVp3IAG,Active,800Nz00000G28t9IAB
a24Nz000004QZhNIAW,Active,800Nz00000E3WI1IAN
a24Nz000004QbPpIAK,Active,800Nz00000OEG8nIAH
a24Nz000004QfObIAK,Complete,800Nz000009uX4LIAU
a24Nz000004QgniIAC,Active,800Nz00000G2afoIAB
a24Nz000004QnVpIAK,Complete,800Nz00000Bp2wJIAR
a24Nz000004R0w5IAC,Active,800Nz00000EAq2LIAT
a24Nz000004Rc25IAC,Active,800Nz00000CDdELIA1
a24Nz000004ReFBIA0,Active,800Nz00000RHbDQIA1
a24Nz000004ReiDIAS,Active,800Nz00000BhObrIAF
a24Nz000004RfETIA0,Active,800Nz00000DQfOGIA1
a24Nz000004RfeHIAS,Active,800Nz00000BxGLyIAN
a24Nz000004Rn2LIAS,Active,800Nz00000KhGUEIA3
a24Nz000004Rr2jIAC,Active,8008d000000YBrDAAW
a24Nz000004RsgLIAS,Complete,800Nz00000BMFLXIA5
a24Nz000004RtEDIA0,Complete,800Nz00000C2yJKIAZ
a24Nz000004RuBtIAK,Active,800Nz00000GpYT4IAN
a24Nz000004RutRIAS,Active,800Nz00000AwwYvIAJ
a24Nz000004RvxZIAS,Active,800Nz00000BgQuRIAV
a24Nz000004S0XRIA0,Active,800Nz00000DQo8HIAT
a24Nz000004S0lxIAC,Active,800Nz00000GuAfAIAV
a24Nz000004S2z4IAC,Active,800Nz00000DTK2RIAX
a24Nz000004S3jpIAC,Active,800Nz00000Lrop0IAB
a24Nz000004S46PIAS,Active,800Nz00000944rDIAQ
a24Nz000004S5byIAC,Complete,800Nz00000G9tkYIAR
a24Nz000004S6crIAC,Active,800Nz00000GP7N1IAL
a24Nz000004S7AjIAK,Active,800Nz00000A9OdMIAV
a24Nz000004S9CXIA0,Active,800Nz00000E3Ah7IAF
a24Nz000004S9fZIAS,Active,800Nz00000KllBSIAZ
a24Nz000004SDcjIAG,Active,800Nz00000QXUwQIAX
a24Nz000004SZlKIAW,Active,800Nz00000CDyAtIAL
a24Nz000004ScCvIAK,Active,800Nz00000NKRvPIAX
a24Nz000004Sg6rIAC,Active,800Nz00000AuhBGIAZ
a24Nz000004SgYHIA0,Active,800Nz00000K7PKsIAN
a24Nz000004SghxIAC,Active,800Nz00000DQdhXIAT
a24Nz000004ShfdIAC,Active,800Nz00000N0wuvIAB
a24Nz000004SjG1IAK,Complete,800Nz00000CDx5AIAT
a24Nz000004SjXlIAK,Complete,800Nz00000CE8oQIAT
a24Nz000004SkK9IAK,Complete,800Nz00000QYefDIAT
a24Nz000004Sm4DIAS,Active,800Nz00000B7yFpIAJ
a24Nz000004SmYrIAK,Closed - Tenant Retained,800Nz00000D5XiIIAV
a24Nz000004SmvRIAS,Active,800Nz000003xdWgIAI
a24Nz000004SnTJIA0,Active,800Nz00000KFPYsIAP
a24Nz000004SqscIAC,Active,800Nz00000CcZIxIAN
a24Nz000004StNSIA0,Active,800Nz00000MD1HmIAL
a24Nz000004SvaXIAS,Active,800Nz00000AdccMIAR
a24Nz000004T1w5IAC,Complete,800Nz00000Rc2vsIAB
a24Nz000004T2IfIAK,Active,800Nz000001IIveIAG
a24Nz000004T2SLIA0,Active,800Nz000001gDekIAE
a24Nz000004T5bWIAS,Active,800Nz00000BH0BmIAL
a24Nz000004T75SIAS,Active,8008d000000YnnEAAS
a24Nz000004T9LmIAK,Active,800Nz00000DWkEkIAL
a24Nz000004TEIDIA4,Complete,800Nz00000E4UVmIAN
a24Nz000004TGa9IAG,Complete,800Nz00000L5B71IAF
a24Nz000004TIorIAG,Complete,800Nz00000FLKG1IAP
a24Nz000004TZUjIAO,Complete,800Nz000002HCekIAG
a24Nz000004TbUvIAK,Active,800Nz00000ECB9gIAH
a24Nz000004TcafIAC,Active,800Nz00000CESqUIAX
a24Nz000004TkefIAC,Active,800Nz00000CvSlRIAV
a24Nz000004ToLhIAK,Active,800Nz00000AsAZPIA3
a24Nz000004TrGLIA0,Active,800Nz00000C3To9IAF
a24Nz000004TrppIAC,Active,800Nz00000BLeafIAD
a24Nz000004Ts9CIAS,Complete,800Nz00000Rpt34IAB
a24Nz000004TtZtIAK,Active,800Nz00000DXyvcIAD
a24Nz000004TuqvIAC,Active,800Nz00000AwWxwIAF
a24Nz000004TyrJIAS,Complete,800Nz00000E82JCIAZ
a24Nz000004U0l5IAC,Complete,800Nz000000dZ2jIAE
a24Nz000004U17eIAC,Complete,800Nz00000KzyTfIAJ
a24Nz000004U2uwIAC,Active,800Nz00000JwhReIAJ
a24Nz000004U43uIAC,Complete,800Nz00000G2kDfIAJ
a24Nz000004U4DZIA0,Complete,800Nz000004kBBBIA2
a24Nz000004U4LdIAK,Complete,800Nz000009SBzUIAW
a24Nz000004U4qHIAS,Complete,800Nz00000G2kyrIAB
a24Nz000004U54nIAC,Complete,800Nz00000G2l4sIAB
a24Nz000004U5BFIA0,Complete,800Nz00000G2oXQIAZ
a24Nz000004U6IcIAK,Complete,800Nz00000G2SC2IAN
a24Nz000004U6gnIAC,Complete,800Nz00000G2p22IAB
a24Nz000004U6ldIAC,Complete,800Nz00000G7CzMIAV
a24Nz000004U6nFIAS,Complete,800Nz00000GvghOIAR
a24Nz000004U6orIAC,Complete,800Nz00000G2fSYIAZ
a24Nz000004U6wvIAC,Complete,800Nz00000G2epnIAB
a24Nz000004UNBNIA4,Active,800Nz00000EveFKIAZ
a24Nz000004UNPtIAO,Active,800Nz00000D8l8kIAB
a24Nz000004UNUjIAO,Complete,800Nz00000RcgTPIAZ
a24Nz000004UOAfIAO,Complete,800Nz00000J63miIAB
a24Nz000004UQXRIA4,Complete,8008d000000YBiLAAW
a24Nz000004UUWDIA4,Complete,800Nz00000IzcpDIAR
a24Nz000004UVIbIAO,Active,800Nz00000KZxZaIAL
a24Nz000004UXQrIAO,Active,800Nz00000B6AKxIAN
a24Nz000004UXsHIAW,Active,800Nz00000MeXX3IAN
a24Nz000004UaADIA0,Complete,800Nz00000Q9kPjIAJ
a24Nz000004UdjBIAS,Complete,800Nz00000BOXEKIA5
a24Nz000004UelhIAC,Active,800Nz00000KaPcOIAV
a24Nz000004UhJlIAK,Active,800Nz00000KU1CzIAL
a24Nz000004UkRJIA0,Active,800Nz00000EeK3CIAV
a24Nz000004UngvIAC,Active,800Nz00000Ot6AJIAZ
a24Nz000004UoWXIA0,Complete,800Nz00000T9tJBIAZ
a24Nz000004VB3JIAW,Active,800Nz00000E47PXIAZ
a24Nz000004VBBNIA4,Active,800Nz00000IUt80IAD
a24Nz000004VCVdIAO,Closed - Tenant Retained,800Nz000008b2zDIAQ
a24Nz000004VEqnIAG,Active,800Nz00000JjoU0IAJ
a24Nz000004VHTiIAO,Active,800Nz00000EW3FhIAL
a24Nz000004VJSHIA4,Active,800Nz00000Ck1odIAB
a24Nz000004VKcrIAG,Active,800Nz00000D8JnlIAF
a24Nz000004VRrFIAW,Active,800Nz00000BErPeIAL
a24Nz000004VS7NIAW,Active,800Nz00000ArcWFIAZ
a24Nz000004VSaPIAW,Active,800Nz00000EJs9jIAD
a24Nz000004VSk5IAG,Active,800Nz00000RzVSSIA3
a24Nz000004VT0DIAW,Active,800Nz00000DrdrsIAB
a24Nz000004VT8HIAW,Active,800Nz00000CymBEIAZ
a24Nz000004VVGXIA4,Complete,800Nz00000De19HIAR
a24Nz000004Wd2LIAS,Active,800Nz000004XqYnIAK
a24Nz000004WeJNIA0,Active,800Nz00000HruQXIAZ
a24Nz000004WgjNIAS,Active,800Nz00000DjDhaIAF
a24Nz000004WgoDIAS,Active,800Nz00000LaPXBIA3
a24Nz000004Wgt3IAC,Active,800Nz00000AdGKDIA3
a24Nz000004WhFdIAK,Active,800Nz00000IMF6AIAX
a24Nz000004WktSIAS,Active,800Nz00000CJWuwIAH
a24Nz000004WkyHIAS,Active,800Nz00000E4kaWIAR
a24Nz000004WlW9IAK,Active,800Nz00000AwnHDIAZ
a24Nz000004WlntIAC,Active,800Nz00000AryLRIAZ
a24Nz000004WnHpIAK,Active,800Nz00000BMmxNIAT
a24Nz000004WoAfIAK,Active,800Nz00000Cvaw3IAB
a24Nz000004Wpt7IAC,Active,800Nz00000D9XWsIAN
a24Nz000004Ws4bIAC,Complete,800Nz00000H320dIAB
a24Nz000004WuftIAC,Complete,800Nz000001IG2fIAG
a24Nz000004WvyXIAS,Active,800Nz00000MbCySIAV
a24Nz000004WwZdIAK,Active,800Nz00000CYqNCIA1
a24Nz000004WyZpIAK,Complete,800Nz00000HBXIEIA5
a24Nz000004WymjIAC,Active,800Nz00000JCE99IAH
a24Nz000004X0GfIAK,Active,800Nz0000027iRQIAY
a24Nz000004X0QLIA0,Active,800Nz00000F3KcoIAF
a24Nz000004X2C1IAK,Active,800Nz00000BwdihIAB
a24Nz000004XLxpIAG,Active,800Nz00000EWCArIAP
a24Nz000004XMM1IAO,Active,800Nz00000AurvEIAR
a24Nz000004XMsHIAW,Active,800Nz00000LoMXVIA3
a24Nz000004XPBpIAO,Active,800Nz00000BPclUIAT
a24Nz000004XPYPIA4,Active,800Nz00000AwmONIAZ
a24Nz000004XQe9IAG,Active,800Nz00000AdUDTIA3
a24Nz000004XSJNIA4,Active,800Nz00000MQmvdIAD
a24Nz000004XSw5IAG,Active,800Nz00000CgCnkIAF
a24Nz000004XZntIAG,Active,800Nz00000GqgBhIAJ
a24Nz000004XajxIAC,Active,800Nz00000QNzf0IAD
a24Nz000004XbBNIA0,Active,800Nz00000ERYs1IAH
a24Nz000004XdoHIAS,Active,800Nz00000MFsoDIAT
a24Nz000004Xib3IAC,Complete,800Nz00000D42lMIAR
a24Nz000004Xj8vIAC,Active,800Nz000009E0cTIAS
a24Nz000004XpFxIAK,Active,800Nz00000GHZORIA5
a24Nz000004XqVNIA0,Active,800Nz000009GVqnIAG
a24Nz000004Y4riIAC,Active,800Nz00000B9ElSIAV
a24Nz000004Y6lRIAS,Active,800Nz00000A8TYZIA3
a24Nz000004Y88wIAC,Active,800Nz00000Aj9hLIAR
