"PMS_Reference__c","tenancy_status__c","status"
"222579085006","Current","Activated"
"317353072004","Current","Activated"
"317356066003","Current","Activated"
"222579061005","Current","Activated"
"222579056003","Current","Activated"
"317356062003","Current","Activated"
"222639068003","Current","Activated"
"222630008004","Current","Activated"
"222639033003","Current","Activated"
"222639078002","Current","Activated"
"222579083002","Current","Activated"
"222579145003","Current","Activated"
"317353073003","Current","Activated"
"317352093003","Current","Activated"
"222639076001","Current","Activated"
"222639121003","Current","Activated"
"222579111003","Current","Activated"
"317923009002","Current","Activated"
"317352097002","Current","Activated"
"317352081001","Current","Activated"
"317352153002","Current","Activated"
"317356091002","Current","Activated"
"222579100003","Current","Activated"
"222630154004","Current","Activated"
"317352124004","Current","Activated"
"317352001005","Current","Activated"
"317352064002","Current","Activated"
"222630074004","Current","Activated"
"222630207004","Current","Activated"
"222579024005","Current","Activated"
"222579097004","Current","Activated"
"317352089007","Current","Activated"
"222630205004","Current","Activated"
"318292001001","Current","Activated"
"317356061002","Current","Activated"
"222630003010","Current","Activated"
"222639055003","Current","Activated"
"222639119004","Current","Activated"
"317356080002","Current","Activated"
"317356056002","Current","Activated"
"222579122001","Current","Activated"
"317356110002","Current","Activated"
"418614004001","Current","Activated"
"418622007003","Current","Activated"
"418645025003","Current","Activated"
"317356054003","Current","Activated"
"222630215006","Current","Activated"
"317919001001","Current","Activated"
"317352058002","Current","Activated"
"317351144002","Current","Activated"
"317935001001","Current","Activated"
"222630213005","Current","Activated"
"418624002006","Current","Activated"
"222579086003","Current","Activated"
"222579135004","Current","Activated"
"222579148004","Current","Activated"
"318293035002","Current","Activated"
"318293171002","Current","Activated"
"222579060004","Current","Activated"
"317352048002","Current","Activated"
"318037001001","Current","Activated"
"317356088002","Current","Activated"
"317916001001","Current","Activated"
"222579130003","Current","Activated"
"222630040006","Current","Activated"
"317351059002","Current","Activated"
"317351037007","Current","Activated"
"318027001002","Current","Activated"
"318293115001","Current","Activated"
"418578026002","Current","Activated"
"821030001001","Current","Activated"
"418606001001","Current","Activated"
"418610004003","Current","Activated"
"418613003002","Current","Activated"
"418577014004","Current","Activated"
"222579009004","Current","Activated"
"317900001001","Current","Activated"
"222630167003","Current","Activated"
"318293103003","Current","Activated"
"222579076002","Current","Activated"
"418601002005","Current","Activated"
"418634002005","Current","Activated"
"222579052002","Current","Activated"
"222579077004","Current","Activated"
"222639032001","Current","Activated"
"222639058003","Current","Activated"
"222579072006","Current","Activated"
"222639091003","Current","Activated"
"317352110002","Current","Activated"
"317351149002","Current","Activated"
"317944001001","Current","Activated"
"222579091004","Current","Activated"
"317923010004","Current","Activated"
"317352052005","Current","Activated"
"418636025005","Current","Activated"
"222579098005","Current","Activated"
"317351142002","Current","Activated"
"222579118003","Current","Activated"
"222630222005","Current","Activated"
"222630230004","Current","Activated"
"317930001001","Current","Activated"
"317923004004","Current","Activated"
"222630070004","Current","Activated"
"317987001001","Current","Activated"
"222579107004","Current","Activated"
"418576049005","Current","Activated"
"317351002005","Current","Activated"
"418645041003","Current","Activated"
"317352107001","Current","Activated"
"317351102005","Current","Activated"
"317352084003","Current","Activated"
"317352060004","Current","Activated"
"317351009002","Current","Activated"
"317934001001","Current","Activated"
"317351049004","Current","Activated"
"317352028001","Current","Activated"
"222639136004","Current","Activated"
"222630208007","Current","Activated"
"318010001002","Current","Activated"
"222579033007","Current","Activated"
"222639065003","Current","Activated"
"317352056005","Current","Activated"
"317351078004","Current","Activated"
"317351154003","Current","Activated"
"317923005004","Current","Activated"
"317352003002","Current","Activated"
"222639049005","Current","Activated"
"222579123004","Current","Activated"
"418576083006","Current","Activated"
"222579150004","Current","Activated"
"317351035004","Current","Activated"
"222639124004","Current","Activated"
"222579136003","Current","Activated"
"317351094002","Current","Activated"
"318293011002","Current","Activated"
"317351024001","Current","Activated"
"317352024002","Current","Activated"
"222579155003","Current","Activated"
"222630202001","Current","Activated"
"318293133003","Current","Activated"
"317351034006","Current","Activated"
"317351073002","Current","Activated"
"317351029001","Current","Activated"
"317351077003","Current","Activated"
"317352098002","Current","Activated"
"317351044005","Current","Activated"
"317351055002","Current","Activated"
"222630039007","Current","Activated"
"222630087004","Current","Activated"
"222630094009","Current","Activated"
"317351032003","Current","Activated"
"222639030002","Current","Activated"
"222630221004","Current","Activated"
"317351026004","Current","Activated"
"317352080001","Current","Activated"
"317351013009","Current","Activated"
"317352026007","Current","Activated"
"222639130003","Current","Activated"
"317352004002","Current","Activated"
"222639019002","Current","Activated"
"318294016001","Current","Activated"
"318293185003","Current","Activated"
"222639041002","Current","Activated"
"317352078002","Current","Activated"
"317351087002","Current","Activated"
"222630004003","Current","Activated"
"317352012002","Current","Activated"
"317351043006","Current","Activated"
"317352010006","Current","Activated"
"222639071003","Current","Activated"
"222630065003","Current","Activated"
"317351040005","Current","Activated"
"222639008003","Current","Activated"
"222630155004","Current","Activated"
"318293022002","Current","Activated"
"222639015004","Current","Activated"
"317351082006","Current","Activated"
"222630050004","Current","Activated"
"222630067002","Current","Activated"
"317352005001","Current","Activated"
"317351051003","Current","Activated"
"222630021003","Current","Activated"
"317351019002","Current","Activated"
"222630179003","Current","Activated"
"222639007004","Current","Activated"
"222630034003","Current","Activated"
"317352090002","Current","Activated"
"318052001001","Current","Activated"
"317352017003","Current","Activated"
"317351095004","Current","Activated"
"222639117004","Current","Activated"
"222639026003","Current","Activated"
"317352065002","Current","Activated"
"317351042010","Current","Activated"
"317352034002","Current","Activated"
"317352020003","Current","Activated"
"318053001001","Current","Activated"
"318056001005","Current","Activated"
"418565066001","Current","Activated"
"222630010003","Current","Activated"
"222630078005","Current","Activated"
"317352135001","Current","Activated"
"222639061003","Current","Activated"
"317351041002","Current","Activated"
"317352144002","Current","Activated"
"317352007001","Current","Activated"
"222639126001","Current","Activated"
"317351143001","Current","Activated"
"317352160006","Current","Activated"
"317352019006","Current","Activated"
"222639106006","Current","Activated"
"222630071005","Current","Activated"
"222630041006","Current","Activated"
"222630082002","Current","Activated"
"317352127001","Current","Activated"
"317351066005","Current","Activated"
"222639073005","Current","Activated"
"317351079003","Current","Activated"
"317351071007","Current","Activated"
"222639075005","Current","Activated"
"222630119004","Current","Activated"
"222639013004","Current","Activated"
"317352082008","Current","Activated"
"222639010003","Current","Activated"
"317351145004","Current","Activated"
"222639024005","Current","Activated"
"222630033004","Current","Activated"
"317351097002","Current","Activated"
"222639074003","Current","Activated"
"317351093004","Current","Activated"
"317351070007","Current","Activated"
"317351036004","Current","Activated"
"317352016001","Current","Activated"
"317352105001","Current","Activated"
"317951001001","Current","Activated"
"317352023002","Current","Activated"
"222630015001","Current","Activated"
"222639057005","Current","Activated"
"222639125004","Current","Activated"
"222630020004","Current","Activated"
"317351069006","Current","Activated"
"418565036002","Current","Activated"
"418576084001","Current","Activated"
"418565011003","Current","Activated"
"317351057004","Current","Activated"
"317976001001","Current","Activated"
"222639092005","Current","Activated"
"222630049003","Current","Activated"
"222630142007","Current","Activated"
"222630085004","Current","Activated"
"318013001003","Current","Activated"
"222630022006","Current","Activated"
"317352014004","Current","Activated"
"317352106002","Current","Activated"
"317352140002","Current","Activated"
"318293170001","Current","Activated"
"317971001001","Current","Activated"
"318018001002","Current","Activated"
"418550002007","Current","Activated"
"418550001007","Current","Activated"
"317351045002","Current","Activated"
"317351065004","Current","Activated"
"222639082003","Current","Activated"
"222630108006","Current","Activated"
"222639021004","Current","Activated"
"317351085002","Current","Activated"
"318293013001","Current","Activated"
"318293106001","Current","Activated"
"317351047004","Current","Activated"
"317352039003","Current","Activated"
"317352118002","Current","Activated"
"318293164002","Current","Activated"
"318293186003","Current","Activated"
"318293175001","Current","Activated"
"222630161006","Current","Activated"
"822039001001","Current","Activated"
"822151001001","Current","Activated"
"900002075001","Current","Activated"
"900002101003","Current","Activated"
"317351062002","Current","Activated"
"222639127002","Current","Activated"
"318055001003","Current","Activated"
"222630014002","Current","Activated"
"222630089005","Current","Activated"
"222639042005","Current","Activated"
"222630035007","Current","Activated"
"222639100002","Current","Activated"
"317352036006","Current","Activated"
"222630051006","Current","Activated"
"222630026006","Current","Activated"
"317351063003","Current","Activated"
"222630057005","Current","Activated"
"418564036001","Current","Activated"
"317351039007","Current","Activated"
"317351100002","Current","Activated"
"317352045003","Current","Activated"
"317351076006","Current","Activated"
"317351103002","Current","Activated"
"317351092003","Current","Activated"
"317352018007","Current","Activated"
"222639048001","Current","Activated"
"222639133004","Current","Activated"
"317352148005","Current","Activated"
"222639086004","Current","Activated"
"317352037001","Current","Activated"
"222630098003","Current","Activated"
"222630175003","Current","Activated"
"222630037005","Current","Activated"
"317984001001","Current","Activated"
"222630130005","Current","Activated"
"222639028004","Current","Activated"
"317351088001","Current","Activated"
"317351089001","Current","Activated"
"317961001001","Current","Activated"
"317352041004","Current","Activated"
"222630171004","Current","Activated"
"318292075002","Current","Activated"
"222630036006","Current","Activated"
"318293232001","Current","Activated"
"418620005002","Current","Activated"
"317351058001","Current","Activated"
"222639035003","Current","Activated"
"317352055006","Current","Activated"
"222639064004","Current","Activated"
"222630047003","Current","Activated"
"317352102006","Current","Activated"
"317352116003","Current","Activated"
"317352131001","Current","Activated"
"318006001001","Current","Activated"
"222630062003","Current","Activated"
"317352043006","Current","Activated"
"222630017004","Current","Activated"
"317969001001","Current","Activated"
"222630068004","Current","Activated"
"222639025003","Current","Activated"
"318029001001","Current","Activated"
"318292071002","Current","Activated"
"317351139002","Current","Activated"
"317352085001","Current","Activated"
"222630081003","Current","Activated"
"821569001001","Current","Activated"
"317352053001","Current","Activated"
"222639053004","Current","Activated"
"222639004001","Current","Activated"
"222630116003","Current","Activated"
"317351153001","Current","Activated"
"317352061006","Current","Activated"
"222630212005","Current","Activated"
"317352070001","Current","Activated"
"317352156003","Current","Activated"
"222630144006","Current","Activated"
"317351083001","Current","Activated"
"317352104001","Current","Activated"
"222639062007","Current","Activated"
"317351068007","Current","Activated"
"222630134005","Current","Activated"
"318040001001","Current","Activated"
"318293030001","Current","Activated"
"318293045002","Current","Activated"
"222630048005","Current","Activated"
"222639043003","Current","Activated"
"318292017002","Current","Activated"
"318292024001","Current","Activated"
"317352042002","Current","Activated"
"317352025004","Current","Activated"
"317352050002","Current","Activated"
"318293027003","Current","Activated"
"318294007001","Current","Activated"
"222630025004","Current","Activated"
"222630077002","Current","Activated"
"317352054001","Current","Activated"
"318293172002","Current","Activated"
"318293195001","Current","Activated"
"222639037006","Current","Activated"
"317352115001","Current","Activated"
"222630193001","Current","Activated"
"318023001002","Current","Activated"
"222639103004","Current","Activated"
"317352113005","Current","Activated"
"317351074002","Current","Activated"
"318293023001","Current","Activated"
"318293038002","Current","Activated"
"418569005001","Current","Activated"
"222630045008","Current","Activated"
"222630099004","Current","Activated"
"317352096002","Current","Activated"
"317352074002","Current","Activated"
"222639052001","Current","Activated"
"222639118005","Current","Activated"
"317960001001","Current","Activated"
"222630106004","Current","Activated"
"318292005003","Current","Activated"
"317351099002","Current","Activated"
"222630148003","Current","Activated"
"317964001002","Current","Activated"
"318293043001","Current","Activated"
"318293068001","Current","Activated"
"317352117004","Current","Activated"
"318294019002","Current","Activated"
"418564001001","Current","Activated"
"222639097005","Current","Activated"
"317352136007","Current","Activated"
"317352146002","Current","Activated"
"318293083004","Current","Activated"
"317352083010","Current","Activated"
"222639018003","Current","Activated"
"318026001001","Current","Activated"
"318046001002","Current","Activated"
"317351150002","Current","Activated"
"222630095005","Current","Activated"
"222630080008","Current","Activated"
"317352147001","Current","Activated"
"318293029002","Current","Activated"
"317351096004","Current","Activated"
"222630163006","Current","Activated"
"222630113003","Current","Activated"
"318293159001","Current","Activated"
"318292086002","Current","Activated"
"318293166001","Current","Activated"
"222639080003","Current","Activated"
"222630110004","Current","Activated"
"222630104006","Current","Activated"
"317352139002","Current","Activated"
"222639085006","Current","Activated"
"222639123001","Current","Activated"
"222630219003","Current","Activated"
"317351151001","Current","Activated"
"222630060004","Current","Activated"
"317983001001","Current","Activated"
"222630083003","Current","Activated"
"317352068002","Current","Activated"
"317352125006","Current","Activated"
"822092001001","Current","Activated"
"317351081002","Current","Activated"
"222630150004","Current","Activated"
"222639072002","Current","Activated"
"318028001002","Current","Activated"
"317352077005","Current","Activated"
"222630042005","Current","Activated"
"317352126003","Current","Activated"
"317352112006","Current","Activated"
"222639044004","Current","Activated"
"317352091002","Current","Activated"
"418576055003","Current","Activated"
"418576061004","Current","Activated"
"318292027005","Current","Activated"
"318292028003","Current","Activated"
"222639110002","Current","Activated"
"317352132003","Current","Activated"
"317352071003","Current","Activated"
"222630210006","Current","Activated"
"222630178003","Current","Activated"
"222630220005","Current","Activated"
"222639115006","Current","Activated"
"317352155002","Current","Activated"
"222630121004","Current","Activated"
"418537026008","Current","Activated"
"317977001001","Current","Activated"
"222639104004","Current","Activated"
"222630165005","Current","Activated"
"222630180004","Current","Activated"
"318057001002","Current","Activated"
"222630125007","Current","Activated"
"317352133005","Current","Activated"
"318293033001","Current","Activated"
"418574043002","Current","Activated"
"317352130003","Current","Activated"
"317352159001","Current","Activated"
"222630190004","Current","Activated"
"222639139003","Current","Activated"
"222630174004","Current","Activated"
"318293004001","Current","Activated"
"222639059004","Current","Activated"
"318292015002","Current","Activated"
"418597002001","Current","Activated"
"418602004001","Current","Activated"
"222630184003","Current","Activated"
"318293053001","Current","Activated"
"318312003002","Current","Activated"
"222630092005","Current","Activated"
"317987002001","Current","Activated"
"318292082003","Current","Activated"
"222630096003","Current","Activated"
"418593003001","Current","Activated"
"418538004009","Current","Activated"
"222639129002","Current","Activated"
"318293071002","Current","Activated"
"821265001001","Current","Activated"
"222630181006","Current","Activated"
"318294015001","Current","Activated"
"418576105005","Current","Activated"
"317352072003","Current","Activated"
"418606004004","Current","Activated"
"418577034003","Current","Activated"
"317352154006","Current","Activated"
"317352009001","Current","Activated"
"418615007005","Current","Activated"
"418577020003","Current","Activated"
"317352094002","Current","Activated"
"318292076001","Current","Activated"
"318295019001","Current","Activated"
"222639069003","Current","Activated"
"318292087001","Current","Activated"
"318293194001","Current","Activated"
"222639054004","Current","Activated"
"318293075001","Current","Activated"
"418569001001","Current","Activated"
"318294032002","Current","Activated"
"418598002004","Current","Activated"
"222639113003","Current","Activated"
"317352108001","Current","Activated"
"318293084002","Current","Activated"
"318293176003","Current","Activated"
"222639070003","Current","Activated"
"317965001001","Current","Activated"
"317352122002","Current","Activated"
"318312001004","Current","Activated"
"222639116003","Current","Activated"
"222630151005","Current","Activated"
"317352086003","Current","Activated"
"317352100004","Current","Activated"
"418596004006","Current","Activated"
"222639112005","Current","Activated"
"222630107004","Current","Activated"
"317352062005","Current","Activated"
"317352121001","Current","Activated"
"418550015006","Current","Activated"
"222639102004","Current","Activated"
"318292016001","Current","Activated"
"318293026002","Current","Activated"
"318293144001","Current","Activated"
"317352095005","Current","Activated"
"318034001002","Current","Activated"
"318293005001","Current","Activated"
"418615003002","Current","Activated"
"821364001001","Current","Activated"
"317352109003","Current","Activated"
"418574008009","Current","Activated"
"418576101005","Current","Activated"
"318293012003","Current","Activated"
"318293236001","Current","Activated"
"418602001003","Current","Activated"
"222639109002","Current","Activated"
"222630147003","Current","Activated"
"418566011001","Current","Activated"
"222639137006","Current","Activated"
"222630123002","Current","Activated"
"318014001001","Current","Activated"
"318295007002","Current","Activated"
"222630090003","Current","Activated"
"222630199006","Current","Activated"
"318058001002","Current","Activated"
"418537003006","Current","Activated"
"222630187005","Current","Activated"
"418591001002","Current","Activated"
"222639131005","Current","Activated"
"318293055002","Current","Activated"
"318293217001","Current","Activated"
"317352149001","Current","Activated"
"418537014005","Current","Activated"
"318293205001","Current","Activated"
"317352158006","Current","Activated"
"318295025001","Current","Activated"
"317352134002","Current","Activated"
"317352120001","Current","Activated"
"318293094001","Current","Activated"
"318295018001","Current","Activated"
"418645103005","Current","Activated"
"222630105006","Current","Activated"
"318295011001","Current","Activated"
"418596005005","Current","Activated"
"418636026002","Current","Activated"
"317352151004","Current","Activated"
"222630122005","Current","Activated"
"318293058001","Current","Activated"
"222630084002","Current","Activated"
"318293007001","Current","Activated"
"318293048002","Current","Activated"
"418597005001","Current","Activated"
"318312007001","Current","Activated"
"418550005004","Current","Activated"
"317352150005","Current","Activated"
"222630139005","Current","Activated"
"222630229006","Current","Activated"
"318292035001","Current","Activated"
"418537011007","Current","Activated"
"318294023001","Current","Activated"
"318293213003","Current","Activated"
"222630133006","Current","Activated"
"318293199002","Current","Activated"
"418578037002","Current","Activated"
"418574038003","Current","Activated"
"318293111002","Current","Activated"
"418564017001","Current","Activated"
"222630117002","Current","Activated"
"318045001002","Current","Activated"
"418577030004","Current","Activated"
"222630129003","Current","Activated"
"222630127003","Current","Activated"
"222630185003","Current","Activated"
"318293183002","Current","Activated"
"222630093003","Current","Activated"
"318292042002","Current","Activated"
"318292073001","Current","Activated"
"318293152001","Current","Activated"
"318293060001","Current","Activated"
"318293126001","Current","Activated"
"418601005004","Current","Activated"
"222630145003","Current","Activated"
"222630170003","Current","Activated"
"222630157002","Current","Activated"
"222630100005","Current","Activated"
"222630109004","Current","Activated"
"222630196005","Current","Activated"
"222630152002","Current","Activated"
"418599002004","Current","Activated"
"222630234005","Current","Activated"
"318039001002","Current","Activated"
"318047001003","Current","Activated"
"418634001002","Current","Activated"
"318292079002","Current","Activated"
"418550008004","Current","Activated"
"318293148002","Current","Activated"
"318295021001","Current","Activated"
"222630111005","Current","Activated"
"318293021001","Current","Activated"
"418613001001","Current","Activated"
"418577006001","Current","Activated"
"222630030008","Current","Activated"
"318035001001","Current","Activated"
"318293122001","Current","Activated"
"418574028002","Current","Activated"
"222630149007","Current","Activated"
"318292006001","Current","Activated"
"222630183002","Current","Activated"
"318001001002","Current","Activated"
"318293014003","Current","Activated"
"418537010002","Current","Activated"
"222630136002","Current","Activated"
"418604006001","Current","Activated"
"418577010004","Current","Activated"
"418622006001","Current","Activated"
"222630114003","Current","Activated"
"418616007002","Current","Activated"
"418621006007","Current","Activated"
"318012001001","Current","Activated"
"318293190001","Current","Activated"
"418616003002","Current","Activated"
"418617007002","Current","Activated"
"418577032004","Current","Activated"
"222630164002","Current","Activated"
"318292011002","Current","Activated"
"318293037001","Current","Activated"
"222630224005","Current","Activated"
"222630159003","Current","Activated"
"418603005002","Current","Activated"
"418614001003","Current","Activated"
"418578072004","Current","Activated"
"418615001004","Current","Activated"
"418565002002","Current","Activated"
"222630236005","Current","Activated"
"222630169005","Current","Activated"
"318293041002","Current","Activated"
"318293077002","Current","Activated"
"318293080001","Current","Activated"
"318292068005","Current","Activated"
"222630197005","Current","Activated"
"318293010002","Current","Activated"
"318293124003","Current","Activated"
"222630232004","Current","Activated"
"318293114001","Current","Activated"
"418585003003","Current","Activated"
"418538048004","Current","Activated"
"222630198002","Current","Activated"
"318021001003","Current","Activated"
"318295013001","Current","Activated"
"318293150001","Current","Activated"
"222630186003","Current","Activated"
"318295008001","Current","Activated"
"318293191002","Current","Activated"
"222630214003","Current","Activated"
"318015001003","Current","Activated"
"318312008004","Current","Activated"
"318293052004","Current","Activated"
"222630209003","Current","Activated"
"418538043005","Current","Activated"
"222630225004","Current","Activated"
"222630200004","Current","Activated"
"318293015001","Current","Activated"
"222630228005","Current","Activated"
"222630226006","Current","Activated"
"318292058001","Current","Activated"
"418550014004","Current","Activated"
"418550010006","Current","Activated"
"222630223003","Current","Activated"
"318292057002","Current","Activated"
"418574007005","Current","Activated"
"318017001002","Current","Activated"
"318292038001","Current","Activated"
"318293216002","Current","Activated"
"418645030004","Current","Activated"
"318292022004","Current","Activated"
"318294026001","Current","Activated"
"318020001002","Current","Activated"
"821150001001","Current","Activated"
"821821001001","Current","Activated"
"318033001003","Current","Activated"
"318293130001","Current","Activated"
"418574018006","Current","Activated"
"418564038001","Current","Activated"
"318024001002","Current","Activated"
"318293097001","Current","Activated"
"318025001002","Current","Activated"
"318293047002","Current","Activated"
"318295028001","Current","Activated"
"318294012003","Current","Activated"
"318293145001","Current","Activated"
"318031001001","Current","Activated"
"318292062001","Current","Activated"
"318292077002","Current","Activated"
"318293123002","Current","Activated"
"318036001002","Current","Activated"
"318038001002","Current","Activated"
"318293054001","Current","Activated"
"318312009001","Current","Activated"
"318030001001","Current","Activated"
"318051001001","Current","Activated"
"318292031003","Current","Activated"
"318292026001","Current","Activated"
"318292066003","Current","Activated"
"318293018002","Current","Activated"
"318049001001","Current","Activated"
"318292002002","Current","Activated"
"318293049002","Current","Activated"
"318292023002","Current","Activated"
"318293002001","Current","Activated"
"418537016005","Current","Activated"
"318293119002","Current","Activated"
"318293118002","Current","Activated"
"418598003003","Current","Activated"
"318293001002","Current","Activated"
"418578038003","Current","Activated"
"418578088005","Current","Activated"
"418576097003","Current","Activated"
"318292008003","Current","Activated"
"418537004010","Current","Activated"
"318294020002","Current","Activated"
"418645087005","Current","Activated"
"318293006001","Current","Activated"
"418610005003","Current","Activated"
"318293040003","Current","Activated"
"318292041001","Current","Activated"
"418537028010","Current","Activated"
"418564028001","Current","Activated"
"318292010004","Current","Activated"
"418576082004","Current","Activated"
"418638006005","Current","Activated"
"318293074001","Current","Activated"
"418550012003","Current","Activated"
"318295015002","Current","Activated"
"318293215001","Current","Activated"
"318293009002","Current","Activated"
"318293117002","Current","Activated"
"318293174002","Current","Activated"
"418596003004","Current","Activated"
"318292007001","Current","Activated"
"418569007001","Current","Activated"
"418566007001","Current","Activated"
"318292003001","Current","Activated"
"318292050002","Current","Activated"
"418568003002","Current","Activated"
"418616004003","Current","Activated"
"318293008001","Current","Activated"
"418634010005","Current","Activated"
"318292037002","Current","Activated"
"318293137002","Current","Activated"
"318293107001","Current","Activated"
"318293082002","Current","Activated"
"418574009003","Current","Activated"
"318292025002","Current","Activated"
"318293105002","Current","Activated"
"318293203002","Current","Activated"
"318293079001","Current","Activated"
"318292055002","Current","Activated"
"318293017003","Current","Activated"
"318292033003","Current","Activated"
"318292046001","Current","Activated"
"418564026002","Current","Activated"
"318292019001","Current","Activated"
"418645024005","Current","Activated"
"318293140002","Current","Activated"
"318293181003","Current","Activated"
"318294031002","Current","Activated"
"318293104001","Current","Activated"
"318292052001","Current","Activated"
"318293184001","Current","Activated"
"318293149001","Current","Activated"
"418576022002","Current","Activated"
"418565037001","Current","Activated"
"318292021003","Current","Activated"
"418538021008","Current","Activated"
"418577021002","Current","Activated"
"418564021003","Current","Activated"
"318292039004","Current","Activated"
"318295026001","Current","Activated"
"418537047003","Current","Activated"
"318292030001","Current","Activated"
"418564045002","Current","Activated"
"418575023005","Current","Activated"
"418618014003","Current","Activated"
"318292018002","Current","Activated"
"318293189001","Current","Activated"
"418538041006","Current","Activated"
"418574041005","Current","Activated"
"318292070001","Current","Activated"
"318293120001","Current","Activated"
"418577001003","Current","Activated"
"318293032002","Current","Activated"
"318292080001","Current","Activated"
"418550007006","Current","Activated"
"418537043004","Current","Activated"
"318293034001","Current","Activated"
"318292045002","Current","Activated"
"318292060002","Current","Activated"
"318293061002","Current","Activated"
"318293025003","Current","Activated"
"318293051002","Current","Activated"
"318292029001","Current","Activated"
"418576045004","Current","Activated"
"418645127004","Current","Activated"
"418622004005","Current","Activated"
"318292048001","Current","Activated"
"318293102002","Current","Activated"
"318292056003","Current","Activated"
"318292089001","Current","Activated"
"318292072003","Current","Activated"
"318293220001","Current","Activated"
"318295002001","Current","Activated"
"318292074001","Current","Activated"
"318293177004","Current","Activated"
"418574036006","Current","Activated"
"418597003002","Current","Activated"
"418579028006","Current","Activated"
"318293188001","Current","Activated"
"318295009002","Current","Activated"
"318292049002","Current","Activated"
"318294022002","Current","Activated"
"318293100001","Current","Activated"
"418595003001","Current","Activated"
"318293050002","Current","Activated"
"318293142002","Current","Activated"
"318292081001","Current","Activated"
"318293112001","Current","Activated"
"418537007008","Current","Activated"
"318293178001","Current","Activated"
"418618003003","Current","Activated"
"318292064001","Current","Activated"
"318292051003","Current","Activated"
"418537012008","Current","Activated"
"318293163002","Current","Activated"
"418577031002","Current","Activated"
"318292032002","Current","Activated"
"418574011006","Current","Activated"
"418610009010","Current","Activated"
"318293072002","Current","Activated"
"418636003007","Current","Activated"
"821114001001","Current","Activated"
"318293070001","Current","Activated"
"418575043002","Current","Activated"
"418576070003","Current","Activated"
"318292088001","Current","Activated"
"318292053003","Current","Activated"
"318293193001","Current","Activated"
"418563001002","Current","Activated"
"418537031003","Current","Activated"
"821133001001","Current","Activated"
"900003001003","Current","Activated"
"318293109002","Current","Activated"
"318293207001","Current","Activated"
"418608002002","Current","Activated"
"318292063003","Current","Activated"
"418538035002","Current","Activated"
"318292065003","Current","Activated"
"318295010002","Current","Activated"
"418609002001","Current","Activated"
"318292061003","Current","Activated"
"318295005001","Current","Activated"
"418574020001","Current","Activated"
"418574049002","Current","Activated"
"318292067001","Current","Activated"
"318312002003","Current","Activated"
"821546001001","Current","Activated"
"900002111002","Current","Activated"
"900002113001","Current","Activated"
"418537009009","Current","Activated"
"318293219002","Current","Activated"
"318292069002","Current","Activated"
"318295004003","Current","Activated"
"418538033005","Current","Activated"
"418610002003","Current","Activated"
"418613005002","Current","Activated"
"418577022004","Current","Activated"
"418568001004","Current","Activated"
"418537001006","Current","Activated"
"318293129001","Current","Activated"
"418608001005","Current","Activated"
"418574024004","Current","Activated"
"318312005002","Current","Activated"
"318294021001","Current","Activated"
"418538045003","Current","Activated"
"318292083001","Current","Activated"
"418576024005","Current","Activated"
"318292085001","Current","Activated"
"318293222002","Current","Activated"
"318312010001","Current","Activated"
"418550013006","Current","Activated"
"318293156002","Current","Activated"
"318312006001","Current","Activated"
"418550011004","Current","Activated"
"318294002002","Current","Activated"
"418619006001","Current","Activated"
"418577035004","Current","Activated"
"418576043002","Current","Activated"
"418550009005","Current","Activated"
"418569004001","Current","Activated"
"318295003001","Current","Activated"
"418537035002","Current","Activated"
"418594001002","Current","Activated"
"318293235002","Current","Activated"
"318293121001","Current","Activated"
"318295020001","Current","Activated"
"418645022005","Current","Activated"
"318293202002","Current","Activated"
"318294005002","Current","Activated"
"418579040003","Current","Activated"
"418579031012","Current","Activated"
"418550006005","Current","Activated"
"318295001001","Current","Activated"
"418585002002","Current","Activated"
"418598001004","Current","Activated"
"318293110001","Current","Activated"
"418538032006","Current","Activated"
"318293135001","Current","Activated"
"418537032002","Current","Activated"
"418538036006","Current","Activated"
"418600003004","Current","Activated"
"418537002008","Current","Activated"
"318293069002","Current","Activated"
"318293101001","Current","Activated"
"318293198002","Current","Activated"
"318293125002","Current","Activated"
"418578033007","Current","Activated"
"418577029001","Current","Activated"
"418620004002","Current","Activated"
"418579018007","Current","Activated"
"418537005008","Current","Activated"
"418575009004","Current","Activated"
"900002034002","Current","Activated"
"900002076005","Current","Activated"
"418620007003","Current","Activated"
"418569002001","Current","Activated"
"318293218001","Current","Activated"
"418538003008","Current","Activated"
"418537006006","Current","Activated"
"418564008001","Current","Activated"
"318293161002","Current","Activated"
"418575042001","Current","Activated"
"418566010001","Current","Activated"
"318293141001","Current","Activated"
"418574015003","Current","Activated"
"418537024006","Current","Activated"
"318293131001","Current","Activated"
"418588003002","Current","Activated"
"418538007006","Current","Activated"
"418606003001","Current","Activated"
"418603004007","Current","Activated"
"318293127001","Current","Activated"
"418575013003","Current","Activated"
"418565004002","Current","Activated"
"418565034001","Current","Activated"
"318295014002","Current","Activated"
"418593005003","Current","Activated"
"418595002005","Current","Activated"
"318293169001","Current","Activated"
"418615004002","Current","Activated"
"418575019004","Current","Activated"
"318293116002","Current","Activated"
"418566016001","Current","Activated"
"418610001002","Current","Activated"
"418619003001","Current","Activated"
"418537008003","Current","Activated"
"418537023004","Current","Activated"
"418575031007","Current","Activated"
"418579024003","Current","Activated"
"418645051005","Current","Activated"
"418537013002","Current","Activated"
"318295022001","Current","Activated"
"318295029001","Current","Activated"
